Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.37312,[37 56] ; [253  99],[60.60674157 32.39325843] ; [229.39325843 122.60674157],1
n4,1,3e-06,21.846138,[44 50] ; [256  98],[62.94642857 31.05357143] ; [237.05357143 116.94642857],1
p10,1,4e-06,21.242202,[51 41] ; [276  73],[68.21768707 23.78231293] ; [258.78231293  90.21768707],1
p11,1,8.4e-05,15.47005,[60 34] ; [293  62],[73.90200445 20.09799555] ; [279.09799555  75.90200445],1
p9,1,0.000206,13.772299,[60 33] ; [288  62],[73.05643341 19.94356659] ; [274.94356659  75.05643341],1
s1,1,0.001901,9.642943,[ 6 85] ; [  4 345],[ 2.06818182 88.93181818] ; [  7.93181818 341.06818182],0
v4,1,0.003417,8.570266,[82 12] ; [337  16],[88.11185682  5.88814318] ; [330.88814318  22.11185682],0
b1,1,0.012781,6.199143,[44 50] ; [117 238],[33.70601336 60.29398664] ; [127.29398664 227.70601336],0
r4,1,0.014827,5.936894,[78 16] ; [325  30],[84.36971047  9.63028953] ; [318.63028953  36.36971047],0
p2,1,0.017504,5.645094,[65 27] ; [289  64],[73.18651685 18.81348315] ; [280.81348315  72.18651685],0
s5,1,0.017632,5.632303,[11 78] ; [ 82 260],[19.20417633 69.79582367] ; [ 73.79582367 268.20417633],0
v1,1,0.058913,3.567734,[35 56] ; [172 175],[43.00684932 47.99315068] ; [163.99315068 183.00684932],0
u2,1,0.075747,3.15388,[23 14] ; [65 77],[18.18994413 18.81005587] ; [69.81005587 72.18994413],0
b2,1,0.094798,2.790953,[12 42] ; [ 62 119],[17.00425532 36.99574468] ; [ 56.99574468 124.00425532],0
b3,1,0.094798,2.790953,[12 42] ; [ 62 119],[17.00425532 36.99574468] ; [ 56.99574468 124.00425532],0
r2,1,0.09674,2.758476,[83 11] ; [327  23],[86.8018018  7.1981982] ; [323.1981982  26.8018018],0
p7,1,0.132767,2.259851,[44 45] ; [204 146],[50.27790433 38.72209567] ; [197.72209567 152.27790433],0
s4,1,0.133354,2.253018,[ 8 86] ; [ 50 297],[12.36281179 81.63718821] ; [ 45.63718821 301.36281179],0
d1,1,0.150003,2.072215,[43 51] ; [192 163],[49.19821826 44.80178174] ; [185.80178174 169.19821826],0
p5,1,0.174237,1.846103,[ 3 90] ; [ 25 329],[ 5.82550336 87.17449664] ; [ 22.17449664 331.82550336],0
d3,1,0.175354,1.836565,[55 38] ; [236 118],[60.54362416 32.45637584] ; [230.45637584 123.54362416],0
p3,1,0.229077,1.446582,[31 61] ; [144 211],[36.01789709 55.98210291] ; [138.98210291 216.01789709],0
a7,1,0.245769,1.347194,[65 29] ; [265  88],[69.39597315 24.60402685] ; [260.60402685  92.39597315],0
p8,1,0.25195,1.312456,[38 54] ; [168 182],[42.87782805 49.12217195] ; [163.12217195 186.87782805],0
s3,1,0.280183,1.166203,[41 52] ; [132 216],[36.4829932 56.5170068] ; [136.5170068 211.4829932],0
d5,1,0.290343,1.118032,[69 25] ; [278  76],[72.80803571 21.19196429] ; [274.19196429  79.80803571],0
b5,1,0.296438,1.090152,[64 30] ; [221 134],[59.66592428 34.33407572] ; [225.33407572 129.66592428],0
u1,1,0.327758,0.957736,[ 8 86] ; [ 43 312],[10.67706013 83.32293987] ; [ 40.32293987 314.67706013],0
p12,1,0.353428,0.861111,[ 3 89] ; [ 20 333],[ 4.75505618 87.24494382] ; [ 18.24494382 334.75505618],0
a4,1,0.354142,0.85856,[32 62] ; [139 215],[35.87946429 58.12053571] ; [135.12053571 218.87946429],0
p6,1,0.360628,0.835705,[20 67] ; [ 98 254],[23.38496583 63.61503417] ; [ 94.61503417 257.38496583],0
v2,1,0.367612,0.811722,[42 46] ; [179 158],[45.76 42.24] ; [175.24 161.76],0
a1,1,0.376488,0.782139,[ 4 90] ; [  9 346],[ 2.72160356 91.27839644] ; [ 10.27839644 344.72160356],0
u3,1,0.391469,0.734373,[21 15] ; [72 71],[18.70391061 17.29608939] ; [74.29608939 68.70391061],0
s6,1,0.410676,0.676844,[44 50] ; [178 167],[47.53530752 46.46469248] ; [174.46469248 170.53530752],0
p4,1,0.428808,0.626049,[42 50] ; [177 175],[45.37837838 46.62162162] ; [173.62162162 178.37837838],0
v3,1,0.459529,0.547042,[24 63] ; [109 235],[26.84686775 60.15313225] ; [106.15313225 237.84686775],0
a5,1,0.500129,0.454663,[59 35] ; [236 119],[61.75946548 32.24053452] ; [233.24053452 121.75946548],0
n2,1,0.58947,0.291173,[22  9] ; [60 19],[23.10909091  7.89090909] ; [58.89090909 20.10909091],0
r1,1,0.639153,0.219852,[72 21] ; [265  88],[70.27130045 22.72869955] ; [266.72869955  86.27130045],0
a2,1,0.639196,0.219795,[15 79] ; [ 64 291],[16.5389755 77.4610245] ; [ 62.4610245 292.5389755],0
n3,1,0.646877,0.20986,[22  8] ; [62 18],[22.90909091  7.09090909] ; [61.09090909 18.90909091],0
s8,1,0.653787,0.201159,[20 74] ; [ 68 286],[18.46428571 75.53571429] ; [ 69.53571429 284.46428571],0
d4,1,0.661415,0.19181,[73 21] ; [283  72],[74.53006682 19.46993318] ; [281.46993318  73.53006682],0
s2,1,0.7016,0.146812,[29 64] ; [102 248],[27.50112867 65.49887133] ; [103.49887133 246.50112867],0
a8,1,0.734006,0.115465,[ 9 79] ; [ 38 292],[ 9.89473684 78.10526316] ; [ 37.10526316 292.89473684],0
d2,1,0.755334,0.097103,[38 56] ; [149 204],[39.32438479 54.67561521] ; [147.67561521 205.32438479],0
a3,1,0.817174,0.053445,[57 37] ; [210 144],[56.02232143 37.97767857] ; [210.97767857 143.02232143],0
a6,1,0.821392,0.050966,[64 30] ; [246 109],[64.89977728 29.10022272] ; [245.10022272 109.89977728],0
u4,1,0.840929,0.040282,[ 1 93] ; [  3 352],[ 0.83741648 93.16258352] ; [  3.16258352 351.83741648],0
n1,1,0.853478,0.034108,[ 9 21] ; [22 56],[ 8.61111111 21.38888889] ; [22.38888889 55.61111111],0
