Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,7e-06,20.200444,[66 28] ; [20 40],[52.49350649 41.50649351] ; [33.50649351 26.49350649],1
p3,1,0.159514,1.978828,[49 46] ; [24 36],[44.74193548 50.25806452] ; [28.25806452 31.74193548],0
n2,1,0.179759,1.799617,[21  5] ; [16  9],[18.8627451  7.1372549] ; [18.1372549  6.8627451],0
d1,1,0.19233,1.699681,[40 55] ; [19 41],[36.16129032 58.83870968] ; [22.83870968 37.16129032],0
n5,1,0.272831,1.202459,[61 33] ; [44 16],[64.09090909 29.90909091] ; [40.90909091 19.09090909],0
p1,1,0.285046,1.142871,[ 4 91] ; [ 5 55],[ 5.51612903 89.48387097] ; [ 3.48387097 56.51612903],0
v1,1,0.289074,1.123929,[43 49] ; [22 36],[39.86666667 52.13333333] ; [25.13333333 32.86666667],0
p8,1,0.300747,1.070878,[47 47] ; [24 34],[43.90789474 50.09210526] ; [27.09210526 30.90789474],0
p6,1,0.338524,0.916012,[36 57] ; [18 40],[33.25827815 59.74172185] ; [20.74172185 37.25827815],0
b5,1,0.385169,0.754139,[62 33] ; [35 25],[59.4516129 35.5483871] ; [37.5483871 22.4516129],0
a5,1,0.394619,0.724663,[51 44] ; [28 32],[48.41935484 46.58064516] ; [30.58064516 29.41935484],0
b4,1,0.413581,0.668483,[57 38] ; [32 28],[54.5483871 40.4516129] ; [34.4516129 25.5483871],0
a2,1,0.414191,0.666738,[10 85] ; [ 4 56],[ 8.58064516 86.41935484] ; [ 5.41935484 54.58064516],0
s6,1,0.444949,0.583486,[55 37] ; [31 27],[52.74666667 39.25333333] ; [33.25333333 24.74666667],0
s5,1,0.453705,0.561378,[25 63] ; [13 44],[23.06206897 64.93793103] ; [14.93793103 42.06206897],0
u2,1,0.457157,0.552846,[22 19] ; [12 15],[20.5 20.5] ; [13.5 13.5],0
s4,1,0.474794,0.510797,[22 73] ; [11 49],[20.22580645 74.77419355] ; [12.77419355 47.22580645],0
v4,1,0.483546,0.490856,[87  8] ; [52  7],[85.74675325  9.25324675] ; [53.25324675  5.74675325],0
n4,1,0.540967,0.37375,[62 33] ; [42 18],[63.74193548 31.25806452] ; [40.25806452 19.74193548],0
s3,1,0.54625,0.364079,[46 49] ; [31 27],[47.81045752 47.18954248] ; [29.18954248 28.81045752],0
u1,1,0.573053,0.317601,[ 5 90] ; [ 2 58],[ 4.29032258 90.70967742] ; [ 2.70967742 57.29032258],0
s7,1,0.61019,0.259898,[35 55] ; [25 33],[36.48648649 53.51351351] ; [23.51351351 34.48648649],0
n6,1,0.680151,0.169956,[77 18] ; [47 13],[76. 19.] ; [48. 12.],0
n3,1,0.686737,0.162641,[20  6] ; [18  7],[19.37254902  6.62745098] ; [18.62745098  6.37254902],0
a1,1,0.732963,0.116408,[ 6 89] ; [ 3 57],[ 5.51612903 89.48387097] ; [ 3.48387097 56.51612903],0
p9,1,0.746313,0.104655,[81 14] ; [50 10],[80.29032258 14.70967742] ; [50.70967742  9.29032258],0
p5,1,0.75929,0.093889,[11 84] ; [ 6 54],[10.41935484 84.58064516] ; [ 6.58064516 53.41935484],0
s8,1,0.760985,0.09253,[31 64] ; [21 39],[31.87096774 63.12903226] ; [20.12903226 39.87096774],0
n1,1,0.765291,0.089127,[ 8 17] ; [ 9 16],[ 8.5 16.5] ; [ 8.5 16.5],0
p7,1,0.834976,0.043399,[53 39] ; [35 24],[53.61589404 38.38410596] ; [34.38410596 24.61589404],0
v2,1,0.871606,0.026121,[39 56] ; [25 34],[39.48051948 55.51948052] ; [24.51948052 34.48051948],0
s2,1,0.923257,0.00928,[42 53] ; [27 33],[42.29032258 52.70967742] ; [26.70967742 33.29032258],0
v3,1,0.930219,0.007668,[28 67] ; [17 42],[27.75974026 67.24025974] ; [17.24025974 41.75974026],0
a3,1,0.986165,0.000301,[53 42] ; [33 26],[53.05194805 41.94805195] ; [32.94805195 26.05194805],0
p4,1,0.986165,0.000301,[53 42] ; [33 26],[53.05194805 41.94805195] ; [32.94805195 26.05194805],0
a8,1,0.988048,0.000224,[10 81] ; [ 6 49],[ 9.97260274 81.02739726] ; [ 6.02739726 48.97260274],0
