Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000475,12.212268,[146 116] ; [12 32],[135.28104575 126.71895425] ; [22.71895425 21.28104575],1
r1,1,0.000512,12.072931,[197  64] ; [22 22],[187.40655738  73.59344262] ; [31.59344262 12.40655738],1
r2,1,0.001407,10.196942,[244  16] ; [35  9],[238.61842105  21.38157895] ; [40.38157895  3.61842105],0
a5,1,0.004004,8.281938,[188  74] ; [22 22],[179.80392157  82.19607843] ; [30.19607843 13.80392157],0
p4,1,0.00442,8.102679,[155 106] ; [16 28],[146.33114754 114.66885246] ; [24.66885246 19.33114754],0
s7,1,0.006017,7.545236,[123 128] ; [11 31],[114.79180887 136.20819113] ; [19.20819113 22.79180887],0
a4,1,0.006302,7.46184,[122 137] ; [11 33],[113.68646865 145.31353135] ; [19.31353135 24.68646865],0
v3,1,0.006477,7.412482,[ 57 200] ; [ 2 42],[ 50.37541528 206.62458472] ; [ 8.62458472 35.37541528],0
d5,1,0.008408,6.944522,[202  58] ; [26 18],[195.  65.] ; [33. 11.],0
u1,1,0.009271,6.769891,[ 46 216] ; [ 1 43],[ 40.24183007 221.75816993] ; [ 6.75816993 37.24183007],0
r4,1,0.009746,6.680714,[221  41] ; [30 14],[214.90849673  47.09150327] ; [36.09150327  7.90849673],0
p3,1,0.010016,6.632051,[119 141] ; [11 33],[111.18421053 148.81578947] ; [18.81578947 25.18421053],0
s4,1,0.014107,6.02466,[ 46 210] ; [15 29],[ 52.05333333 203.94666667] ; [ 8.94666667 35.05333333],0
n6,1,0.015626,5.844527,[230  30] ; [33 11],[224.93421053  35.06578947] ; [38.06578947  5.93421053],0
s6,1,0.018246,5.572401,[169  86] ; [21 23],[162.04013378  92.95986622] ; [27.95986622 16.04013378],0
p5,1,0.019678,5.440213,[ 40 218] ; [ 1 42],[ 35.14285714 222.85714286] ; [ 5.85714286 37.14285714],0
n1,1,0.020474,5.371027,[36 30] ; [ 5 15],[31.46511628 34.53488372] ; [ 9.53488372 10.46511628],0
a3,1,0.021289,5.302975,[181  78] ; [23 21],[174.37623762  84.62376238] ; [29.62376238 14.37623762],0
a2,1,0.029647,4.72967,[ 62 200] ; [ 4 40],[ 56.50980392 205.49019608] ; [ 9.49019608 34.50980392],0
p8,1,0.030183,4.698836,[131 129] ; [14 29],[124.42244224 135.57755776] ; [20.57755776 22.42244224],0
s3,1,0.035874,4.403061,[150 109] ; [18 26],[143.6039604 115.3960396] ; [24.3960396 19.6039604],0
p6,1,0.041875,4.140254,[ 94 166] ; [ 9 35],[ 88.09210526 171.90789474] ; [14.90789474 29.09210526],0
s5,1,0.059984,3.537826,[ 82 172] ; [ 8 36],[ 76.7114094 177.2885906] ; [13.2885906 30.7114094],0
d2,1,0.066276,3.372914,[127 132] ; [15 29],[121.37953795 137.62046205] ; [20.62046205 23.37953795],0
p10,1,0.078716,3.091225,[198  62] ; [28 16],[193.28947368  66.71052632] ; [32.71052632 11.28947368],0
s2,1,0.102745,2.662416,[126 135] ; [15 28],[121.05592105 139.94407895] ; [19.94407895 23.05592105],0
a7,1,0.120484,2.411013,[169  93] ; [23 21],[164.39215686  97.60784314] ; [27.60784314 16.39215686],0
r3,1,0.143444,2.140621,[228  32] ; [35  9],[224.93421053  35.06578947] ; [38.06578947  5.93421053],0
a8,1,0.149559,2.076738,[ 36 205] ; [ 3 41],[ 32.97894737 208.02105263] ; [ 6.02105263 37.97894737],0
p7,1,0.155876,2.013787,[147 111] ; [19 23],[142.76 115.24] ; [23.24 18.76],0
s8,1,0.163845,1.938375,[106 155] ; [13 31],[101.83278689 159.16721311] ; [17.16721311 26.83278689],0
v4,1,0.169806,1.884657,[238  24] ; [37  7],[235.45751634  26.54248366] ; [39.54248366  4.45751634],0
d3,1,0.175194,1.837928,[162  99] ; [22 21],[157.97368421 103.02631579] ; [26.02631579 16.97368421],0
d4,1,0.205352,1.603896,[195  65] ; [29 15],[191.57894737  68.42105263] ; [32.42105263 11.57894737],0
