Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.2e-05,17.28364,[35 14] ; [34 63],[23.15753425 25.84246575] ; [45.84246575 51.15753425],1
s7,1,5.3e-05,16.325608,[32 11] ; [35 59],[21.02919708 21.97080292] ; [45.97080292 48.02919708],1
p4,1,0.000222,13.638614,[33 17] ; [33 64],[22.44897959 27.55102041] ; [43.55102041 53.44897959],1
v2,1,0.000222,13.638614,[33 17] ; [33 64],[22.44897959 27.55102041] ; [43.55102041 53.44897959],1
p3,1,0.000243,13.462609,[31 19] ; [30 68],[20.60810811 29.39189189] ; [40.39189189 57.60810811],1
p9,1,0.0004,12.531885,[41  9] ; [50 46],[31.16438356 18.83561644] ; [59.83561644 36.16438356],1
s2,1,0.000947,10.929383,[33 17] ; [37 62],[23.48993289 26.51006711] ; [46.51006711 52.48993289],1
d1,1,0.00097,10.883154,[36 14] ; [43 56],[26.51006711 23.48993289] ; [52.48993289 46.51006711],1
r4,1,0.002032,9.520033,[45  5] ; [66 33],[37.24832215 12.75167785] ; [73.75167785 25.24832215],0
s8,1,0.002129,9.435118,[27 23] ; [28 71],[18.45637584 31.54362416] ; [36.54362416 62.45637584],0
p2,1,0.002616,9.057708,[41  9] ; [56 42],[32.77027027 17.22972973] ; [64.22972973 33.77027027],0
p10,1,0.003103,8.745604,[36 14] ; [45 52],[27.55102041 22.44897959] ; [53.44897959 43.55102041],0
u1,1,0.003357,8.602563,[16 34] ; [12 87],[ 9.39597315 40.60402685] ; [18.60402685 80.39597315],0
r3,1,0.005141,7.829285,[45  4] ; [71 28],[38.40540541 10.59459459] ; [77.59459459 21.40540541],0
d2,1,0.006474,7.413474,[35 15] ; [45 52],[27.21088435 22.78911565] ; [52.78911565 44.21088435],0
p8,1,0.010496,6.548764,[23 27] ; [25 74],[16.10738255 33.89261745] ; [31.89261745 67.10738255],0
s6,1,0.010932,6.476409,[36 12] ; [52 46],[28.93150685 19.06849315] ; [59.06849315 38.93150685],0
r1,1,0.014838,5.935631,[43  7] ; [66 32],[36.82432432 13.17567568] ; [72.17567568 25.82432432],0
n6,1,0.020205,5.394073,[43  7] ; [67 31],[37.16216216 12.83783784] ; [72.83783784 25.16216216],0
v4,1,0.02265,5.195175,[46  4] ; [76 23],[40.93959732  9.06040268] ; [81.06040268 17.93959732],0
d3,1,0.022714,5.190218,[39 11] ; [58 40],[32.77027027 17.22972973] ; [64.22972973 33.77027027],0
s3,1,0.023811,5.108326,[32 18] ; [43 54],[25.51020408 24.48979592] ; [49.48979592 47.51020408],0
u3,1,0.024724,5.043115,[9 5] ; [10 24],[5.54166667 8.45833333] ; [13.45833333 20.54166667],0
s5,1,0.038719,4.273148,[19 25] ; [25 72],[13.73049645 30.26950355] ; [30.26950355 66.73049645],0
a6,1,0.047693,3.920782,[35 15] ; [52 46],[29.39189189 20.60810811] ; [57.60810811 40.39189189],0
u2,1,0.05129,3.798778,[8 6] ; [ 9 24],[5.06382979 8.93617021] ; [11.93617021 21.06382979],0
a2,1,0.065654,3.388463,[17 33] ; [20 79],[12.41610738 37.58389262] ; [24.58389262 74.41610738],0
n3,1,0.070468,3.272088,[10  2] ; [20 17],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
