Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,55.79056,[10 80] ; [50 24],[32.92682927 57.07317073] ; [27.07317073 46.92682927],1
s2,1,0.0,47.130431,[19 72] ; [55 19],[40.81212121 50.18787879] ; [33.18787879 40.81212121],1
s6,1,0.0,30.043944,[41 49] ; [62  9],[57.57763975 32.42236025] ; [45.42236025 25.57763975],1
s3,1,0.0,29.093862,[26 63] ; [53 21],[43.13496933 45.86503067] ; [35.86503067 38.13496933],1
p6,1,2e-06,23.006013,[11 77] ; [34 39],[24.59627329 63.40372671] ; [20.40372671 52.59627329],1
p9,1,8e-06,19.918195,[42 46] ; [59 13],[55.55 32.45] ; [45.45 26.55],1
u1,1,0.000134,14.591345,[ 8 83] ; [24 50],[17.64848485 73.35151515] ; [14.35151515 59.64848485],1
s5,1,0.000152,14.348539,[18 68] ; [34 34],[29.03896104 56.96103896] ; [22.96103896 45.03896104],1
p4,1,0.001087,10.674005,[29 60] ; [43 31],[39.31288344 49.68711656] ; [32.68711656 41.31288344],0
n6,1,0.001191,10.504332,[53 38] ; [59 13],[62.52760736 28.47239264] ; [49.47239264 22.52760736],0
r4,1,0.001412,10.190063,[64 27] ; [67  7],[72.24848485 18.75151515] ; [58.75151515 15.24848485],0
p10,1,0.002131,9.432803,[39 50] ; [49 23],[48.64596273 40.35403727] ; [39.35403727 32.64596273],0
v1,1,0.002347,9.256519,[29 62] ; [41 33],[38.60606061 52.39393939] ; [31.39393939 42.60606061],0
p3,1,0.006925,7.292446,[25 64] ; [36 38],[33.30674847 55.69325153] ; [27.69325153 46.30674847],0
p2,1,0.007323,7.191928,[50 40] ; [56 18],[58.17073171 31.82926829] ; [47.82926829 26.17073171],0
r1,1,0.008936,6.835663,[62 28] ; [63 10],[69.01840491 20.98159509] ; [55.98159509 17.01840491],0
r3,1,0.011527,6.382225,[72 19] ; [68  5],[77.68292683 13.31707317] ; [62.31707317 10.68292683],0
n1,1,0.022846,5.180191,[ 9 23] ; [17 13],[13.41935484 18.58064516] ; [12.58064516 17.41935484],0
v4,1,0.027183,4.879137,[78 13] ; [71  3],[82.17575758  8.82424242] ; [66.82424242  7.17575758],0
n4,1,0.03344,4.523108,[51 40] ; [52 20],[57.50306748 33.49693252] ; [45.49693252 26.50306748],0
a3,1,0.03371,4.509337,[60 31] ; [59 14],[66.0304878 24.9695122] ; [52.9695122 20.0304878],0
b1,1,0.033897,4.499896,[39 52] ; [44 30],[45.77575758 45.22424242] ; [37.22424242 36.77575758],0
p1,1,0.034096,4.489906,[ 4 87] ; [10 63],[ 7.76829268 83.23170732] ; [ 6.23170732 66.76829268],0
