Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.386349,[49 86] ; [33  5],[63.98843931 71.01156069] ; [18.01156069 19.98843931],1
s7,1,0.0001,15.145309,[ 18 111] ; [16 21],[ 26.42168675 102.57831325] ; [ 7.57831325 29.42168675],1
p2,1,0.000116,14.861915,[86 51] ; [37  2],[95.74431818 41.25568182] ; [27.25568182 11.74431818],1
p4,1,0.000623,11.706236,[43 94] ; [24 15],[52.15340909 84.84659091] ; [14.84659091 24.15340909],1
p8,1,0.000671,11.567177,[37 99] ; [22 17],[45.85142857 90.14857143] ; [13.14857143 25.85142857],1
p3,1,0.00109,10.667607,[39 99] ; [22 17],[47.55932203 90.44067797] ; [13.44067797 25.55932203],0
b3,1,0.00193,9.614853,[22 57] ; [16 10],[28.59047619 50.40952381] ; [ 9.40952381 16.59047619],0
b2,1,0.00193,9.614853,[22 57] ; [16 10],[28.59047619 50.40952381] ; [ 9.40952381 16.59047619],0
s5,1,0.002137,9.428209,[  7 128] ; [ 8 30],[ 11.70520231 123.29479769] ; [ 3.29479769 34.70520231],0
v2,1,0.006496,7.407163,[42 88] ; [22 17],[49.23076923 80.76923077] ; [14.76923077 24.23076923],0
s8,1,0.022455,5.210146,[ 13 125] ; [ 9 30],[ 17.15254237 120.84745763] ; [ 4.84745763 34.15254237],0
v4,1,0.022993,5.16905,[107  28] ; [37  2],[111.72413793  23.27586207] ; [32.27586207  6.72413793],0
s2,1,0.027671,4.848463,[ 21 117] ; [12 27],[ 25.72881356 112.27118644] ; [ 7.27118644 31.72881356],0
a7,1,0.050195,3.834918,[73 64] ; [27 11],[78.28571429 58.71428571] ; [21.71428571 16.28571429],0
p12,1,0.062441,3.471336,[  1 135] ; [ 2 37],[  2.33142857 133.66857143] ; [ 0.66857143 38.33142857],0
n3,1,0.089696,2.879826,[26 13] ; [11  1],[28.29411765 10.70588235] ; [8.70588235 3.29411765],0
r4,1,0.090654,2.862718,[90 48] ; [31  8],[94.33898305 43.66101695] ; [26.66101695 12.33898305],0
p5,1,0.099134,2.719414,[  3 132] ; [ 3 36],[  4.65517241 130.34482759] ; [ 1.34482759 37.65517241],0
u2,1,0.104697,2.6325,[26 39] ; [10  6],[28.88888889 36.11111111] ; [7.11111111 8.88888889],0
r2,1,0.123486,2.372546,[108  29] ; [35  4],[111.3125  25.6875] ; [31.6875  7.3125],0
b5,1,0.132379,2.264383,[77 61] ; [27 12],[81.08474576 56.91525424] ; [22.91525424 16.08474576],0
s4,1,0.13742,2.206609,[ 13 125] ; [ 7 32],[ 15.59322034 122.40677966] ; [ 4.40677966 34.59322034],0
d4,1,0.141611,2.16037,[75 63] ; [16 23],[70.94915254 67.05084746] ; [20.05084746 18.94915254],0
n1,1,0.148513,2.087455,[14 26] ; [7 5],[16.15384615 23.84615385] ; [4.84615385 7.15384615],0
a2,1,0.15819,1.991441,[  6 132] ; [ 4 35],[  7.79661017 130.20338983] ; [ 2.20338983 36.79661017],0
p1,1,0.174984,1.839715,[ 11 125] ; [ 6 33],[ 13.21142857 122.78857143] ; [ 3.78857143 35.21142857],0
u1,1,0.174999,1.839594,[  4 134] ; [ 3 36],[  5.45762712 132.54237288] ; [ 1.54237288 37.45762712],0
v3,1,0.216416,1.527978,[ 31 101] ; [13 26],[33.96491228 98.03508772] ; [10.03508772 28.96491228],0
a5,1,0.218883,1.511678,[72 66] ; [16 23],[68.61016949 69.38983051] ; [19.38983051 19.61016949],0
r3,1,0.236744,1.399876,[107  29] ; [34  5],[109.57714286  26.42285714] ; [31.42285714  7.57714286],0
a6,1,0.264552,1.244778,[71 67] ; [24 15],[74.06779661 63.93220339] ; [20.93220339 18.06779661],0
