Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.88912,[67 26] ; [243  16],[81.90340909 11.09659091] ; [228.09659091  30.90340909],1
p11,1,0.0,30.320649,[43 50] ; [201  60],[64.10169492 28.89830508] ; [179.89830508  81.10169492],1
r4,1,0.0,26.130207,[56 37] ; [223  38],[73.29661017 19.70338983] ; [205.70338983  55.29661017],1
p10,1,4e-06,21.145691,[42 49] ; [187  70],[59.88218391 31.11781609] ; [169.11781609  87.88218391],1
n5,1,8e-06,19.907124,[43 50] ; [187  73],[60.59490085 32.40509915] ; [169.40509915  90.59490085],1
v4,1,1.4e-05,18.852202,[69 23] ; [239  20],[80.72934473 11.27065527] ; [227.27065527  31.72934473],1
p9,1,1.5e-05,18.762393,[49 42] ; [196  56],[65. 26.] ; [180.  72.],1
n4,1,8.1e-05,15.529419,[49 44] ; [195  66],[64.10169492 28.89830508] ; [179.89830508  81.10169492],1
p2,1,8.8e-05,15.378039,[48 45] ; [191  68],[63.14488636 29.85511364] ; [175.85511364  83.14488636],1
r2,1,0.000568,11.879562,[75 17] ; [241  16],[83.3008596  8.6991404] ; [232.6991404  24.3008596],1
s6,1,0.000849,11.130161,[31 62] ; [137 119],[44.76790831 48.23209169] ; [123.23209169 132.76790831],1
s8,1,0.001018,10.794869,[16 77] ; [ 92 167],[28.53409091 64.46590909] ; [ 79.46590909 179.53409091],0
p7,1,0.005546,7.692116,[29 60] ; [125 127],[40.19354839 48.80645161] ; [113.80645161 138.19354839],0
s7,1,0.009306,6.763127,[18 68] ; [ 91 161],[27.73372781 58.26627219] ; [ 81.26627219 170.73372781],0
v2,1,0.011125,6.445285,[31 54] ; [131 119],[41.10447761 43.89552239] ; [120.89552239 129.10447761],0
s5,1,0.014477,5.979012,[11 79] ; [ 62 191],[19.15451895 70.84548105] ; [ 53.84548105 199.15451895],0
p6,1,0.018289,5.568248,[ 8 81] ; [ 51 205],[15.22028986 73.77971014] ; [ 43.77971014 212.22028986],0
u1,1,0.029411,4.743385,[ 5 88] ; [ 36 225],[10.77118644 82.22881356] ; [ 30.22881356 230.77118644],0
s2,1,0.031013,4.652243,[23 70] ; [ 96 163],[31.44034091 61.55965909] ; [ 87.55965909 171.44034091],0
a1,1,0.031718,4.613666,[ 9 84] ; [ 10 251],[ 4.99152542 88.00847458] ; [ 14.00847458 246.99152542],0
b1,1,0.044602,4.033616,[46 47] ; [ 98 163],[37.83050847 55.16949153] ; [106.16949153 154.83050847],0
v3,1,0.044623,4.032815,[21 65] ; [ 92 162],[28.58235294 57.41764706] ; [ 84.41764706 169.58235294],0
a5,1,0.049302,3.86503,[51 42] ; [173  88],[58.84745763 34.15254237] ; [165.15254237  95.84745763],0
d1,1,0.064053,3.429197,[37 56] ; [133 128],[44.66101695 48.33898305] ; [125.33898305 135.66101695],0
d5,1,0.074526,3.180417,[61 31] ; [198  63],[67.50141643 24.49858357] ; [191.49858357  69.50141643],0
p8,1,0.111901,2.527163,[24 68] ; [ 90 166],[30.13793103 61.86206897] ; [ 83.86206897 172.13793103],0
d4,1,0.116125,2.468821,[64 27] ; [204  56],[69.48148148 21.51851852] ; [198.51851852  61.48148148],0
s1,1,0.150534,2.066832,[ 6 86] ; [  8 250],[ 3.68 88.32] ; [ 10.32 247.68],0
b2,1,0.161926,1.956144,[14 34] ; [61 90],[18.09045226 29.90954774] ; [56.90954774 94.09045226],0
b3,1,0.161926,1.956144,[14 34] ; [61 90],[18.09045226 29.90954774] ; [56.90954774 94.09045226],0
n3,1,0.193838,1.688202,[20 15] ; [53 23],[23.01801802 11.98198198] ; [49.98198198 26.01801802],0
p12,1,0.25059,1.320013,[ 2 89] ; [ 13 245],[ 3.91117479 87.08882521] ; [ 11.08882521 246.91117479],0
p5,1,0.252961,1.306875,[ 2 89] ; [ 13 246],[ 3.9 87.1] ; [ 11.1 247.9],0
a2,1,0.266835,1.232944,[14 79] ; [ 53 208],[17.60169492 75.39830508] ; [ 49.39830508 211.60169492],0
r1,1,0.288127,1.128351,[64 29] ; [193  66],[67.90056818 25.09943182] ; [189.09943182  69.90056818],0
d2,1,0.37049,0.802021,[35 57] ; [112 146],[38.64 53.36] ; [108.36 149.64],0
n2,1,0.390257,0.738141,[24 13] ; [56 21],[25.96491228 11.03508772] ; [54.03508772 22.96491228],0
p1,1,0.411066,0.675714,[ 8 84] ; [ 16 243],[ 6.29059829 85.70940171] ; [ 17.70940171 241.29059829],0
a4,1,0.466683,0.529818,[33 60] ; [103 156],[35.93181818 57.06818182] ; [100.06818182 158.93181818],0
a8,1,0.506416,0.441466,[11 80] ; [ 36 205],[12.88253012 78.11746988] ; [ 34.11746988 206.88253012],0
u2,1,0.522742,0.408481,[17 15] ; [40 46],[15.45762712 16.54237288] ; [41.54237288 44.45762712],0
p3,1,0.631869,0.229534,[19 73] ; [ 60 200],[20.64772727 71.35227273] ; [ 58.35227273 201.64772727],0
a6,1,0.637449,0.222094,[58 34] ; [171  89],[59.85227273 32.14772727] ; [169.14772727  90.85227273],0
d3,1,0.675265,0.175505,[50 41] ; [150 111],[51.70454545 39.29545455] ; [148.29545455 112.70454545],0
s3,1,0.687068,0.162278,[40 52] ; [118 139],[41.6504298 50.3495702] ; [116.3495702 140.6504298],0
a3,1,0.697158,0.151445,[60 32] ; [174  84],[61.50857143 30.49142857] ; [172.49142857  85.50857143],0
v1,1,0.794831,0.067622,[37 53] ; [108 145],[38.04664723 51.95335277] ; [106.95335277 146.04664723],0
u3,1,0.812869,0.05604,[14 19] ; [39 48],[14.575 18.425] ; [38.425 48.575],0
a7,1,0.832424,0.044772,[63 30] ; [173  87],[62.17563739 30.82436261] ; [173.82436261  86.17563739],0
n1,1,0.834479,0.043665,[13 23] ; [29 47],[13.5 22.5] ; [28.5 47.5],0
b5,1,0.898276,0.016343,[57 36] ; [158 103],[56.48305085 36.51694915] ; [158.51694915 102.48305085],0
b4,1,0.904914,0.01427,[56 37] ; [159 102],[56.48305085 36.51694915] ; [158.51694915 102.48305085],0
u4,1,0.953672,0.003375,[ 1 92] ; [  3 258],[ 1.05084746 91.94915254] ; [  2.94915254 258.05084746],0
