Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.073246,[117  25] ; [ 6 17],[105.85454545  36.14545455] ; [17.14545455  5.85454545],1
v4,1,1.3e-05,19.030894,[133   8] ; [15  8],[127.24390244  13.75609756] ; [20.75609756  2.24390244],1
r1,1,4.3e-05,16.716096,[99 42] ; [ 6 17],[90.27439024 50.72560976] ; [14.72560976  8.27439024],1
d5,1,0.00038,12.630049,[102  39] ; [ 8 15],[94.57317073 46.42682927] ; [15.42682927  7.57317073],1
a8,1,0.003881,8.338823,[  2 130] ; [ 3 20],[  4.25806452 127.74193548] ; [ 0.74193548 22.25806452],0
u3,1,0.004976,7.888167,[40 26] ; [ 2 10],[35.53846154 30.46153846] ; [6.46153846 5.53846154],0
r3,1,0.007272,7.204615,[131  11] ; [17  6],[127.36969697  14.63030303] ; [20.63030303  2.36969697],0
b1,1,0.010992,6.466626,[ 42 100] ; [13 10],[47.33333333 94.66666667] ; [ 7.66666667 15.33333333],0
v2,1,0.01821,5.575878,[66 71] ; [ 5 18],[60.79375 76.20625] ; [10.20625 12.79375],0
p9,1,0.018523,5.546034,[102  39] ; [11 12],[97.15243902 43.84756098] ; [15.84756098  7.15243902],0
v3,1,0.027048,4.887713,[ 34 102] ; [ 1 22],[ 29.93710692 106.06289308] ; [ 5.06289308 17.93710692],0
d1,1,0.040834,4.182886,[63 79] ; [ 5 18],[58.52121212 83.47878788] ; [ 9.47878788 13.52121212],0
s6,1,0.051677,3.78619,[67 73] ; [ 6 17],[62.6993865 77.3006135] ; [10.3006135 12.6993865],0
d4,1,0.087532,2.919179,[110  32] ; [14  9],[106.71515152  35.28484848] ; [17.28484848  5.71515152],0
s5,1,0.118096,2.442387,[ 32 107] ; [ 2 21],[ 29.17283951 109.82716049] ; [ 4.82716049 18.17283951],0
p2,1,0.129975,2.292803,[101  39] ; [13 10],[97.91411043 42.08588957] ; [16.08588957  6.91411043],0
p1,1,0.168155,1.899313,[  4 136] ; [ 2 21],[  5.15337423 134.84662577] ; [ 0.84662577 22.15337423],0
a6,1,0.176333,1.82826,[89 53] ; [11 12],[86.06060606 55.93939394] ; [13.93939394  9.06060606],0
s3,1,0.189891,1.718466,[57 84] ; [ 6 17],[54.16463415 86.83536585] ; [ 8.83536585 14.16463415],0
n5,1,0.190758,1.711754,[42 99] ; [10 13],[44.70731707 96.29268293] ; [ 7.29268293 15.70731707],0
n2,1,0.223278,1.483175,[35 16] ; [6 6],[33.19047619 17.80952381] ; [7.80952381 4.19047619],0
p5,1,0.232816,1.423574,[  5 136] ; [ 2 20],[  6.05521472 134.94478528] ; [ 0.94478528 21.05521472],0
a1,1,0.25337,1.304626,[  5 137] ; [ 2 21],[  6.02424242 135.97575758] ; [ 0.97575758 22.02424242],0
s4,1,0.254484,1.298519,[ 26 116] ; [ 2 21],[ 24.0969697 117.9030303] ; [ 3.9030303 19.0969697],0
n6,1,0.255266,1.294251,[91 50] ; [12 11],[88.55487805 52.44512195] ; [14.44512195  8.55487805],0
a7,1,0.276091,1.186234,[96 45] ; [13 10],[93.71341463 47.28658537] ; [15.28658537  7.71341463],0
p3,1,0.295671,1.09362,[ 41 101] ; [ 4 18],[ 38.96341463 103.03658537] ; [ 6.03658537 15.96341463],0
v1,1,0.344276,0.894444,[50 88] ; [ 6 17],[48. 90.] ; [ 8. 15.],0
d3,1,0.364234,0.82324,[87 53] ; [12 11],[85.03067485 54.96932515] ; [13.96932515  9.03067485],0
p10,1,0.364234,0.82324,[87 53] ; [12 11],[85.03067485 54.96932515] ; [13.96932515  9.03067485],0
a5,1,0.405781,0.691128,[75 67] ; [10 13],[73.15151515 68.84848485] ; [11.84848485 11.15151515],0
p11,1,0.444517,0.584595,[92 50] ; [13 10],[90.36363636 51.63636364] ; [14.63636364  8.36363636],0
n3,1,0.448111,0.575425,[33 19] ; [9 3],[34.125 17.875] ; [7.875 4.125],0
s1,1,0.460619,0.544391,[  7 135] ; [ 2 21],[  7.74545455 134.25454545] ; [ 1.25454545 21.74545455],0
s8,1,0.47389,0.512892,[ 20 121] ; [ 2 21],[ 18.91463415 122.08536585] ; [ 3.08536585 19.91463415],0
s2,1,0.490826,0.474716,[47 94] ; [ 6 17],[45.56707317 95.43292683] ; [ 7.43292683 15.56707317],0
p8,1,0.645212,0.21199,[59 83] ; [ 8 14],[58.01219512 83.98780488] ; [ 8.98780488 13.01219512],0
a4,1,0.659259,0.194425,[ 37 105] ; [ 5 18],[ 36.14545455 105.85454545] ; [ 5.85454545 17.14545455],0
b2,1,0.666789,0.185381,[14 49] ; [ 2 10],[13.44 49.56] ; [2.56 9.44],0
