Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.973555,[ 2 29] ; [80 17],[19.859375 11.140625] ; [62.140625 34.859375],1
r2,1,4e-06,21.509136,[16 13] ; [89  8],[24.16666667  4.83333333] ; [80.83333333 16.16666667],1
v4,1,1.3e-05,18.976751,[15 16] ; [82 13],[23.86507937  7.13492063] ; [73.13492063 21.86507937],1
p11,1,2.3e-05,17.920581,[ 5 26] ; [58 39],[15.2578125 15.7421875] ; [47.7421875 49.2578125],1
r1,1,3.4e-05,17.182501,[12 19] ; [76 21],[21.3125  9.6875] ; [66.6875 30.3125],1
p2,1,0.000309,13.016158,[ 7 24] ; [58 39],[15.7421875 15.2578125] ; [49.2578125 47.7421875],1
a1,1,0.000535,11.989802,[ 6 25] ; [ 2 95],[ 1.9375 29.0625] ; [ 6.0625 90.9375],1
d3,1,0.000669,11.574289,[ 9 22] ; [62 35],[17.1953125 13.8046875] ; [53.8046875 43.1953125],1
s2,1,0.003293,8.637517,[ 2 29] ; [32 64],[ 8.2992126 22.7007874] ; [25.7007874 70.2992126],0
s3,1,0.004778,7.961465,[ 5 25] ; [44 53],[11.57480315 18.42519685] ; [37.42519685 59.57480315],0
v1,1,0.005091,7.846779,[ 3 28] ; [35 62],[ 9.203125 21.796875] ; [28.796875 68.203125],0
d4,1,0.005546,7.692047,[15 16] ; [72 24],[21.23622047  9.76377953] ; [65.76377953 30.23622047],0
s4,1,0.005913,7.576536,[ 8 23] ; [ 7 88],[ 3.69047619 27.30952381] ; [11.30952381 83.69047619],0
s6,1,0.006577,7.385074,[ 6 25] ; [45 51],[12.4488189 18.5511811] ; [38.5511811 57.4488189],0
a7,1,0.00712,7.24248,[12 19] ; [64 33],[18.40625 12.59375] ; [57.59375 39.40625],0
s8,1,0.008028,7.027173,[ 1 30] ; [24 72],[ 6.1023622 24.8976378] ; [18.8976378 77.1023622],0
n6,1,0.009238,6.776301,[13 18] ; [66 31],[19.1328125 11.8671875] ; [59.8671875 37.1328125],0
p4,1,0.009891,6.654375,[ 3 27] ; [33 63],[ 8.57142857 21.42857143] ; [27.42857143 68.57142857],0
p7,1,0.019378,5.467067,[ 6 24] ; [42 54],[11.42857143 18.57142857] ; [36.57142857 59.42857143],0
v2,1,0.020204,5.394223,[ 6 25] ; [40 54],[11.408 19.592] ; [34.592 59.408],0
n5,1,0.026596,4.91683,[23  8] ; [50 47],[17.6796875 13.3203125] ; [55.3203125 41.6796875],0
p8,1,0.03552,4.420002,[ 3 27] ; [28 69],[ 7.32283465 22.67716535] ; [23.67716535 73.32283465],0
d1,1,0.046091,3.978264,[ 9 22] ; [48 49],[13.8046875 17.1953125] ; [43.1953125 53.8046875],0
a6,1,0.051129,3.804036,[13 18] ; [60 37],[17.6796875 13.3203125] ; [55.3203125 41.6796875],0
d5,1,0.071892,3.239283,[17 14] ; [70 27],[21.0703125  9.9296875] ; [65.9296875 31.0703125],0
u1,1,0.072883,3.216875,[ 1 30] ; [15 82],[ 3.875 27.125] ; [12.125 84.875],0
b5,1,0.080819,3.048361,[12 19] ; [55 42],[16.2265625 14.7734375] ; [50.7734375 46.2265625],0
u3,1,0.08638,2.940578,[ 4 10] ; [20 16],[6.72 7.28] ; [17.28 18.72],0
p6,1,0.095938,2.771796,[ 2 28] ; [19 78],[ 4.96062992 25.03937008] ; [16.03937008 80.96062992],0
s7,1,0.124916,2.35458,[ 5 25] ; [28 62],[ 8.25 21.75] ; [24.75 65.25],0
