Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.58786,[16 30] ; [102  11],[34.13836478 11.86163522] ; [83.86163522 29.13836478],1
r2,1,0.0,25.69593,[29 14] ; [109   4],[38.03846154  4.96153846] ; [99.96153846 13.03846154],1
r3,1,1.5e-05,18.767326,[32 14] ; [107   6],[40.21383648  5.78616352] ; [98.78616352 14.21383648],1
a7,1,0.002005,9.54492,[23 23] ; [85 28],[31.24528302 14.75471698] ; [76.75471698 36.24528302],0
p2,1,0.00248,9.155481,[19 27] ; [76 37],[27.48427673 18.51572327] ; [67.51572327 45.48427673],0
v4,1,0.015652,5.84159,[33 13] ; [99 14],[38.18867925  7.81132075] ; [93.81132075 19.18867925],0
a2,1,0.023637,5.121056,[ 5 41] ; [31 82],[10.41509434 35.58490566] ; [25.58490566 87.41509434],0
b1,1,0.024389,5.066785,[29 17] ; [49 64],[22.56603774 23.43396226] ; [55.43396226 57.56603774],0
a5,1,0.047046,3.943756,[25 21] ; [80 33],[30.37735849 15.62264151] ; [74.62264151 38.37735849],0
p8,1,0.054663,3.692323,[ 9 36] ; [40 72],[14.04458599 30.95541401] ; [34.95541401 77.04458599],0
n4,1,0.059425,3.553369,[23 23] ; [74 38],[28.24050633 17.75949367] ; [68.75949367 43.24050633],0
u1,1,0.059722,3.545085,[ 4 42] ; [24 89],[ 8.10062893 37.89937107] ; [19.89937107 93.10062893],0
a4,1,0.072959,3.215169,[16 29] ; [58 55],[21.07594937 23.92405063] ; [52.92405063 60.07594937],0
s8,1,0.088079,2.909143,[ 8 38] ; [34 77],[12.30573248 33.69426752] ; [29.69426752 81.30573248],0
s4,1,0.111008,2.539815,[10 36] ; [13 97],[ 6.78205128 39.21794872] ; [16.21794872 93.78205128],0
a8,1,0.113715,2.501818,[ 2 43] ; [13 86],[ 4.6875 40.3125] ; [10.3125 88.6875],0
s2,1,0.120668,2.408634,[13 33] ; [46 65],[17.2866242 28.7133758] ; [41.7133758 69.2866242],0
a1,1,0.129049,2.303903,[ 5 41] ; [  5 108],[ 2.89308176 43.10691824] ; [  7.10691824 105.89308176],0
s6,1,0.129268,2.301274,[20 26] ; [63 48],[24.31847134 21.68152866] ; [58.68152866 52.31847134],0
d5,1,0.13746,2.20617,[35 11] ; [97 16],[38.18867925  7.81132075] ; [93.81132075 19.18867925],0
p11,1,0.177466,1.818715,[19 27] ; [60 53],[22.85534591 23.14465409] ; [56.14465409 56.85534591],0
u3,1,0.214387,1.541552,[7 9] ; [23 14],[9.05660377 6.94339623] ; [20.94339623 16.05660377],0
a6,1,0.227943,1.453648,[25 21] ; [73 40],[28.35220126 17.64779874] ; [69.64779874 43.35220126],0
s7,1,0.23799,1.39246,[13 30] ; [43 63],[16.16107383 26.83892617] ; [39.83892617 66.16107383],0
n5,1,0.248995,1.328934,[20 26] ; [60 52],[23.29113924 22.70886076] ; [56.70886076 55.29113924],0
v1,1,0.257931,1.27983,[14 29] ; [48 65],[17.08974359 25.91025641] ; [44.91025641 68.08974359],0
b4,1,0.272066,1.2063,[25 21] ; [72 41],[28.06289308 17.93710692] ; [68.93710692 44.06289308],0
n2,1,0.319961,0.989104,[15  6] ; [24 17],[13.20967742  7.79032258] ; [25.79032258 15.20967742],0
d1,1,0.321307,0.983617,[25 21] ; [71 42],[27.77358491 18.22641509] ; [68.22641509 44.77358491],0
s3,1,0.410159,0.67834,[18 26] ; [54 58],[20.30769231 23.69230769] ; [51.69230769 60.30769231],0
n1,1,0.506894,0.440473,[ 7 13] ; [18 23],[ 8.19672131 11.80327869] ; [16.80327869 24.19672131],0
p12,1,0.512889,0.428168,[ 1 45] ; [  1 111],[ 0.58227848 45.41772152] ; [  1.41772152 110.58227848],0
