Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,60.766358,[36  9] ; [16 93],[15.19480519 29.80519481] ; [36.80519481 72.19480519],1
s6,1,0.0,43.780582,[40  8] ; [31 84],[20.90797546 27.09202454] ; [50.09202454 64.90797546],1
s2,1,2e-06,22.675622,[30 18] ; [27 88],[16.78527607 31.21472393] ; [40.21472393 74.78527607],1
r4,1,4.4e-05,16.675275,[44  4] ; [68 47],[32.98159509 15.01840491] ; [79.01840491 35.98159509],1
p9,1,4.5e-05,16.666452,[37 11] ; [46 64],[25.21518987 22.78481013] ; [57.78481013 52.21518987],1
n6,1,0.000221,13.64225,[41  7] ; [62 51],[30.70807453 17.29192547] ; [72.29192547 40.70807453],1
s5,1,0.000319,12.954576,[16 30] ; [ 12 100],[ 8.15189873 37.84810127] ; [19.84810127 92.15189873],1
p10,1,0.000331,12.884243,[35 13] ; [47 65],[24.6 23.4] ; [57.4 54.6],1
p11,1,0.000349,12.785461,[36 12] ; [51 64],[25.6196319 22.3803681] ; [61.3803681 53.6196319],1
s3,1,0.000351,12.77701,[30 18] ; [36 76],[19.8 28.2] ; [46.2 65.8],1
p6,1,0.001482,10.101444,[15 33] ; [ 12 100],[ 8.1 39.9] ; [18.9 93.1],0
v4,1,0.001509,10.067904,[45  3] ; [81 33],[37.33333333 10.66666667] ; [88.66666667 25.33333333],0
r3,1,0.001509,10.067904,[45  3] ; [81 33],[37.33333333 10.66666667] ; [88.66666667 25.33333333],0
d5,1,0.001879,9.663924,[40  8] ; [66 48],[31.40740741 16.59259259] ; [74.59259259 39.40740741],0
r1,1,0.002424,9.197148,[39  9] ; [64 50],[30.51851852 17.48148148] ; [72.48148148 41.51851852],0
v3,1,0.005118,7.837439,[22 20] ; [31 79],[14.64473684 27.35526316] ; [38.35526316 71.64473684],0
d1,1,0.005736,7.631577,[31 17] ; [47 68],[22.96932515 25.03067485] ; [55.03067485 59.96932515],0
v1,1,0.005933,7.570397,[23 22] ; [32 82],[15.56603774 29.43396226] ; [39.43396226 74.56603774],0
r2,1,0.008477,6.929873,[46  2] ; [88 23],[40.45283019  7.54716981] ; [93.54716981 17.45283019],0
p4,1,0.008964,6.830029,[21 27] ; [26 86],[14.1 33.9] ; [32.9 79.1],0
d2,1,0.009519,6.722689,[30 18] ; [45 67],[22.5 25.5] ; [52.5 59.5],0
a5,1,0.010201,6.599408,[37 11] ; [64 51],[29.74233129 18.25766871] ; [71.25766871 43.74233129],0
u4,1,0.011773,6.34477,[ 4 44] ; [  1 114],[ 1.47239264 46.52760736] ; [  3.52760736 111.47239264],0
p12,1,0.012744,6.204359,[ 5 43] ; [  2 113],[ 2.06134969 45.93865031] ; [  4.93865031 110.06134969],0
n5,1,0.016576,5.740764,[39  9] ; [70 43],[32.49689441 15.50310559] ; [76.50310559 36.49689441],0
n4,1,0.017074,5.688759,[38 10] ; [68 46],[31.40740741 16.59259259] ; [74.59259259 39.40740741],0
u2,1,0.020438,5.374097,[12  3] ; [21 25],[8.1147541 6.8852459] ; [24.8852459 21.1147541],0
a4,1,0.035219,4.434524,[26 22] ; [41 72],[19.97515528 28.02484472] ; [47.02484472 65.97515528],0
u3,1,0.037906,4.30922,[11  4] ; [20 27],[7.5 7.5] ; [23.5 23.5],0
n1,1,0.037907,4.309192,[10  4] ; [17 26],[6.63157895 7.36842105] ; [20.36842105 22.63157895],0
p3,1,0.040437,4.199442,[19 29] ; [27 87],[13.62962963 34.37037037] ; [32.37037037 81.62962963],0
p5,1,0.040568,4.193972,[ 6 38] ; [  5 109],[ 3.06329114 40.93670886] ; [  7.93670886 106.06329114],0
u1,1,0.05031,3.831084,[10 38] ; [ 11 104],[ 6.18404908 41.81595092] ; [ 14.81595092 100.18404908],0
s1,1,0.052299,3.766193,[ 1 47] ; [ 13 100],[ 4.17391304 43.82608696] ; [  9.82608696 103.17391304],0
a2,1,0.067061,3.353529,[14 34] ; [19 96],[ 9.71779141 38.28220859] ; [23.28220859 91.71779141],0
n2,1,0.070112,3.280405,[13  2] ; [27 17],[10.16949153  4.83050847] ; [29.83050847 14.16949153],0
d4,1,0.077296,3.12087,[39  9] ; [77 37],[34.37037037 13.62962963] ; [81.62962963 32.37037037],0
v2,1,0.079693,3.071145,[24 21] ; [41 67],[19.11764706 25.88235294] ; [45.88235294 62.11764706],0
b4,1,0.109246,2.565094,[32 16] ; [61 54],[27.38650307 20.61349693] ; [65.61349693 49.38650307],0
b5,1,0.109246,2.565094,[32 16] ; [61 54],[27.38650307 20.61349693] ; [65.61349693 49.38650307],0
b1,1,0.154056,2.031623,[28 20] ; [53 62],[23.85276074 24.14723926] ; [57.14723926 57.85276074],0
d3,1,0.240825,1.375758,[28 20] ; [55 59],[24.59259259 23.40740741] ; [58.40740741 55.59259259],0
a3,1,0.303419,1.059106,[33 15] ; [68 45],[30.11180124 17.88819876] ; [70.88819876 42.11180124],0
a6,1,0.346604,0.885851,[32 16] ; [67 47],[29.33333333 18.66666667] ; [69.66666667 44.33333333],0
n3,1,0.488775,0.479223,[9 5] ; [22 19],[7.89090909 6.10909091] ; [23.10909091 17.89090909],0
p1,1,0.491124,0.474063,[ 3 45] ; [ 11 104],[ 4.12269939 43.87730061] ; [  9.87730061 105.12269939],0
b2,1,0.640173,0.218515,[17 24] ; [24 41],[15.85849057 25.14150943] ; [25.14150943 39.85849057],0
b3,1,0.640173,0.218515,[17 24] ; [24 41],[15.85849057 25.14150943] ; [25.14150943 39.85849057],0
a8,1,0.655037,0.199608,[ 6 39] ; [12 99],[ 5.19230769 39.80769231] ; [12.80769231 98.19230769],0
p8,1,0.73393,0.115533,[11 37] ; [29 85],[11.85185185 36.14814815] ; [28.14814815 85.85185185],0
a1,1,0.804132,0.061505,[ 4 44] ; [ 11 104],[ 4.41717791 43.58282209] ; [ 10.58282209 104.41717791],0
p7,1,0.834805,0.04349,[15 31] ; [34 76],[14.44871795 31.55128205] ; [34.55128205 75.44871795],0
a7,1,0.927484,0.008283,[29 19] ; [68 46],[28.74074074 19.25925926] ; [68.25925926 45.74074074],0
