Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,79.989832,[147 187] ; [208  51],[199.94940978 134.05059022] ; [155.05059022 103.94940978],1
v1,1,0.0,28.429397,[159 180] ; [178  81],[191.04180602 147.95819398] ; [145.95819398 113.04180602],1
p12,1,0.000136,14.554969,[ 18 324] ; [ 37 221],[ 31.35 310.65] ; [ 23.65 234.35],1
n5,1,0.000152,14.344602,[264  79] ; [232  29],[281.66887417  61.33112583] ; [214.33112583  46.66887417],1
s8,1,0.000278,13.216144,[143 199] ; [146 111],[165.00500835 176.99499165] ; [123.99499165 133.00500835],1
s7,1,0.000336,12.856298,[159 177] ; [151  91],[180.20761246 155.79238754] ; [129.79238754 112.20761246],1
p5,1,0.0004,12.531873,[ 30 313] ; [ 48 211],[ 44.44186047 298.55813953] ; [ 33.55813953 225.44186047],1
p3,1,0.00048,12.193227,[156 187] ; [155 104],[177.19767442 165.80232558] ; [133.80232558 125.19767442],1
a1,1,0.000935,10.951284,[  7 337] ; [ 20 242],[ 15.32673267 328.67326733] ; [ 11.67326733 250.32673267],1
n4,1,0.004358,8.128428,[273  71] ; [230  31],[286.00330579  57.99669421] ; [216.99669421  44.00330579],0
s4,1,0.009909,6.651196,[ 69 268] ; [ 32 225],[ 57.3013468 279.6986532] ; [ 43.6986532 213.3013468],0
a3,1,0.025359,4.999227,[244  99] ; [205  54],[255.8255814  87.1744186] ; [193.1744186  65.8255814],0
p4,1,0.027225,4.876481,[202 141] ; [174  83],[214.94666667 128.05333333] ; [161.05333333  95.94666667],0
s5,1,0.032606,4.566359,[115 219] ; [109 144],[127.4548552 206.5451448] ; [ 96.5451448 156.4548552],0
p7,1,0.034864,4.451821,[214 124] ; [179  71],[225.90816327 112.09183673] ; [167.09183673  82.90816327],0
d2,1,0.0462,3.974288,[169 175] ; [149 111],[181.11258278 162.88741722] ; [136.88741722 123.11258278],0
s2,1,0.048236,3.90174,[168 173] ; [147 109],[179.92462312 161.07537688] ; [135.07537688 120.92462312],0
a2,1,0.049493,3.858551,[ 83 261] ; [ 82 180],[ 93.66336634 250.33663366] ; [ 71.33663366 190.66336634],0
d1,1,0.085765,2.952113,[205 139] ; [174  88],[215.14191419 128.85808581] ; [163.85808581  98.14191419],0
v4,1,0.096557,2.761518,[330  13] ; [257   4],[333.34602649   9.65397351] ; [253.65397351   7.34602649],0
u4,1,0.097929,2.738952,[  4 340] ; [  8 254],[  6.81188119 337.18811881] ; [  5.18811881 256.81188119],0
p1,1,0.099572,2.712392,[ 26 316] ; [ 30 230],[ 31.81395349 310.18604651] ; [ 24.18604651 235.81395349],0
p8,1,0.110104,2.552727,[179 160] ; [152 104],[188.58655462 150.41344538] ; [142.41344538 113.58655462],0
p10,1,0.123908,2.367211,[283  60] ; [223  33],[289.74624374  53.25375626] ; [216.25375626  39.74624374],0
u1,1,0.137397,2.20687,[ 68 276] ; [ 65 197],[ 75.49834983 268.50165017] ; [ 57.50165017 204.49834983],0
n2,1,0.18073,1.791608,[56 23] ; [36  8],[59.08943089 19.91056911] ; [32.91056911 11.08943089],0
n1,1,0.213157,1.549852,[36 44] ; [14 28],[32.78688525 47.21311475] ; [17.21311475 24.78688525],0
u2,1,0.232663,1.42451,[47 51] ; [33 24],[50.58064516 47.41935484] ; [29.41935484 27.58064516],0
a6,1,0.236806,1.399506,[232 112] ; [187  73],[238.63576159 105.36423841] ; [180.36423841  79.63576159],0
a5,1,0.286525,1.135876,[263  81] ; [209  52],[268.3768595  75.6231405] ; [203.6231405  57.3768595],0
p11,1,0.290124,1.119047,[276  68] ; [219  43],[280.99009901  63.00990099] ; [214.00990099  47.99009901],0
a4,1,0.298141,1.082492,[159 183] ; [132 128],[165.31893688 176.68106312] ; [125.68106312 134.31893688],0
s3,1,0.320906,0.985252,[191 151] ; [151 101],[196.90909091 145.09090909] ; [145.09090909 106.90909091],0
d3,1,0.415678,0.662503,[240 104] ; [190  71],[244.49586777  99.50413223] ; [185.50413223  75.49586777],0
u3,1,0.435545,0.607992,[58 41] ; [37 20],[60.28846154 38.71153846] ; [34.71153846 22.28846154],0
p9,1,0.5195,0.414886,[290  52] ; [221  34],[292.73366834  49.26633166] ; [218.26633166  36.73366834],0
a8,1,0.536737,0.381621,[ 45 271] ; [ 37 192],[ 47.54495413 268.45504587] ; [ 34.45504587 194.54495413],0
b4,1,0.542587,0.370767,[199 145] ; [158 104],[202.65346535 141.34653465] ; [154.34653465 107.65346535],0
d5,1,0.555673,0.347252,[281  63] ; [218  43],[283.72892562  60.27107438] ; [215.27107438  45.72892562],0
a7,1,0.590282,0.289904,[259  85] ; [190  69],[256.14593698  87.85406302] ; [192.85406302  66.14593698],0
s1,1,0.687928,0.161337,[ 10 331] ; [  9 247],[ 10.85259631 330.14740369] ; [  8.14740369 247.85259631],0
r2,1,0.806361,0.060085,[333   9] ; [253   6],[333.46422629   8.53577371] ; [252.53577371   6.46422629],0
s6,1,0.822595,0.050269,[240  96] ; [185  71],[241.21621622  94.78378378] ; [183.78378378  72.21621622],0
r3,1,0.831245,0.045414,[330  13] ; [251   9],[330.48590381  12.51409619] ; [250.51409619   9.48590381],0
p6,1,0.861727,0.030337,[136 206] ; [100 156],[134.96989967 207.03010033] ; [101.03010033 154.96989967],0
r4,1,0.874308,0.025024,[330  14] ; [252  10],[330.37623762  13.62376238] ; [251.62376238  10.37623762],0
b1,1,0.902371,0.015047,[127 217] ; [ 98 164],[127.72277228 216.27722772] ; [ 97.27722772 164.72277228],0
b5,1,0.936069,0.006434,[202 142] ; [153 109],[201.51815182 142.48184818] ; [153.48184818 108.51815182],0
n3,1,0.937069,0.006234,[59 19] ; [33 11],[58.81967213 19.18032787] ; [33.18032787 10.81967213],0
p2,1,0.946248,0.004545,[292  51] ; [221  38],[292.29069767  50.70930233] ; [220.70930233  38.29069767],0
d4,1,0.958068,0.002765,[289  55] ; [218  41],[289.23383085  54.76616915] ; [217.76616915  41.23383085],0
b2,1,0.982867,0.000461,[ 78 124] ; [ 67 107],[ 77.89893617 124.10106383] ; [ 67.10106383 106.89893617],0
b3,1,0.982867,0.000461,[ 78 124] ; [ 67 107],[ 77.89893617 124.10106383] ; [ 67.10106383 106.89893617],0
