Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.960341,[35 28] ; [ 1 40],[21.80769231 41.19230769] ; [14.19230769 26.80769231],1
d5,1,2e-06,22.40321,[48 15] ; [12 29],[36.34615385 26.65384615] ; [23.65384615 17.34615385],1
d3,1,3.2e-05,17.317238,[39 24] ; [ 8 32],[28.74757282 34.25242718] ; [18.25242718 21.74757282],1
s3,1,0.002895,8.87279,[27 32] ; [ 7 34],[20.06 38.94] ; [13.94 27.06],0
r3,1,0.004995,7.881078,[40 22] ; [14 25],[33.14851485 28.85148515] ; [20.85148515 18.14851485],0
a3,1,0.011719,6.352968,[42 20] ; [17 23],[35.8627451 26.1372549] ; [23.1372549 16.8627451],0
s7,1,0.01224,6.275698,[23 36] ; [ 6 33],[17.45918367 41.54081633] ; [11.54081633 27.45918367],0
a7,1,0.012256,6.273422,[38 25] ; [14 26],[31.80582524 31.19417476] ; [20.19417476 19.80582524],0
a4,1,0.017842,5.611557,[26 36] ; [ 8 33],[20.46601942 41.53398058] ; [13.53398058 27.46601942],0
d2,1,0.019161,5.486724,[31 31] ; [11 30],[25.2815534 36.7184466] ; [16.7184466 24.2815534],0
r1,1,0.022979,5.170112,[24 38] ; [ 7 33],[18.84313725 43.15686275] ; [12.15686275 27.84313725],0
v2,1,0.026714,4.909203,[27 33] ; [ 9 30],[21.81818182 38.18181818] ; [14.18181818 24.81818182],0
n5,1,0.033949,4.497257,[33 28] ; [30 10],[38.04950495 22.95049505] ; [24.95049505 15.04950495],0
a5,1,0.058463,3.580448,[35 28] ; [15 26],[30.28846154 32.71153846] ; [19.71153846 21.28846154],0
s6,1,0.074397,3.183236,[24 38] ; [ 9 32],[19.86407767 42.13592233] ; [13.13592233 27.86407767],0
p6,1,0.077595,3.114573,[ 5 57] ; [ 8 32],[ 7.90196078 54.09803922] ; [ 5.09803922 34.90196078],0
a2,1,0.086328,2.941552,[10 53] ; [ 2 39],[ 7.26923077 55.73076923] ; [ 4.73076923 36.26923077],0
