Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,71.032578,[107  18] ; [ 8 38],[84.06432749 40.93567251] ; [30.93567251 15.06432749],1
s6,1,1.3e-05,19.075891,[109  14] ; [27 19],[98.98224852 24.01775148] ; [37.01775148  8.98224852],1
v4,1,8.1e-05,15.538462,[123   1] ; [39  7],[118.16470588   5.83529412] ; [43.83529412  2.16470588],1
d1,1,0.006542,7.394486,[78 47] ; [18 28],[70.1754386 54.8245614] ; [25.8245614 20.1754386],0
n5,1,0.011329,6.413023,[104  21] ; [30 16],[97.95321637 27.04678363] ; [36.04678363  9.95321637],0
r2,1,0.011422,6.398415,[119   5] ; [39  7],[115.24705882   8.75294118] ; [42.75294118  3.24705882],0
s8,1,0.011691,6.357093,[86 39] ; [22 24],[78.94736842 46.05263158] ; [29.05263158 16.94736842],0
r1,1,0.017821,5.613638,[102  22] ; [30 16],[96.28235294 27.71764706] ; [35.71764706 10.28235294],0
s5,1,0.020292,5.386566,[55 65] ; [12 34],[48.43373494 71.56626506] ; [18.56626506 27.43373494],0
p11,1,0.030816,4.66317,[99 26] ; [29 17],[93.56725146 31.43274854] ; [34.43274854 11.56725146],0
r4,1,0.036926,4.353817,[111  14] ; [35 11],[106.7251462  18.2748538] ; [39.2748538  6.7251462],0
d5,1,0.053882,3.716365,[100  23] ; [31 15],[95.34319527 27.65680473] ; [35.65680473 10.34319527],0
n4,1,0.055207,3.67581,[105  19] ; [33 13],[100.65882353  23.34117647] ; [37.34117647  8.65882353],0
a4,1,0.066027,3.379125,[66 59] ; [17 29],[60.67251462 64.32748538] ; [22.32748538 23.67251462],0
p4,1,0.08779,2.914435,[88 37] ; [26 20],[83.33333333 41.66666667] ; [30.66666667 15.33333333],0
a6,1,0.101801,2.677099,[74 50] ; [21 25],[69.29411765 54.70588235] ; [25.70588235 20.29411765],0
d3,1,0.113593,2.503506,[91 33] ; [28 18],[86.8 37.2] ; [32.2 13.8],0
d2,1,0.129807,2.29481,[62 62] ; [17 29],[57.62352941 66.37647059] ; [21.37647059 24.62352941],0
s1,1,0.13688,2.212684,[ 11 113] ; [ 1 44],[  8.80473373 115.19526627] ; [ 3.19526627 41.80473373],0
p6,1,0.177337,1.819802,[59 66] ; [16 29],[55.14705882 69.85294118] ; [19.85294118 25.14705882],0
p5,1,0.178231,1.812311,[24 98] ; [ 5 41],[ 21.05952381 100.94047619] ; [ 7.94047619 38.05952381],0
a2,1,0.186379,1.746013,[34 91] ; [ 8 38],[30.70175439 94.29824561] ; [11.29824561 34.70175439],0
u3,1,0.210414,1.568574,[22  7] ; [8 6],[20.23255814  8.76744186] ; [9.76744186 4.23255814],0
n2,1,0.222579,1.487666,[25  6] ; [11  6],[23.25  7.75] ; [12.75  4.25],0
u2,1,0.227954,1.453584,[20  9] ; [7 7],[18.20930233 10.79069767] ; [8.79069767 5.20930233],0
u1,1,0.248815,1.329944,[26 99] ; [ 6 40],[ 23.39181287 101.60818713] ; [ 8.60818713 37.39181287],0
n3,1,0.285913,1.138768,[17 14] ; [12  5],[18.72916667 12.27083333] ; [10.27083333  6.72916667],0
s4,1,0.291502,1.112669,[40 84] ; [11 35],[37.2 86.8] ; [13.8 32.2],0
b2,1,0.318037,0.997002,[35 54] ; [14 14],[37.27350427 51.72649573] ; [11.72649573 16.27350427],0
b3,1,0.318037,0.997002,[35 54] ; [14 14],[37.27350427 51.72649573] ; [11.72649573 16.27350427],0
r3,1,0.328121,0.9563,[117   8] ; [41  5],[115.49707602   9.50292398] ; [42.50292398  3.49707602],0
p2,1,0.335368,0.928058,[108  17] ; [37  9],[105.99415205  19.00584795] ; [39.00584795  6.99415205],0
a8,1,0.342954,0.899359,[17 98] ; [ 4 40],[15.18867925 99.81132075] ; [ 5.81132075 38.18867925],0
v3,1,0.355355,0.854243,[26 95] ; [13 33],[28.25748503 92.74251497] ; [10.74251497 35.25748503],0
p7,1,0.429201,0.624985,[79 42] ; [27 19],[76.80239521 44.19760479] ; [29.19760479 16.80239521],0
n1,1,0.432878,0.61509,[20 11] ; [9 8],[18.72916667 12.27083333] ; [10.27083333  6.72916667],0
a3,1,0.448018,0.575661,[96 29] ; [32 13],[94.11764706 30.88235294] ; [33.88235294 11.11764706],0
p3,1,0.47166,0.518085,[67 57] ; [22 24],[64.91764706 59.08235294] ; [24.08235294 21.91764706],0
d4,1,0.529753,0.394866,[99 24] ; [35 11],[97.52662722 25.47337278] ; [36.47337278  9.52662722],0
p10,1,0.534819,0.385227,[100  24] ; [39  7],[101.38823529  22.61176471] ; [37.61176471  8.38823529],0
p8,1,0.545297,0.36581,[69 56] ; [23 23],[67.25146199 57.74853801] ; [24.74853801 21.25146199],0
v1,1,0.591393,0.288174,[50 72] ; [16 28],[48.5060241 73.4939759] ; [17.4939759 26.5060241],0
b4,1,0.628282,0.234397,[65 60] ; [22 24],[63.59649123 61.40350877] ; [23.40350877 22.59649123],0
