Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.079669,[52 75] ; [94 45],[69.70676692 57.29323308] ; [76.29323308 62.70676692],1
v3,1,0.000684,11.531587,[31 98] ; [60 77],[44.13157895 84.86842105] ; [46.86842105 90.13157895],1
p10,1,0.00081,11.219093,[93 37] ; [123  17],[104.  26.] ; [112.  28.],1
p9,1,0.003651,8.44982,[97 34] ; [123  17],[106.34686347  24.65313653] ; [113.65313653  26.34686347],0
n5,1,0.009374,6.75013,[88 42] ; [114  26],[97.25925926 32.74074074] ; [104.74074074  35.25925926],0
u1,1,0.022131,5.235459,[ 13 118] ; [ 28 113],[ 19.74632353 111.25367647] ; [ 21.25367647 119.74632353],0
r4,1,0.023231,5.15117,[109  22] ; [130  11],[115.10661765  15.89338235] ; [123.89338235  17.10661765],0
p11,1,0.02442,5.064576,[96 35] ; [119  22],[103.54779412  27.45220588] ; [111.45220588  29.54779412],0
n4,1,0.027605,4.852552,[93 38] ; [116  25],[100.65808824  30.34191176] ; [108.34191176  32.65808824],0
s1,1,0.043571,4.073112,[  8 123] ; [  2 136],[  4.86988848 126.13011152] ; [  5.13011152 132.86988848],0
a2,1,0.05438,3.701003,[ 21 110] ; [ 36 105],[ 27.45220588 103.54779412] ; [ 29.54779412 111.45220588],0
p2,1,0.054582,3.694811,[109  21] ; [129  12],[114.1697417  15.8302583] ; [123.8302583  17.1697417],0
d1,1,0.05927,3.557691,[65 66] ; [86 55],[72.72426471 58.27573529] ; [78.27573529 62.72426471],0
v4,1,0.066874,3.358132,[118  13] ; [135   6],[121.84926471   9.15073529] ; [131.15073529   9.84926471],0
p8,1,0.068747,3.312685,[70 60] ; [90 49],[77.32342007 52.67657993] ; [82.67657993 56.32342007],0
n6,1,0.106685,2.602647,[104  26] ; [123  18],[108.89298893  21.10701107] ; [118.10701107  22.89298893],0
u3,1,0.112166,2.523429,[23 23] ; [33 17],[26.83333333 19.16666667] ; [29.16666667 20.83333333],0
d5,1,0.12329,2.375023,[102  29] ; [120  21],[106.91911765  24.08088235] ; [115.08088235  25.91911765],0
b5,1,0.130908,2.281706,[68 63] ; [86 55],[74.16911765 56.83088235] ; [79.83088235 61.16911765],0
s3,1,0.131809,2.271072,[61 69] ; [53 87],[54.88888889 75.11111111] ; [59.11111111 80.88888889],0
a7,1,0.181568,1.784747,[95 36] ; [112  29],[99.69485294 31.30514706] ; [107.30514706  33.69485294],0
s5,1,0.25001,1.32325,[42 85] ; [ 37 102],[37.71804511 89.28195489] ; [41.28195489 97.71804511],0
a6,1,0.286189,1.137463,[85 46] ; [100  41],[89.09926471 41.90073529] ; [95.90073529 45.09926471],0
s7,1,0.311591,1.023919,[45 80] ; [40 93],[41.18217054 83.81782946] ; [43.81782946 89.18217054],0
a1,1,0.322571,0.978493,[  8 123] ; [  5 136],[  6.26102941 124.73897059] ; [  6.73897059 134.26102941],0
p7,1,0.329693,0.950105,[86 43] ; [101  39],[89.67657993 39.32342007] ; [97.32342007 42.67657993],0
s4,1,0.335033,0.929346,[ 23 105] ; [ 19 120],[ 20.13483146 107.86516854] ; [ 21.86516854 117.13483146],0
r3,1,0.354866,0.855981,[120  10] ; [134   7],[121.84501845   8.15498155] ; [132.15498155   8.84501845],0
p3,1,0.378982,0.774001,[80 50] ; [94 47],[83.46863469 46.53136531] ; [90.53136531 50.46863469],0
u2,1,0.471,0.519628,[26 21] ; [24 26],[24.22680412 22.77319588] ; [25.77319588 24.22680412],0
r1,1,0.513298,0.427338,[98 32] ; [111  30],[100.25830258  29.74169742] ; [108.74169742  32.25830258],0
d3,1,0.516814,0.420246,[92 39] ; [104  37],[94.39705882 36.60294118] ; [101.60294118  39.39705882],0
r2,1,0.536435,0.382186,[117  13] ; [129  11],[118.44444444  11.55555556] ; [127.55555556  12.44444444],0
d4,1,0.542487,0.37095,[102  29] ; [114  27],[104.02941176  26.97058824] ; [111.97058824  29.02941176],0
d2,1,0.542494,0.370938,[56 75] ; [65 75],[58.49077491 72.50922509] ; [62.50922509 77.49077491],0
p12,1,0.551633,0.354401,[  7 124] ; [ 10 131],[  8.1875 122.8125] ; [  8.8125 132.1875],0
b4,1,0.557796,0.343535,[78 53] ; [79 62],[75.61397059 55.38602941] ; [81.38602941 59.61397059],0
p6,1,0.591947,0.287314,[51 79] ; [59 80],[53.1598513 76.8401487] ; [56.8401487 82.1598513],0
a3,1,0.680555,0.169502,[82 49] ; [91 49],[83.62730627 47.37269373] ; [89.37269373 50.62730627],0
n1,1,0.697743,0.15083,[12 18] ; [ 8 15],[11.32075472 18.67924528] ; [ 8.67924528 14.32075472],0
a8,1,0.698927,0.14959,[ 10 111] ; [ 12 112],[ 10.86530612 110.13469388] ; [ 11.13469388 112.86530612],0
b1,1,0.703689,0.144663,[55 76] ; [56 85],[53.45955882 77.54044118] ; [57.54044118 83.45955882],0
a5,1,0.710689,0.137589,[94 37] ; [104  37],[95.36029412 35.63970588] ; [102.63970588  38.36029412],0
s6,1,0.7114,0.136883,[76 52] ; [85 53],[77.47368421 50.52631579] ; [83.52631579 54.47368421],0
n3,1,0.745851,0.105051,[22  8] ; [17  5],[22.5  7.5] ; [16.5  5.5],0
p5,1,0.757548,0.095297,[ 15 115] ; [ 18 123],[ 15.8302583 114.1697417] ; [ 17.1697417 123.8302583],0
s2,1,0.772751,0.083393,[49 82] ; [50 90],[47.85608856 83.14391144] ; [51.14391144 88.85608856],0
a4,1,0.790085,0.070862,[62 69] ; [64 76],[60.90774908 70.09225092] ; [65.09225092 74.90774908],0
b2,1,0.797382,0.065914,[21 53] ; [26 60],[21.7375 52.2625] ; [25.2625 60.7375],0
b3,1,0.797382,0.065914,[21 53] ; [26 60],[21.7375 52.2625] ; [25.2625 60.7375],0
p1,1,0.843628,0.03891,[ 13 118] ; [ 13 128],[ 12.52205882 118.47794118] ; [ 13.47794118 127.52205882],0
n2,1,0.871932,0.025987,[22  7] ; [17  6],[21.75  7.25] ; [17.25  5.75],0
