Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,138.813351,[121  42] ; [ 13 139],[69.33968254 93.66031746] ; [64.66031746 87.33968254],1
s6,1,0.0,50.423028,[119  42] ; [ 52 101],[87.67834395 73.32165605] ; [83.32165605 69.67834395],1
s8,1,0.0,36.349952,[70 93] ; [ 19 134],[ 45.90822785 117.09177215] ; [ 43.09177215 109.90822785],1
s7,1,0.0,35.199765,[79 76] ; [ 27 120],[ 54.40397351 100.59602649] ; [51.59602649 95.40397351],1
p10,1,3.7e-05,17.035955,[121  39] ; [81 71],[103.58974359  56.41025641] ; [98.41025641 53.58974359],1
r2,1,0.000179,14.039602,[150   9] ; [122  30],[139.06109325  19.93890675] ; [132.93890675  19.06109325],1
p9,1,0.000184,13.983471,[131  31] ; [92 57],[116.1607717  45.8392283] ; [106.8392283  42.1607717],1
r4,1,0.001476,10.108601,[136  27] ; [105  49],[123.92113565  39.07886435] ; [117.07886435  36.92113565],0
s5,1,0.002028,9.524354,[55 99] ; [ 30 121],[ 42.91803279 111.08196721] ; [ 42.08196721 108.91803279],0
p7,1,0.003224,8.675915,[75 83] ; [ 48 106],[62.28846154 95.71153846] ; [60.71153846 93.28846154],0
r1,1,0.003896,8.331604,[120  40] ; [92 62],[108.02547771  51.97452229] ; [103.97452229  50.02547771],0
v4,1,0.006174,7.498863,[146  14] ; [124  30],[137.57961783  22.42038217] ; [132.42038217  21.57961783],0
s4,1,0.007996,7.03434,[ 40 121] ; [ 20 133],[ 30.76433121 130.23566879] ; [ 29.23566879 123.76433121],0
r3,1,0.01036,6.571858,[149  13] ; [126  27],[141.42857143  20.57142857] ; [133.57142857  19.42857143],0
u3,1,0.019973,5.414224,[33 19] ; [23 33],[26.96296296 25.03703704] ; [29.03703704 26.96296296],0
p4,1,0.040116,4.212985,[73 89] ; [ 52 102],[64.08227848 97.91772152] ; [60.91772152 93.08227848],0
n3,1,0.051406,3.795002,[38 10] ; [41 25],[33.26315789 14.73684211] ; [45.73684211 20.26315789],0
n2,1,0.054407,3.700178,[38 11] ; [40 26],[33.23478261 15.76521739] ; [44.76521739 21.23478261],0
b1,1,0.072232,3.231547,[ 61 102] ; [73 81],[68.9022082 94.0977918] ; [65.0977918 88.9022082],0
v1,1,0.072972,3.214878,[66 89] ; [ 50 103],[58.37662338 96.62337662] ; [57.62337662 95.37662338],0
a8,1,0.073445,3.204295,[ 23 131] ; [ 12 133],[ 18.02675585 135.97324415] ; [ 16.97324415 128.02675585],0
d3,1,0.077135,3.124256,[107  56] ; [85 67],[99.35238095 63.64761905] ; [92.64761905 59.35238095],0
n1,1,0.087456,2.920592,[21 27] ; [19 48],[16.69565217 31.30434783] ; [23.30434783 43.69565217],0
a7,1,0.111211,2.536923,[113  50] ; [93 60],[106.25949367  56.74050633] ; [99.74050633 53.25949367],0
u2,1,0.121597,2.396629,[29 22] ; [23 32],[25.01886792 25.98113208] ; [26.98113208 28.01886792],0
p6,1,0.132932,2.25793,[ 41 120] ; [ 28 124],[ 35.49201278 125.50798722] ; [ 33.50798722 118.49201278],0
n4,1,0.140572,2.171688,[113  48] ; [96 58],[106.82222222  54.17777778] ; [102.17777778  51.82222222],0
p2,1,0.140802,2.16917,[119  44] ; [100  53],[112.96518987  50.03481013] ; [106.03481013  46.96518987],0
b5,1,0.187073,1.740517,[108  55] ; [91 63],[102.32492114  60.67507886] ; [96.67507886 57.32492114],0
p3,1,0.225471,1.469206,[ 51 111] ; [ 39 115],[ 46.13924051 115.86075949] ; [ 43.86075949 110.13924051],0
d4,1,0.242162,1.367965,[126  36] ; [111  43],[121.5  40.5] ; [115.5  38.5],0
s1,1,0.266945,1.232379,[  8 152] ; [  4 150],[  6.11464968 153.88535032] ; [  5.88535032 148.11464968],0
d2,1,0.29684,1.088338,[76 87] ; [62 90],[71.40952381 91.59047619] ; [66.59047619 85.40952381],0
b3,1,0.316443,1.003593,[33 67] ; [36 54],[36.31578947 63.68421053] ; [32.68421053 57.31578947],0
b2,1,0.316443,1.003593,[33 67] ; [36 54],[36.31578947 63.68421053] ; [32.68421053 57.31578947],0
p11,1,0.332558,0.938912,[107  56] ; [93 61],[102.83911672  60.16088328] ; [97.16088328 56.83911672],0
