Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.024486,5.059871,[19 26] ; [20  9],[23.71621622 21.28378378] ; [15.28378378 13.71621622],0
a3,1,0.029408,4.743544,[20 25] ; [21  9],[24.6 20.4] ; [16.4 13.6],0
r1,1,0.029408,4.743544,[20 25] ; [21  9],[24.6 20.4] ; [16.4 13.6],0
p9,1,0.05683,3.627559,[22 22] ; [21  8],[25.91780822 18.08219178] ; [17.08219178 11.91780822],0
a4,1,0.074592,3.178964,[12 33] ; [14 16],[15.6 29.4] ; [10.4 19.6],0
s2,1,0.074865,3.172995,[13 31] ; [15 15],[16.64864865 27.35135135] ; [11.35135135 18.64864865],0
b5,1,0.108701,2.573006,[20 25] ; [19 11],[23.4 21.6] ; [15.6 14.4],0
n2,1,0.114905,2.485428,[16  7] ; [12  1],[17.88888889  5.11111111] ; [10.11111111  2.88888889],0
d4,1,0.116542,2.463189,[26 18] ; [23  7],[29.13513514 14.86486486] ; [19.86486486 10.13513514],0
u3,1,0.122887,2.380133,[12 13] ; [7 2],[13.97058824 11.02941176] ; [5.02941176 3.97058824],0
n1,1,0.149154,2.080883,[ 5 17] ; [6 7],[ 6.91428571 15.08571429] ; [4.08571429 8.91428571],0
n3,1,0.185544,1.752653,[12 10] ; [10  3],[13.82857143  8.17142857] ; [8.17142857 4.82857143],0
p6,1,0.213728,1.54599,[12 33] ; [ 4 24],[ 9.8630137 35.1369863] ; [ 6.1369863 21.8630137],0
v4,1,0.230955,1.434971,[35  9] ; [27  3],[36.86486486  7.13513514] ; [25.13513514  4.86486486],0
a5,1,0.257518,1.282051,[21 24] ; [18 12],[23.4 21.6] ; [15.6 14.4],0
s8,1,0.280121,1.166502,[ 9 36] ; [ 9 20],[10.94594595 34.05405405] ; [ 7.05405405 21.94594595],0
n6,1,0.294442,1.099201,[28 17] ; [15 15],[25.8 19.2] ; [17.2 12.8],0
v3,1,0.29454,1.098754,[ 5 38] ; [ 6 23],[ 6.56944444 36.43055556] ; [ 4.43055556 24.56944444],0
p8,1,0.317311,1.0,[17 28] ; [ 8 22],[15. 30.] ; [10. 20.],0
v2,1,0.329867,0.949419,[13 30] ; [12 17],[14.93055556 28.06944444] ; [10.06944444 18.93055556],0
d3,1,0.335924,0.925926,[20 25] ; [10 20],[18. 27.] ; [12. 18.],0
p11,1,0.376759,0.78125,[27 18] ; [21  9],[28.8 16.2] ; [19.2 10.8],0
p7,1,0.396723,0.718235,[22 22] ; [18 12],[23.78378378 20.21621622] ; [16.21621622 13.78378378],0
s6,1,0.516174,0.421532,[19 26] ; [14 14],[20.34246575 24.65753425] ; [12.65753425 15.34246575],0
s1,1,0.529096,0.396127,[ 3 42] ; [ 1 29],[ 2.4 42.6] ; [ 1.6 28.4],0
p3,1,0.534444,0.385935,[12 33] ; [10 20],[13.2 31.8] ; [ 8.8 21.2],0
s5,1,0.548053,0.360816,[11 32] ; [ 9 19],[12.11267606 30.88732394] ; [ 7.88732394 20.11267606],0
u2,1,0.551469,0.354691,[14 11] ; [4 5],[13.23529412 11.76470588] ; [4.76470588 4.23529412],0
s3,1,0.56741,0.327035,[18 27] ; [14 16],[19.2 25.8] ; [12.8 17.2],0
d5,1,0.568811,0.324675,[24 21] ; [18 12],[25.2 19.8] ; [16.8 13.2],0
p2,1,0.636602,0.223214,[23 22] ; [17 13],[24. 21.] ; [16. 14.],0
s4,1,0.652438,0.20284,[11 34] ; [ 6 24],[10.2 34.8] ; [ 6.8 23.2],0
d2,1,0.69444,0.154321,[17 28] ; [10 20],[16.2 28.8] ; [10.8 19.2],0
b1,1,0.706057,0.142248,[23 22] ; [14 16],[22.2 22.8] ; [14.8 15.2],0
s7,1,0.71645,0.131919,[10 31] ; [ 6 23],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
r3,1,0.716642,0.131733,[36  9] ; [25  5],[36.6  8.4] ; [24.4  5.6],0
r2,1,0.716642,0.131733,[36  9] ; [25  5],[36.6  8.4] ; [24.4  5.6],0
p1,1,0.728198,0.120773,[ 4 41] ; [ 2 28],[ 3.6 41.4] ; [ 2.4 27.6],0
p5,1,0.750861,0.100809,[ 1 44] ; [ 1 28],[ 1.21621622 43.78378378] ; [ 0.78378378 28.21621622],0
a6,1,0.771509,0.084333,[18 27] ; [11 19],[17.4 27.6] ; [11.6 18.4],0
b4,1,0.776347,0.080703,[24 21] ; [17 13],[24.6 20.4] ; [16.4 13.6],0
n5,1,0.785336,0.074187,[19 25] ; [12 18],[18.43243243 25.56756757] ; [12.56756757 17.43243243],0
a1,1,0.871266,0.026261,[ 4 41] ; [ 3 27],[ 4.2 40.8] ; [ 2.8 27.2],0
b2,1,0.882973,0.021668,[ 6 16] ; [ 5 12],[ 6.20512821 15.79487179] ; [ 4.79487179 12.20512821],0
b3,1,0.882973,0.021668,[ 6 16] ; [ 5 12],[ 6.20512821 15.79487179] ; [ 4.79487179 12.20512821],0
d1,1,0.917535,0.01072,[13 32] ; [ 9 21],[13.2 31.8] ; [ 8.8 21.2],0
r4,1,0.918572,0.010452,[31 14] ; [21  9],[31.2 13.8] ; [20.8  9.2],0
a8,1,0.937539,0.006141,[ 3 39] ; [ 2 28],[ 2.91666667 39.08333333] ; [ 2.08333333 27.91666667],0
p4,1,0.937667,0.006116,[18 26] ; [12 18],[17.83783784 26.16216216] ; [12.16216216 17.83783784],0
