Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000286,13.157938,[25  5] ; [19 27],[17.36842105 12.63157895] ; [26.63157895 19.36842105],1
s5,1,0.005466,7.71846,[11 17] ; [ 5 39],[ 6.22222222 21.77777778] ; [ 9.77777778 34.22222222],0
v4,1,0.005719,7.636715,[26  4] ; [26 20],[20.52631579  9.47368421] ; [31.47368421 14.52631579],0
p7,1,0.005923,7.573707,[18 12] ; [13 33],[12.23684211 17.76315789] ; [18.76315789 27.23684211],0
p2,1,0.011312,6.415579,[20 10] ; [17 29],[14.60526316 15.39473684] ; [22.39473684 23.60526316],0
p4,1,0.013718,6.074126,[15 14] ; [11 35],[10.05333333 18.94666667] ; [15.94666667 30.05333333],0
n2,1,0.01432,5.998291,[8 1] ; [ 8 12],[4.96551724 4.03448276] ; [11.03448276  8.96551724],0
s4,1,0.015707,5.835375,[11 19] ; [ 6 40],[ 6.71052632 23.28947368] ; [10.28947368 35.71052632],0
s7,1,0.021972,5.24804,[10 19] ; [ 5 37],[ 6.12676056 22.87323944] ; [ 8.87323944 33.12676056],0
s2,1,0.022303,5.221999,[14 16] ; [10 36],[ 9.47368421 20.52631579] ; [14.52631579 31.47368421],0
p9,1,0.032114,4.592402,[19  9] ; [18 25],[14.5915493 13.4084507] ; [22.4084507 20.5915493],0
n3,1,0.032944,4.548704,[7 2] ; [ 7 13],[4.34482759 4.65517241] ; [ 9.65517241 10.34482759],0
s8,1,0.034069,4.491243,[ 7 23] ; [ 3 43],[ 3.94736842 26.05263158] ; [ 6.05263158 39.94736842],0
s3,1,0.04801,3.90965,[15 14] ; [13 32],[10.97297297 18.02702703] ; [17.02702703 27.97297297],0
s6,1,0.053907,3.715589,[12 16] ; [10 36],[ 8.32432432 19.67567568] ; [13.67567568 32.32432432],0
p8,1,0.064449,3.419022,[ 9 20] ; [ 6 39],[ 5.87837838 23.12162162] ; [ 9.12162162 35.87837838],0
b5,1,0.065091,3.40268,[22  8] ; [24 22],[18.15789474 11.84210526] ; [27.84210526 18.15789474],0
u3,1,0.065541,3.391304,[8 8] ; [ 5 18],[ 5.33333333 10.66666667] ; [ 7.66666667 15.33333333],0
p6,1,0.076262,3.142811,[ 8 21] ; [ 5 39],[ 5.16438356 23.83561644] ; [ 7.83561644 36.16438356],0
u2,1,0.08018,3.061259,[8 8] ; [ 5 17],[ 5.47368421 10.52631579] ; [ 7.52631579 14.47368421],0
p3,1,0.085804,2.951389,[13 17] ; [11 34],[ 9.6 20.4] ; [14.4 30.6],0
p10,1,0.090795,2.860228,[14 15] ; [13 32],[10.58108108 18.41891892] ; [16.41891892 28.58108108],0
a1,1,0.098921,2.722847,[ 1 29] ; [ 7 39],[ 3.15789474 26.84210526] ; [ 4.84210526 41.15789474],0
