Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.836031,[ 5 52] ; [258  78],[38.14503817 18.85496183] ; [224.85496183 111.14503817],1
d4,1,0.0,56.356765,[30 27] ; [305  31],[48.58778626  8.41221374] ; [286.41221374  49.58778626],1
d3,1,2e-06,22.455388,[24 33] ; [247  89],[39.30534351 17.69465649] ; [231.69465649 104.30534351],1
d2,1,3e-06,21.905976,[16 41] ; [206 130],[32.19847328 24.80152672] ; [189.80152672 146.19847328],1
a4,1,3e-06,21.760863,[11 46] ; [177 159],[27.26717557 29.73282443] ; [160.73282443 175.26717557],1
a5,1,0.000119,14.800965,[34 23] ; [276  60],[44.96183206 12.03816794] ; [265.03816794  70.96183206],1
a3,1,0.000166,14.184249,[34 23] ; [274  61],[44.78571429 12.21428571] ; [263.21428571  71.78571429],1
r2,1,0.001333,10.296271,[49  7] ; [322  10],[53.54639175  2.45360825] ; [317.45360825  14.54639175],0
p1,1,0.001774,9.769309,[12 45] ; [ 26 308],[ 5.53964194 51.46035806] ; [ 32.46035806 301.53964194],0
u1,1,0.002296,9.296063,[ 4 53] ; [ 85 251],[12.90839695 44.09160305] ; [ 76.09160305 259.90839695],0
r1,1,0.00407,8.252367,[41 16] ; [289  44],[48.23076923  8.76923077] ; [281.76923077  51.23076923],0
n4,1,0.004459,8.08686,[39 18] ; [281  53],[46.64961637 10.35038363] ; [273.35038363  60.64961637],0
a2,1,0.007721,7.09703,[ 7 50] ; [ 98 238],[15.22900763 41.77099237] ; [ 89.77099237 246.22900763],0
r4,1,0.025347,5.000044,[50  7] ; [320  16],[53.66412214  3.33587786] ; [316.33587786  19.66412214],0
v3,1,0.026313,4.935323,[19 37] ; [160 160],[26.65957447 29.34042553] ; [152.34042553 167.65957447],0
s6,1,0.073265,3.208311,[44 13] ; [285  45],[48.45736434  8.54263566] ; [280.54263566  49.45736434],0
a7,1,0.075885,3.150897,[34 23] ; [239  96],[39.69642857 17.30357143] ; [233.30357143 101.69642857],0
u3,1,0.082998,3.005201,[13 10] ; [47 15],[16.23529412  6.76470588] ; [43.76470588 18.23529412],0
v2,1,0.094582,2.794601,[28 26] ; [206 117],[33.51724138 20.48275862] ; [200.48275862 122.51724138],0
s2,1,0.120147,2.415404,[36 21] ; [243  89],[40.88174807 16.11825193] ; [238.11825193  93.88174807],0
p3,1,0.141239,2.164404,[28 29] ; [200 136],[33.06870229 23.93129771] ; [194.93129771 141.06870229],0
a1,1,0.172192,1.863752,[ 1 56] ; [ 21 315],[ 3.19083969 53.80916031] ; [ 18.80916031 317.19083969],0
b4,1,0.179695,1.800141,[28 29] ; [197 139],[32.63358779 24.36641221] ; [192.36641221 143.63358779],0
v1,1,0.229469,1.444148,[31 25] ; [206 117],[35.01846966 20.98153034] ; [201.98153034 121.01846966],0
n5,1,0.240321,1.378711,[42 15] ; [268  65],[45.30769231 11.69230769] ; [264.69230769  68.30769231],0
s5,1,0.241713,1.370574,[20 34] ; [145 173],[23.9516129 30.0483871] ; [141.0483871 176.9516129],0
p8,1,0.244313,1.355533,[37 20] ; [187 143],[32.99224806 24.00775194] ; [191.00775194 138.99224806],0
n3,1,0.259335,1.272303,[8 1] ; [52 21],[6.58536585 2.41463415] ; [53.41463415 19.58536585],0
a6,1,0.309564,1.032536,[34 23] ; [223 112],[37.36989796 19.63010204] ; [219.63010204 115.36989796],0
p6,1,0.342988,0.89923,[23 34] ; [156 175],[26.29639175 30.70360825] ; [152.70360825 178.29639175],0
p11,1,0.365694,0.818245,[49  8] ; [272  64],[46.55725191 10.44274809] ; [274.44274809  61.55725191],0
b3,1,0.372288,0.796013,[20 20] ; [ 98 133],[17.41697417 22.58302583] ; [100.58302583 130.41697417],0
b2,1,0.372288,0.796013,[20 20] ; [ 98 133],[17.41697417 22.58302583] ; [100.58302583 130.41697417],0
p12,1,0.437184,0.603664,[ 8 49] ; [ 35 297],[ 6.30077121 50.69922879] ; [ 36.69922879 295.30077121],0
v4,1,0.439515,0.597549,[53  3] ; [324  11],[53.99488491  2.00511509] ; [323.00511509  11.99488491],0
s7,1,0.50404,0.446419,[44 11] ; [242  77],[42.05882353 12.94117647] ; [243.94117647  75.05882353],0
b5,1,0.542624,0.370699,[32 25] ; [203 133],[34.08396947 22.91603053] ; [200.91603053 135.08396947],0
p5,1,0.550345,0.3567,[10 46] ; [ 49 283],[ 8.51546392 47.48453608] ; [ 50.48453608 281.51546392],0
s1,1,0.556816,0.345248,[ 3 54] ; [ 12 318],[ 2.20930233 54.79069767] ; [ 12.79069767 317.20930233],0
u2,1,0.58556,0.297332,[14  9] ; [41 20],[15.05952381  7.94047619] ; [39.94047619 21.05952381],0
p7,1,0.630607,0.231239,[42 15] ; [230  96],[40.48041775 16.51958225] ; [231.51958225  94.48041775],0
b1,1,0.631018,0.230682,[25 32] ; [136 200],[23.35114504 33.64885496] ; [137.64885496 198.35114504],0
p2,1,0.655098,0.199534,[47 10] ; [284  51],[48.13010204  8.86989796] ; [282.86989796  52.13010204],0
s4,1,0.695896,0.152776,[10 47] ; [ 66 268],[11.07928389 45.92071611] ; [ 64.92071611 269.07928389],0
p4,1,0.704817,0.143509,[37 20] ; [226 109],[38.24234694 18.75765306] ; [224.75765306 110.24234694],0
n2,1,0.708387,0.139894,[6 3] ; [53 20],[6.47560976 2.52439024] ; [52.52439024 20.47560976],0
n6,1,0.716893,0.131489,[49  8] ; [292  41],[49.83846154  7.16153846] ; [291.16153846  41.83846154],0
u4,1,0.81623,0.054008,[ 2 55] ; [ 14 322],[ 2.32061069 54.67938931] ; [ 13.67938931 322.32061069],0
p9,1,0.836764,0.04245,[52  5] ; [300  32],[51.57840617  5.42159383] ; [300.42159383  31.57840617],0
a8,1,0.855316,0.033248,[10 44] ; [ 53 250],[ 9.52941176 44.47058824] ; [ 53.47058824 249.52941176],0
n1,1,0.964443,0.001987,[4 5] ; [31 40],[3.9375 5.0625] ; [31.0625 39.9375],0
p10,1,0.97578,0.000922,[50  7] ; [289  41],[49.93023256  7.06976744] ; [289.06976744  40.93023256],0
s3,1,0.993959,5.7e-05,[42 15] ; [243  87],[41.97674419 15.02325581] ; [243.02325581  86.97674419],0
