Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,51.637377,[61 89] ; [114  25],[90.83044983 59.16955017] ; [84.16955017 54.83044983],1
p11,1,0.0,30.828205,[93 60] ; [124  15],[113.70205479  39.29794521] ; [103.29794521  35.70205479],1
p4,1,0.0,30.067904,[55 97] ; [95 44],[78.35051546 73.64948454] ; [71.64948454 67.35051546],1
p10,1,1e-06,23.575578,[100  49] ; [126  13],[116.92361111  32.07638889] ; [109.07638889  29.92361111],1
p6,1,2e-06,22.976168,[ 30 122] ; [64 75],[ 49.09965636 102.90034364] ; [44.90034364 94.09965636],1
p9,1,5e-06,20.967052,[107  44] ; [127  11],[122.26297578  28.73702422] ; [111.73702422  26.26297578],1
p2,1,7e-06,20.164004,[103  50] ; [124  15],[118.94178082  34.05821918] ; [108.05821918  30.94178082],1
p3,1,1.2e-05,19.212588,[ 48 105] ; [79 60],[66.54452055 86.45547945] ; [60.45547945 78.54452055],1
v4,1,7.9e-05,15.589298,[127  26] ; [134   4],[137.22680412  15.77319588] ; [123.77319588  14.22680412],1
p5,1,0.000363,12.713328,[  8 144] ; [ 26 113],[ 17.75945017 134.24054983] ; [ 16.24054983 122.75945017],1
s7,1,0.001195,10.498277,[51 94] ; [71 59],[64.32727273 80.67272727] ; [57.67272727 72.32727273],0
r4,1,0.001233,10.4396,[114  39] ; [124  15],[124.70547945  28.29452055] ; [113.29452055  25.70547945],0
r3,1,0.002607,9.064021,[126  26] ; [131   8],[134.24054983  17.75945017] ; [122.75945017  16.24054983],0
s8,1,0.014496,5.976708,[ 44 109] ; [59 80],[53.96917808 99.03082192] ; [49.03082192 89.96917808],0
s6,1,0.018649,5.534175,[88 65] ; [95 39],[97.55749129 55.44250871] ; [85.44250871 48.55749129],0
d2,1,0.023075,5.162881,[ 34 118] ; [ 17 122],[ 26.63917526 125.36082474] ; [ 24.36082474 114.63917526],0
s5,1,0.026665,4.912399,[ 33 118] ; [45 89],[ 41.32631579 109.67368421] ; [36.67368421 97.32631579],0
v2,1,0.034359,4.476738,[62 86] ; [72 60],[70.82857143 77.17142857] ; [63.17142857 68.82857143],0
r1,1,0.038672,4.275213,[96 55] ; [104  35],[104.13793103  46.86206897] ; [95.86206897 43.13793103],0
n6,1,0.042251,4.125101,[121  31] ; [122  16],[127.36551724  24.63448276] ; [115.63448276  22.36551724],0
p12,1,0.048693,3.885905,[  5 148] ; [ 12 126],[  8.93814433 144.06185567] ; [  8.06185567 129.93814433],0
a7,1,0.054772,3.68902,[84 69] ; [91 47],[92.01030928 60.98969072] ; [82.98969072 55.01030928],0
d4,1,0.067063,3.353479,[75 78] ; [83 56],[82.78767123 70.21232877] ; [75.21232877 63.78767123],0
a1,1,0.070079,3.281168,[ 10 143] ; [  3 136],[  6.81164384 146.18835616] ; [  6.18835616 132.81164384],0
n2,1,0.13161,2.27341,[41 12] ; [22  2],[43.36363636  9.63636364] ; [19.63636364  4.36363636],0
s2,1,0.131826,2.270872,[57 93] ; [65 74],[63.32179931 86.67820069] ; [58.67820069 80.32179931],0
u2,1,0.182353,1.77834,[27 36] ; [35 29],[30.75590551 32.24409449] ; [31.24409449 32.75590551],0
r2,1,0.194103,1.686195,[131  22] ; [125  13],[134.59793814  18.40206186] ; [121.40206186  16.59793814],0
p1,1,0.271796,1.207662,[ 11 142] ; [ 15 123],[ 13.67010309 139.32989691] ; [ 12.32989691 125.67010309],0
d5,1,0.278532,1.17424,[90 63] ; [73 66],[85.40753425 67.59246575] ; [77.59246575 61.40753425],0
s1,1,0.284991,1.143137,[  8 140] ; [  4 135],[  6.18815331 141.81184669] ; [  5.81184669 133.18815331],0
v3,1,0.368623,0.808301,[ 50 102] ; [52 85],[53.64705882 98.35294118] ; [48.35294118 88.64705882],0
n1,1,0.371793,0.797663,[22 29] ; [13 11],[23.8 27.2] ; [11.2 12.8],0
a6,1,0.399344,0.710301,[85 68] ; [84 55],[88.55136986 64.44863014] ; [80.44863014 58.55136986],0
s3,1,0.402319,0.701384,[73 78] ; [73 64],[76.54861111 74.45138889] ; [69.45138889 67.54861111],0
a3,1,0.47064,0.520473,[89 63] ; [75 63],[85.95862069 66.04137931] ; [78.04137931 59.95862069],0
n4,1,0.495937,0.463621,[121  31] ; [115  24],[123.27147766  28.72852234] ; [112.72852234  26.27147766],0
a4,1,0.539979,0.375578,[ 36 116] ; [ 37 101],[ 38.26206897 113.73793103] ; [ 34.73793103 103.26206897],0
a5,1,0.561657,0.336843,[84 69] ; [81 58],[86.45547945 66.54452055] ; [78.54452055 60.45547945],0
u3,1,0.595479,0.281869,[29 35] ; [32 32],[30.5 33.5] ; [30.5 33.5],0
u1,1,0.638358,0.220896,[  5 148] ; [  6 133],[  5.76369863 147.23630137] ; [  5.23630137 133.76369863],0
b3,1,0.722645,0.125972,[34 55] ; [27 49],[32.9030303 56.0969697] ; [28.0969697 47.9030303],0
b2,1,0.722645,0.125972,[34 55] ; [27 49],[32.9030303 56.0969697] ; [28.0969697 47.9030303],0
b5,1,0.723031,0.125607,[89 64] ; [78 61],[87.50342466 65.49657534] ; [79.49657534 59.50342466],0
a8,1,0.76133,0.092254,[ 22 124] ; [ 21 107],[ 22.91240876 123.08759124] ; [ 20.08759124 107.91240876],0
b4,1,0.792377,0.069287,[86 67] ; [76 63],[84.88356164 68.11643836] ; [77.11643836 61.88356164],0
v1,1,0.819994,0.05178,[72 76] ; [68 68],[72.95774648 75.04225352] ; [67.04225352 68.95774648],0
d3,1,0.836333,0.042678,[54 98] ; [51 88],[54.84536082 97.15463918] ; [50.15463918 88.84536082],0
b1,1,0.905103,0.014213,[66 87] ; [59 80],[65.49657534 87.50342466] ; [59.50342466 79.49657534],0
s4,1,0.937659,0.006117,[ 27 125] ; [ 25 113],[ 27.25517241 124.74482759] ; [ 24.74482759 113.25517241],0
u4,1,0.945693,0.00464,[  1 152] ; [  1 138],[  1.04794521 151.95205479] ; [  0.95205479 138.04794521],0
n3,1,0.977153,0.00082,[37 15] ; [17  7],[36.94736842 15.05263158] ; [17.05263158  6.94736842],0
a2,1,0.983125,0.000447,[ 10 143] ; [  9 130],[  9.95547945 143.04452055] ; [  9.04452055 129.95547945],0
