Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003308,8.629117,[64 24] ; [20 23],[56.42748092 31.57251908] ; [27.57251908 15.42748092],0
n5,1,0.00462,8.02249,[23 65] ; [22 21],[30.22900763 57.77099237] ; [14.77099237 28.22900763],0
a6,1,0.011317,6.414852,[56 33] ; [17 26],[49.21969697 39.78030303] ; [23.78030303 19.21969697],0
p10,1,0.013291,6.129912,[60 27] ; [20 23],[53.53846154 33.46153846] ; [26.46153846 16.53846154],0
d5,1,0.015845,5.819961,[68 21] ; [24 19],[62.03030303 26.96969697] ; [29.96969697 13.03030303],0
d1,1,0.034696,4.460051,[42 47] ; [12 31],[36.40909091 52.59090909] ; [17.59090909 25.40909091],0
r3,1,0.056095,3.649229,[78 11] ; [32 11],[74.16666667 14.83333333] ; [35.83333333  7.16666667],0
a1,1,0.065984,3.380193,[ 1 88] ; [ 3 40],[ 2.6969697 86.3030303] ; [ 1.3030303 41.6969697],0
r1,1,0.071219,3.254711,[60 29] ; [22 21],[55.28787879 33.71212121] ; [26.71212121 16.28787879],0
p9,1,0.082839,3.008299,[63 24] ; [24 18],[58.6744186 28.3255814] ; [28.3255814 13.6744186],0
a2,1,0.091209,2.852911,[13 76] ; [ 2 41],[10.11363636 78.88636364] ; [ 4.88636364 38.11363636],0
r4,1,0.102669,2.663579,[68 21] ; [27 16],[64.0530303 24.9469697] ; [30.9469697 12.0530303],0
s7,1,0.103979,2.643427,[21 64] ; [ 5 36],[17.53968254 67.46031746] ; [ 8.46031746 32.53968254],0
p2,1,0.123663,2.370307,[63 25] ; [25 18],[59.11450382 28.88549618] ; [28.88549618 14.11450382],0
n6,1,0.151676,2.055313,[55 34] ; [32 11],[58.65909091 30.34090909] ; [28.34090909 14.65909091],0
b1,1,0.157946,1.99378,[34 55] ; [22 21],[37.75757576 51.24242424] ; [18.24242424 24.75757576],0
d4,1,0.17233,1.862556,[68 21] ; [28 15],[64.72727273 24.27272727] ; [31.27272727 11.72727273],0
p1,1,0.18221,1.779504,[ 2 87] ; [ 3 40],[ 3.37121212 85.62878788] ; [ 1.62878788 41.37121212],0
s1,1,0.18221,1.779504,[ 2 87] ; [ 3 40],[ 3.37121212 85.62878788] ; [ 1.62878788 41.37121212],0
p3,1,0.206077,1.598772,[30 58] ; [10 33],[26.87022901 61.12977099] ; [13.12977099 29.87022901],0
v4,1,0.216136,1.529843,[81  8] ; [36  7],[78.88636364 10.11363636] ; [38.11363636  4.88636364],0
v2,1,0.22041,1.501697,[41 46] ; [15 27],[37.76744186 49.23255814] ; [18.23255814 23.76744186],0
s2,1,0.22549,1.469084,[10 79] ; [ 8 34],[12.22900763 76.77099237] ; [ 5.77099237 36.22900763],0
p8,1,0.249671,1.325146,[40 48] ; [15 28],[36.94656489 51.05343511] ; [18.05343511 24.94656489],0
n2,1,0.264843,1.243263,[18 14] ; [15  6],[19.9245283 12.0754717] ; [13.0754717  7.9245283],0
a3,1,0.300092,1.073783,[54 35] ; [22 21],[51.24242424 37.75757576] ; [24.75757576 18.24242424],0
u2,1,0.300315,1.072797,[20 15] ; [ 9 12],[18.125 16.875] ; [10.875 10.125],0
b2,1,0.312615,1.019594,[10 37] ; [ 6 12],[11.56923077 35.43076923] ; [ 4.43076923 13.56923077],0
b3,1,0.312615,1.019594,[10 37] ; [ 6 12],[11.56923077 35.43076923] ; [ 4.43076923 13.56923077],0
a8,1,0.409699,0.679675,[ 3 79] ; [ 3 40],[ 3.936 78.064] ; [ 2.064 40.936],0
a5,1,0.427781,0.62884,[50 39] ; [21 22],[47.87121212 41.12878788] ; [23.12878788 19.87121212],0
v3,1,0.495505,0.46455,[21 65] ; [ 8 34],[19.484375 66.515625] ; [ 9.515625 32.484375],0
n3,1,0.551254,0.355075,[20 13] ; [11 10],[18.94444444 14.05555556] ; [12.05555556  8.94444444],0
d2,1,0.571698,0.31985,[27 62] ; [11 32],[25.62121212 63.37878788] ; [12.37878788 30.62121212],0
p4,1,0.588587,0.292556,[35 53] ; [15 28],[33.58778626 54.41221374] ; [16.41221374 26.58778626],0
p6,1,0.610904,0.258861,[20 67] ; [ 8 34],[18.88372093 68.11627907] ; [ 9.11627907 32.88372093],0
p5,1,0.626697,0.236566,[ 6 82] ; [ 2 41],[ 5.3740458 82.6259542] ; [ 2.6259542 40.3740458],0
a4,1,0.647764,0.208731,[24 65] ; [10 33],[22.92424242 66.07575758] ; [11.07575758 31.92424242],0
n1,1,0.654422,0.200371,[ 8 25] ; [ 4 17],[ 7.33333333 25.66666667] ; [ 4.66666667 16.33333333],0
r2,1,0.684915,0.164645,[73 16] ; [34  9],[72.14393939 16.85606061] ; [34.85606061  8.14393939],0
b5,1,0.689915,0.159178,[57 32] ; [26 17],[55.96212121 33.03787879] ; [27.03787879 15.96212121],0
s5,1,0.712081,0.136208,[15 74] ; [ 8 33],[15.74615385 73.25384615] ; [ 7.25384615 33.74615385],0
b4,1,0.770685,0.08496,[50 39] ; [23 20],[49.21969697 39.78030303] ; [23.78030303 19.21969697],0
s4,1,0.801707,0.063071,[13 76] ; [ 7 36],[13.48484848 75.51515152] ; [ 6.51515152 36.48484848],0
p11,1,0.805927,0.060361,[56 33] ; [28 15],[56.63636364 32.36363636] ; [27.36363636 15.63636364],0
p7,1,0.808934,0.058468,[41 47] ; [21 22],[41.64885496 46.35114504] ; [20.35114504 22.64885496],0
s8,1,0.830116,0.046033,[14 75] ; [ 6 36],[13.58778626 75.41221374] ; [ 6.41221374 35.58778626],0
u3,1,0.889951,0.019145,[19 16] ; [11 10],[18.75 16.25] ; [11.25  9.75],0
s6,1,0.95669,0.002949,[31 57] ; [15 27],[31.13846154 56.86153846] ; [14.86153846 27.13846154],0
v1,1,0.988382,0.000212,[33 56] ; [16 27],[33.03787879 55.96212121] ; [15.96212121 27.03787879],0
