Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,28.718046,[ 29 103] ; [60 48],[48.95 83.05] ; [40.05 67.95],1
s2,1,0.0,25.866261,[ 17 117] ; [45 64],[34.18930041 99.81069959] ; [27.81069959 81.18930041],1
s5,1,3e-06,21.805288,[  8 123] ; [31 78],[ 21.2875 109.7125] ; [17.7125 91.2875],1
s8,1,5.2e-05,16.37086,[  6 128] ; [24 88],[ 16.34146341 117.65853659] ; [13.65853659 98.34146341],1
p10,1,0.000582,11.833893,[70 61] ; [81 27],[82.76569038 48.23430962] ; [68.23430962 39.76569038],1
r4,1,0.00093,10.960999,[89 45] ; [95 17],[100.22764228  33.77235772] ; [83.77235772 28.22764228],1
n6,1,0.003556,8.497589,[84 49] ; [89 22],[94.29918033 38.70081967] ; [78.70081967 32.29918033],0
v4,1,0.005178,7.816032,[106  26] ; [103   8],[113.5308642  18.4691358] ; [95.4691358 15.5308642],0
r1,1,0.005707,7.640527,[73 60] ; [80 31],[83.39754098 49.60245902] ; [69.60245902 41.39754098],0
r3,1,0.006415,7.429805,[105  27] ; [103   9],[112.52459016  19.47540984] ; [95.47540984 16.52459016],0
s4,1,0.007367,7.181175,[ 11 123] ; [22 88],[ 18.12295082 115.87704918] ; [14.87704918 95.12295082],0
p7,1,0.008702,6.883029,[53 77] ; [63 46],[63.09623431 66.90376569] ; [52.90376569 56.09623431],0
p9,1,0.00872,6.879239,[82 49] ; [86 24],[91.31950207 39.68049793] ; [76.68049793 33.31950207],0
b1,1,0.009369,6.751179,[65 69] ; [36 76],[55.01626016 78.98373984] ; [45.98373984 66.01626016],0
d2,1,0.019335,5.470923,[ 26 107] ; [ 10 102],[ 19.54285714 113.45714286] ; [16.45714286 95.54285714],0
s1,1,0.022925,5.174173,[  9 124] ; [  1 108],[  5.49586777 127.50413223] ; [  4.50413223 104.49586777],0
d5,1,0.031128,4.645898,[60 73] ; [66 46],[68.4 64.6] ; [57.6 54.4],0
p12,1,0.034097,4.489827,[  3 131] ; [  9 102],[  6.56326531 127.43673469] ; [  5.43673469 105.56326531],0
p11,1,0.03875,4.271814,[84 50] ; [84 28],[91.51219512 42.48780488] ; [76.48780488 35.51219512],0
p1,1,0.039398,4.243616,[ 14 119] ; [  4 107],[  9.81147541 123.18852459] ; [  8.18852459 102.81147541],0
p4,1,0.04172,4.146521,[43 90] ; [50 61],[50.69262295 82.30737705] ; [42.30737705 68.69262295],0
d4,1,0.059027,3.564514,[64 70] ; [67 45],[71.35772358 62.64227642] ; [59.64227642 52.35772358],0
p2,1,0.061564,3.494751,[85 48] ; [84 28],[91.74285714 41.25714286] ; [77.25714286 34.74285714],0
a7,1,0.062165,3.478657,[75 57] ; [76 35],[82.02469136 49.97530864] ; [68.97530864 42.02469136],0
r2,1,0.064937,3.40658,[107  26] ; [98 12],[112.20164609  20.79835391] ; [92.79835391 17.20164609],0
p5,1,0.065312,3.397076,[  3 129] ; [  8 103],[  5.97530864 126.02469136] ; [  5.02469136 105.97530864],0
p3,1,0.068142,3.327209,[39 95] ; [45 67],[45.75609756 88.24390244] ; [38.24390244 73.75609756],0
n4,1,0.070454,3.27242,[74 59] ; [75 37],[80.88571429 52.11428571] ; [68.11428571 43.88571429],0
