Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.004967,7.891512,[ 5 23] ; [16 14],[10.13793103 17.86206897] ; [10.86206897 19.13793103],0
p6,1,0.013611,6.087852,[ 2 25] ; [10 19],[ 5.78571429 21.21428571] ; [ 6.21428571 22.78571429],0
v4,1,0.01962,5.445399,[22  7] ; [29  1],[25.06779661  3.93220339] ; [25.93220339  4.06779661],0
n4,1,0.023313,5.145064,[19 10] ; [27  3],[22.61016949  6.38983051] ; [23.38983051  6.61016949],0
s7,1,0.02703,4.888889,[ 6 19] ; [16 14],[10. 15.] ; [12. 18.],0
p9,1,0.061005,3.509852,[ 6 22] ; [13 16],[ 9.33333333 18.66666667] ; [ 9.66666667 19.33333333],0
s5,1,0.064078,3.428571,[ 4 24] ; [10 18],[ 7. 21.] ; [ 7. 21.],0
n6,1,0.066251,3.373555,[18 11] ; [25  5],[21.13559322  7.86440678] ; [21.86440678  8.13559322],0
r3,1,0.069789,3.287982,[22  7] ; [27  2],[24.5  4.5] ; [24.5  4.5],0
b4,1,0.074586,3.179086,[17 12] ; [24  6],[20.15254237  8.84745763] ; [20.84745763  9.15254237],0
a4,1,0.087287,2.923706,[10 19] ; [17 13],[13.27118644 15.72881356] ; [13.72881356 16.27118644],0
p2,1,0.091185,2.853334,[13 16] ; [20 10],[16.22033898 12.77966102] ; [16.77966102 13.22033898],0
u3,1,0.097961,2.738426,[5 7] ; [7 2],[6.85714286 5.14285714] ; [5.14285714 3.85714286],0
r4,1,0.101011,2.689509,[20  9] ; [26  4],[22.61016949  6.38983051] ; [23.38983051  6.61016949],0
v1,1,0.113154,2.509615,[13 16] ; [19 10],[16. 13.] ; [16. 13.],0
d5,1,0.116141,2.468608,[19 10] ; [25  5],[21.62711864  7.37288136] ; [22.37288136  7.62711864],0
d2,1,0.189161,1.724138,[12 17] ; [17 12],[14.5 14.5] ; [14.5 14.5],0
v2,1,0.214547,1.540475,[15 14] ; [19  9],[17.29824561 11.70175439] ; [16.70175439 11.29824561],0
a6,1,0.232666,1.424486,[17 12] ; [22  8],[19.16949153  9.83050847] ; [19.83050847 10.16949153],0
d1,1,0.235159,1.409382,[11 18] ; [16 14],[13.27118644 15.72881356] ; [13.72881356 16.27118644],0
p7,1,0.358082,0.844609,[10 19] ; [13 15],[11.70175439 17.29824561] ; [11.29824561 16.70175439],0
a3,1,0.361431,0.832914,[17 12] ; [21  9],[18.6779661 10.3220339] ; [19.3220339 10.6779661],0
b1,1,0.363151,0.826967,[16 13] ; [13 17],[14.25423729 14.74576271] ; [14.74576271 15.25423729],0
a8,1,0.409114,0.681375,[ 3 24] ; [ 5 21],[ 4.0754717 22.9245283] ; [ 3.9245283 22.0754717],0
s6,1,0.45067,0.568966,[15 13] ; [19 11],[16.4137931 11.5862069] ; [17.5862069 12.4137931],0
u1,1,0.478271,0.502803,[ 3 26] ; [ 5 25],[ 3.93220339 25.06779661] ; [ 4.06779661 25.93220339],0
s2,1,0.483233,0.491559,[10 18] ; [13 16],[11.29824561 16.70175439] ; [11.70175439 17.29824561],0
r1,1,0.505928,0.44248,[20  9] ; [23  7],[21.13559322  7.86440678] ; [21.86440678  8.13559322],0
b5,1,0.519977,0.413939,[18 11] ; [21  9],[19.16949153  9.83050847] ; [19.83050847 10.16949153],0
n5,1,0.523508,0.406977,[16 13] ; [19 11],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
