Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.8917,[ 17 365] ; [10 20],[ 25.03398058 356.96601942] ; [ 1.96601942 28.03398058],1
p3,1,1e-06,24.716387,[142 241] ; [25  5],[154.86924939 228.13075061] ; [12.13075061 17.86924939],1
p6,1,8e-06,19.910465,[101 281] ; [19 10],[111.53284672 270.46715328] ; [ 8.46715328 20.53284672],1
p4,1,5.9e-05,16.145031,[181 200] ; [25  4],[191.42926829 189.57073171] ; [14.57073171 14.42926829],1
s5,1,6.8e-05,15.861349,[ 91 280] ; [17 12],[100.17 270.83] ; [ 7.83 21.17],1
a1,1,0.000159,14.26721,[ 11 373] ; [ 5 25],[ 14.84057971 369.15942029] ; [ 1.15942029 28.84057971],1
p12,1,0.000208,13.757569,[ 16 366] ; [ 6 24],[ 20.39805825 361.60194175] ; [ 1.60194175 28.39805825],1
s6,1,0.000263,13.315402,[220 160] ; [26  2],[229.11764706 150.88235294] ; [16.88235294 11.11764706],1
p8,1,0.000277,13.222277,[161 219] ; [23  7],[170.53658537 209.46341463] ; [13.46341463 16.53658537],1
s7,1,0.002554,9.101451,[148 220] ; [20  9],[155.7279597 212.2720403] ; [12.2720403 16.7279597],0
p7,1,0.004293,8.155638,[210 168] ; [24  5],[217.32678133 160.67321867] ; [16.67321867 12.32678133],0
b5,1,0.028471,4.799297,[220 164] ; [11 19],[214.26086957 169.73913043] ; [16.73913043 13.26086957],0
p9,1,0.083766,2.990273,[289  90] ; [27  3],[292.82151589  86.17848411] ; [23.17848411  6.82151589],0
p10,1,0.117543,2.449758,[278 103] ; [25  4],[281.56829268  99.43170732] ; [21.43170732  7.56829268],0
n5,1,0.123884,2.367512,[238 142] ; [23  7],[241.90243902 138.09756098] ; [19.09756098 10.90243902],0
b2,1,0.139682,2.181458,[ 59 144] ; [ 9 11],[ 61.90134529 141.09865471] ; [ 6.09865471 13.90134529],0
b3,1,0.139682,2.181458,[ 59 144] ; [ 9 11],[ 61.90134529 141.09865471] ; [ 6.09865471 13.90134529],0
d1,1,0.141672,2.159704,[207 177] ; [12 18],[203.13043478 180.86956522] ; [15.86956522 14.13043478],0
n6,1,0.145627,2.117466,[303  81] ; [27  3],[306.08695652  77.91304348] ; [23.91304348  6.08695652],0
n4,1,0.167957,1.90108,[260 123] ; [24  6],[263.37046005 119.62953995] ; [20.62953995  9.37046005],0
r4,1,0.168516,1.896098,[340  44] ; [29  1],[342.26086957  41.73913043] ; [26.73913043  3.26086957],0
v3,1,0.185104,1.756164,[ 99 274] ; [11 18],[102.06467662 270.93532338] ; [ 7.93532338 21.06467662],0
s4,1,0.198904,1.650407,[ 74 305] ; [ 3 27],[ 71.35207824 307.64792176] ; [ 5.64792176 24.35207824],0
a5,1,0.217444,1.521159,[252 132] ; [23  7],[255.07246377 128.92753623] ; [19.92753623 10.07246377],0
p2,1,0.221666,1.493555,[293  91] ; [25  4],[295.67070218  88.32929782] ; [22.32929782  6.67070218],0
p11,1,0.24419,1.356242,[283 101] ; [25  5],[285.68115942  98.31884058] ; [22.31884058  7.68115942],0
a4,1,0.275304,1.190125,[154 230] ; [ 9 21],[151.1884058 232.8115942] ; [11.8115942 18.1884058],0
s8,1,0.27913,1.171322,[129 255] ; [13 17],[131.71014493 252.28985507] ; [10.28985507 19.71014493],0
r2,1,0.295961,1.092306,[351  30] ; [26  4],[349.48175182  31.51824818] ; [27.51824818  2.48175182],0
n2,1,0.303265,1.059781,[79 31] ; [5 4],[77.64705882 32.35294118] ; [6.35294118 2.64705882],0
a7,1,0.324017,0.972661,[275 108] ; [19 11],[272.6440678 110.3559322] ; [21.3559322  8.6440678],0
a8,1,0.326852,0.96133,[ 40 318] ; [ 5 24],[ 41.62790698 316.37209302] ; [ 3.37209302 25.62790698],0
a2,1,0.340152,0.909859,[ 79 305] ; [ 4 26],[ 76.98550725 307.01449275] ; [ 6.01449275 23.98550725],0
d5,1,0.367387,0.812484,[295  87] ; [21  9],[292.99029126  89.00970874] ; [23.00970874  6.99029126],0
d4,1,0.417483,0.657389,[304  78] ; [22  8],[302.26213592  79.73786408] ; [23.73786408  6.26213592],0
s1,1,0.418844,0.653557,[ 14 365] ; [ 2 28],[ 14.82640587 364.17359413] ; [ 1.17359413 28.82640587],0
d3,1,0.4211,0.647244,[256 125] ; [18 12],[254. 127.] ; [20. 10.],0
r1,1,0.478661,0.501913,[284  99] ; [24  6],[285.62711864  97.37288136] ; [22.37288136  7.62711864],0
b1,1,0.482107,0.494093,[153 231] ; [10 20],[151.1884058 232.8115942] ; [11.8115942 18.1884058],0
n3,1,0.582266,0.302586,[81 27] ; [6 3],[80.30769231 27.69230769] ; [6.69230769 2.30769231],0
a3,1,0.587043,0.294986,[250 134] ; [21  9],[251.36231884 132.63768116] ; [19.63768116 10.36231884],0
d2,1,0.593885,0.284318,[172 210] ; [12 18],[170.60194175 211.39805825] ; [13.39805825 16.60194175],0
s2,1,0.593885,0.284318,[172 210] ; [12 18],[170.60194175 211.39805825] ; [13.39805825 16.60194175],0
b4,1,0.632689,0.228432,[222 162] ; [16 14],[220.75362319 163.24637681] ; [17.24637681 12.75362319],0
v2,1,0.659741,0.193838,[155 213] ; [11 18],[153.87405542 214.12594458] ; [12.12594458 16.87405542],0
s3,1,0.669908,0.181709,[200 180] ; [17 13],[201.12195122 178.87804878] ; [15.87804878 14.12195122],0
u1,1,0.725435,0.123345,[ 55 329] ; [ 5 25],[ 55.65217391 328.34782609] ; [ 4.34782609 25.65217391],0
u3,1,0.763934,0.090192,[66 65] ; [5 4],[66.43571429 64.56428571] ; [4.56428571 4.43571429],0
n1,1,0.767129,0.087694,[35 73] ; [3 5],[35.37931034 72.62068966] ; [2.62068966 5.37931034],0
u2,1,0.84867,0.03641,[69 63] ; [5 4],[69.27659574 62.72340426] ; [4.72340426 4.27659574],0
v4,1,0.856218,0.03283,[354  29] ; [28  2],[354.25181598  28.74818402] ; [27.74818402  2.25181598],0
a6,1,0.914108,0.011633,[259 124] ; [20 10],[258.73365617 124.26634383] ; [20.26634383  9.73365617],0
