Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.19807,[13 50] ; [37 21],[26.03305785 36.96694215] ; [23.96694215 34.03305785],1
s2,1,3e-06,22.023584,[13 48] ; [37 21],[25.6302521 35.3697479] ; [24.3697479 33.6302521],1
s6,1,9.7e-05,15.191211,[29 32] ; [46 10],[39.1025641 21.8974359] ; [35.8974359 20.1025641],1
s5,1,0.000103,15.08114,[ 5 55] ; [22 35],[13.84615385 46.15384615] ; [13.15384615 43.84615385],1
s3,1,0.000465,12.251366,[21 40] ; [38 19],[30.5 30.5] ; [28.5 28.5],1
a5,1,0.006608,7.376461,[28 35] ; [40 18],[35.40495868 27.59504132] ; [32.59504132 25.40495868],0
p6,1,0.009189,6.785631,[13 49] ; [25 33],[19.63333333 42.36666667] ; [18.36666667 39.63333333],0
d3,1,0.015368,5.873839,[11 50] ; [22 36],[16.91596639 44.08403361] ; [16.08403361 41.91596639],0
p7,1,0.020784,5.344828,[31 31] ; [41 17],[37.2 24.8] ; [34.8 23.2],0
r4,1,0.024633,5.049535,[48 15] ; [53  5],[52.58677686 10.41322314] ; [48.41322314  9.58677686],0
r1,1,0.035074,4.441563,[37 25] ; [45 13],[42.36666667 19.63333333] ; [39.63333333 18.36666667],0
d2,1,0.048201,3.902971,[10 53] ; [18 40],[14.5785124 48.4214876] ; [13.4214876 44.5785124],0
a3,1,0.052344,3.764729,[28 35] ; [36 22],[33.32231405 29.67768595] ; [30.67768595 27.32231405],0
s4,1,0.07811,3.1038,[ 9 53] ; [16 42],[12.91666667 49.08333333] ; [12.08333333 45.91666667],0
p2,1,0.109793,2.557205,[47 16] ; [50  8],[50.50413223 12.49586777] ; [46.49586777 11.50413223],0
r2,1,0.114352,2.493019,[56  7] ; [55  2],[58.275  4.725] ; [52.725  4.275],0
p4,1,0.115087,2.482935,[29 34] ; [35 23],[33.32231405 29.67768595] ; [30.67768595 27.32231405],0
r3,1,0.142481,2.150958,[54  8] ; [55  3],[56.31666667  5.68333333] ; [52.68333333  5.31666667],0
u1,1,0.142683,2.148782,[ 1 62] ; [ 4 54],[ 2.60330579 60.39669421] ; [ 2.39669421 55.60330579],0
p11,1,0.158628,1.987258,[55  8] ; [45 13],[52.0661157 10.9338843] ; [47.9338843 10.0661157],0
v4,1,0.195575,1.675113,[57  6] ; [54  2],[58.76470588  4.23529412] ; [52.23529412  3.76470588],0
d5,1,0.203083,1.620064,[27 35] ; [32 26],[30.48333333 31.51666667] ; [28.51666667 29.48333333],0
p9,1,0.252474,1.309563,[59  3] ; [52  6],[57.35  4.65] ; [53.65  4.35],0
p5,1,0.298668,1.080133,[ 5 58] ; [ 8 50],[ 6.76859504 56.23140496] ; [ 6.23140496 51.76859504],0
p8,1,0.301861,1.065956,[30 31] ; [34 24],[32.80672269 28.19327731] ; [31.19327731 26.80672269],0
n6,1,0.320833,0.985547,[50 13] ; [50  8],[52.0661157 10.9338843] ; [47.9338843 10.0661157],0
v3,1,0.329474,0.950965,[17 44] ; [21 37],[19.4789916 41.5210084] ; [18.5210084 39.4789916],0
a4,1,0.36843,0.808954,[12 51] ; [15 43],[14.05785124 48.94214876] ; [12.94214876 45.05785124],0
b2,1,0.394411,0.7253,[ 7 26] ; [12 28],[ 8.5890411 24.4109589] ; [10.4109589 29.5890411],0
b3,1,0.394411,0.7253,[ 7 26] ; [12 28],[ 8.5890411 24.4109589] ; [10.4109589 29.5890411],0
a2,1,0.425194,0.635916,[ 4 59] ; [ 6 52],[ 5.20661157 57.79338843] ; [ 4.79338843 53.20661157],0
a8,1,0.434463,0.610863,[ 4 54] ; [ 6 48],[ 5.17857143 52.82142857] ; [ 4.82142857 49.17857143],0
u3,1,0.438727,0.59961,[17 18] ; [13  9],[18.42105263 16.57894737] ; [11.57894737 10.42105263],0
b1,1,0.464683,0.534591,[22 41] ; [24 34],[23.95041322 39.04958678] ; [22.04958678 35.95041322],0
n4,1,0.47577,0.508542,[43 20] ; [43 15],[44.7768595 18.2231405] ; [41.2231405 16.7768595],0
p1,1,0.482957,0.492179,[ 8 55] ; [10 48],[ 9.37190083 53.62809917] ; [ 8.62809917 49.37190083],0
p12,1,0.541009,0.373673,[ 5 58] ; [ 3 55],[ 4.16528926 58.83471074] ; [ 3.83471074 54.16528926],0
n5,1,0.549154,0.358835,[48 15] ; [46 11],[49.35 13.65] ; [44.65 12.35],0
b5,1,0.558532,0.342253,[37 26] ; [31 27],[35.40495868 27.59504132] ; [32.59504132 25.40495868],0
n3,1,0.568261,0.3256,[12  2] ; [14  4],[11.375  2.625] ; [14.625  3.375],0
v2,1,0.573203,0.317352,[25 32] ; [28 29],[26.5 30.5] ; [26.5 30.5],0
s1,1,0.593849,0.284374,[ 2 60] ; [ 3 55],[ 2.58333333 59.41666667] ; [ 2.41666667 55.58333333],0
b4,1,0.64096,0.217489,[32 31] ; [27 31],[30.71900826 32.28099174] ; [28.28099174 29.71900826],0
n2,1,0.732074,0.117216,[11  3] ; [15  3],[11.375  2.625] ; [14.625  3.375],0
v1,1,0.783255,0.075669,[29 31] ; [29 28],[29.74358974 30.25641026] ; [28.25641026 28.74358974],0
n1,1,0.815032,0.054728,[6 8] ; [8 9],[6.32258065 7.67741935] ; [7.67741935 9.32258065],0
a6,1,0.829996,0.046099,[39 24] ; [37 21],[39.57024793 23.42975207] ; [36.42975207 21.57024793],0
p3,1,0.897669,0.01654,[28 35] ; [26 31],[28.35 34.65] ; [25.65 31.35],0
u2,1,0.916353,0.011031,[17 18] ; [11 11],[17.19298246 17.80701754] ; [10.80701754 11.19298246],0
a7,1,0.919481,0.010219,[39 23] ; [37 21],[39.26666667 22.73333333] ; [36.73333333 21.26666667],0
