Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,52.21673,[256  78] ; [33 57],[227.65566038 106.34433962] ; [61.34433962 28.65566038],1
p10,1,0.0,34.411663,[267  65] ; [43 44],[245.63245823  86.36754177] ; [64.36754177 22.63245823],1
p11,1,0.0,33.412901,[267  68] ; [45 46],[245.35211268  89.64788732] ; [66.64788732 24.35211268],1
p9,1,1e-06,25.247315,[269  58] ; [50 38],[251.35662651  75.64337349] ; [67.64337349 20.35662651],1
r4,1,3e-06,22.137746,[294  41] ; [61 30],[279.16666667  55.83333333] ; [75.83333333 15.16666667],1
p2,1,5e-06,20.858247,[283  49] ; [56 32],[267.97142857  64.02857143] ; [71.02857143 16.97142857],1
v4,1,6e-06,20.610654,[315  17] ; [72 18],[304.46445498  27.53554502] ; [82.53554502  7.46445498],1
n4,1,7.1e-05,15.777227,[255  80] ; [50 41],[239.84741784  95.15258216] ; [65.15258216 25.84741784],1
r3,1,7.3e-05,15.736617,[315  17] ; [74 16],[306.03791469  25.96208531] ; [82.96208531  7.03791469],1
b1,1,0.001186,10.512488,[111 224] ; [47 44],[124.24882629 210.75117371] ; [33.75117371 57.24882629],0
s6,1,0.001386,10.224662,[180 146] ; [33 58],[166.51798561 159.48201439] ; [46.48201439 44.51798561],0
p4,1,0.00206,9.495048,[192 141] ; [35 54],[179.12559242 153.87440758] ; [47.87440758 41.12559242],0
u1,1,0.002497,9.142786,[ 62 273] ; [ 5 86],[ 52.68779343 282.31220657] ; [14.31220657 76.68779343],0
p7,1,0.003052,8.776191,[197 130] ; [37 50],[184.82608696 142.17391304] ; [49.17391304 37.82608696],0
p3,1,0.019708,5.437566,[152 181] ; [28 60],[142.37529691 190.62470309] ; [37.62470309 50.37529691],0
r2,1,0.022197,5.230282,[308  20] ; [78 12],[302.88995215  25.11004785] ; [83.11004785  6.88995215],0
n2,1,0.029884,4.715965,[58 20] ; [17 15],[53.18181818 24.81818182] ; [21.81818182 10.18181818],0
s5,1,0.033671,4.511308,[ 90 238] ; [14 72],[ 82.39613527 245.60386473] ; [21.60386473 64.39613527],0
a8,1,0.036646,4.366774,[ 37 263] ; [ 4 84],[ 31.70103093 268.29896907] ; [ 9.29896907 78.70103093],0
p5,1,0.037933,4.308016,[ 29 304] ; [ 2 87],[ 24.46208531 308.53791469] ; [ 6.53791469 82.46208531],0
d1,1,0.040433,4.199636,[223 112] ; [50 41],[214.68309859 120.31690141] ; [58.31690141 32.68309859],0
p8,1,0.046693,3.956423,[159 172] ; [31 55],[150.81534772 180.18465228] ; [39.18465228 46.81534772],0
u2,1,0.062918,3.458736,[49 53] ; [19  9],[53.35384615 48.64615385] ; [14.64615385 13.35384615],0
d3,1,0.069096,3.304366,[255  80] ; [60 30],[248.29411765  86.70588235] ; [66.70588235 23.29411765],0
v3,1,0.082751,3.010029,[108 216] ; [20 65],[101.39853301 222.60146699] ; [26.60146699 58.39853301],0
p6,1,0.085628,2.95471,[ 95 237] ; [16 67],[ 88.8 243.2] ; [22.2 60.8],0
n3,1,0.134066,2.244775,[59 19] ; [19 12],[55.81651376 22.18348624] ; [22.18348624  8.81651376],0
v1,1,0.144196,2.132595,[158 171] ; [35 54],[151.90669856 177.09330144] ; [41.09330144 47.90669856],0
d4,1,0.160997,1.964834,[294  40] ; [75 16],[289.99058824  44.00941176] ; [79.00941176 11.99058824],0
s1,1,0.2083,1.583201,[  7 326] ; [ 4 85],[  8.68009479 324.31990521] ; [ 2.31990521 86.68009479],0
b3,1,0.259416,1.271872,[ 61 123] ; [11 34],[ 57.85152838 126.14847162] ; [14.14847162 30.85152838],0
b2,1,0.259416,1.271872,[ 61 123] ; [11 34],[ 57.85152838 126.14847162] ; [14.14847162 30.85152838],0
p12,1,0.265931,1.237618,[ 17 318] ; [ 2 85],[ 15.08293839 319.91706161] ; [ 3.91706161 83.08293839],0
s2,1,0.288466,1.126769,[111 222] ; [25 66],[106.81132075 226.18867925] ; [29.18867925 61.81132075],0
a7,1,0.334829,0.930131,[255  79] ; [65 26],[251.48235294  82.51764706] ; [68.51764706 22.48235294],0
a4,1,0.392356,0.731628,[160 174] ; [39 52],[156.39058824 177.60941176] ; [42.60941176 48.39058824],0
s4,1,0.444034,0.585834,[ 50 277] ; [11 80],[ 47.72009569 279.27990431] ; [13.27990431 77.72009569],0
s7,1,0.44613,0.580465,[ 88 234] ; [19 63],[ 85.28217822 236.71782178] ; [21.71782178 60.28217822],0
