Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,40.093801,[245  93] ; [29 53],[220.5047619 117.4952381] ; [53.4952381 28.5047619],1
s6,1,0.0,33.743111,[308  36] ; [53 30],[290.82903981  53.17096019] ; [70.17096019 12.82903981],1
s5,1,0.0,26.470716,[167 163] ; [15 65],[146.48780488 183.51219512] ; [35.51219512 44.48780488],1
v4,1,1e-06,23.443214,[341   9] ; [71 13],[332.25806452  17.74193548] ; [79.74193548  4.25806452],1
s8,1,8e-06,20.058989,[223 127] ; [31 53],[204.83870968 145.16129032] ; [49.16129032 34.83870968],1
p4,1,7.8e-05,15.612014,[233 116] ; [36 47],[217.31712963 131.68287037] ; [51.68287037 31.31712963],1
p9,1,0.000197,13.862954,[311  34] ; [63 21],[300.76923077  44.23076923] ; [73.23076923 10.76923077],1
r4,1,0.000256,13.366243,[326  25] ; [67 17],[317.11034483  33.88965517] ; [75.88965517  8.11034483],1
p10,1,0.000946,10.930122,[299  48] ; [59 24],[288.89767442  58.10232558] ; [69.10232558 13.89767442],1
v1,1,0.001399,10.207203,[199 137] ; [33 50],[186.04295943 149.95704057] ; [45.95704057 37.04295943],0
p12,1,0.005295,7.77577,[ 46 302] ; [ 2 80],[ 38.84651163 309.15348837] ; [ 9.15348837 72.84651163],0
r1,1,0.008438,6.93805,[300  50] ; [62 22],[291.93548387  58.06451613] ; [70.06451613 13.93548387],0
n6,1,0.009325,6.759585,[293  53] ; [61 23],[284.84651163  61.15348837] ; [69.15348837 14.84651163],0
r3,1,0.012304,6.266578,[339   9] ; [77  7],[335.11111111  12.88888889] ; [80.88888889  3.11111111],0
s4,1,0.012494,6.239327,[ 85 262] ; [10 74],[ 76.48491879 270.51508121] ; [18.51508121 65.48491879],0
u1,1,0.018379,5.559656,[ 83 268] ; [10 74],[ 75.04137931 275.95862069] ; [17.95862069 66.04137931],0
p3,1,0.023153,5.157014,[196 154] ; [35 48],[186.72055427 163.27944573] ; [44.27944573 38.72055427],0
p6,1,0.025344,5.000208,[149 196] ; [24 57],[140.1056338 204.8943662] ; [32.8943662 48.1056338],0
n5,1,0.040145,4.211758,[272  76] ; [56 27],[264.83526682  83.16473318] ; [63.16473318 19.83526682],0
v2,1,0.04355,4.073918,[200 131] ; [40 43],[191.88405797 139.11594203] ; [48.11594203 34.88405797],0
d1,1,0.045802,3.988866,[256  95] ; [52 32],[248.52413793 102.47586207] ; [59.47586207 24.52413793],0
a2,1,0.05127,3.799446,[104 247] ; [16 68],[ 96.82758621 254.17241379] ; [23.17241379 60.82758621],0
n4,1,0.052006,3.775573,[280  70] ; [59 25],[273.38709677  76.61290323] ; [65.61290323 18.38709677],0
v3,1,0.066958,3.35606,[141 192] ; [26 57],[133.68028846 199.31971154] ; [33.31971154 49.68028846],0
u3,1,0.076081,3.146703,[55 19] ; [12 10],[51.64583333 22.35416667] ; [15.35416667  6.64583333],0
a5,1,0.084045,2.984896,[270  81] ; [57 27],[263.85517241  87.14482759] ; [63.14482759 20.85517241],0
p2,1,0.09276,2.825818,[300  49] ; [66 18],[294.99769053  54.00230947] ; [71.00230947 12.99769053],0
u2,1,0.110213,2.55117,[53 20] ; [12 10],[49.94736842 23.05263158] ; [15.05263158  6.94736842],0
b5,1,0.112555,2.517976,[217 134] ; [44 40],[210.6 140.4] ; [50.4 33.6],0
p11,1,0.119483,2.42408,[282  69] ; [61 23],[276.76551724  74.23448276] ; [66.23448276 17.76551724],0
b4,1,0.151292,2.059172,[204 147] ; [56 28],[209.79310345 141.20689655] ; [50.20689655 33.79310345],0
