Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,109.791959,[273  60] ; [122 172],[209.784689 123.215311] ; [185.215311 108.784689],1
p4,1,0.0,47.339738,[250  89] ; [141 158],[207.75705329 131.24294671] ; [183.24294671 115.75705329],1
p3,1,0.0,41.170984,[211 128] ; [110 189],[170.56269592 168.43730408] ; [150.43730408 148.56269592],1
p6,1,0.0,38.763338,[161 176] ; [ 71 226],[123.31861199 213.68138801] ; [108.68138801 188.31861199],1
p2,1,0.0,34.617512,[313  27] ; [225  75],[285.8125  54.1875] ; [252.1875  47.8125],1
p11,1,0.0,30.557824,[294  47] ; [204  96],[264.92667707  76.07332293] ; [233.07332293  66.92667707],1
p5,1,0.0,26.487454,[ 59 282] ; [ 13 284],[ 38.48275862 302.51724138] ; [ 33.51724138 263.48275862],1
p10,1,3.9e-05,16.925221,[298  40] ; [224  72],[278.29022082  59.70977918] ; [243.70977918  52.29022082],1
n5,1,0.00017,14.13182,[267  72] ; [195 103],[245.86813187  93.13186813] ; [216.13186813  81.86813187],1
v1,1,0.000212,13.725823,[201 132] ; [132 158],[177.99197432 155.00802568] ; [155.00802568 134.99197432],1
p9,1,0.000511,12.073353,[302  36] ; [235  61],[286.28706625  51.71293375] ; [250.71293375  45.28706625],1
n2,1,0.00117,10.537205,[47  6] ; [56 32],[38.71631206 14.28368794] ; [64.28368794 23.71631206],0
p12,1,0.001269,10.387127,[ 40 299] ; [ 14 285],[ 28.69278997 310.30721003] ; [ 25.30721003 273.69278997],0
p1,1,0.002777,8.948632,[ 41 297] ; [ 16 283],[ 30.24489796 307.75510204] ; [ 26.75510204 272.24489796],0
a5,1,0.00744,7.163456,[267  74] ; [207  93],[252.15912637  88.84087363] ; [221.84087363  78.15912637],0
n6,1,0.012139,6.290429,[297  41] ; [242  58],[285.55172414  52.44827586] ; [253.44827586  46.55172414],0
s5,1,0.013736,6.071733,[117 210] ; [ 77 213],[102.81685575 224.18314425] ; [ 91.18314425 198.81685575],0
v3,1,0.032818,4.55525,[142 188] ; [ 99 187],[129.10714286 200.89285714] ; [111.89285714 174.10714286],0
r1,1,0.041257,4.165441,[291  49] ; [236  61],[281.28728414  58.71271586] ; [245.71271586  51.28728414],0
r4,1,0.047179,3.938992,[323  18] ; [272  28],[316.52886115  24.47113885] ; [278.47113885  21.52886115],0
s7,1,0.048372,3.89701,[166 157] ; [125 163],[153.83469722 169.16530278] ; [137.16530278 150.83469722],0
n4,1,0.051893,3.779225,[266  74] ; [214  85],[255.39906103  84.60093897] ; [224.60093897  74.39906103],0
s8,1,0.061886,3.4861,[155 182] ; [116 184],[143.37048666 193.62951334] ; [127.62951334 172.37048666],0
b5,1,0.112977,2.512074,[215 126] ; [207  93],[224.49609984 116.50390016] ; [197.50390016 102.49609984],0
s6,1,0.139231,2.186437,[233  99] ; [194 106],[224.31012658 107.68987342] ; [202.68987342  97.31012658],0
a8,1,0.178293,1.811799,[ 46 256] ; [ 31 241],[ 40.51219512 261.48780488] ; [ 36.48780488 235.51219512],0
s4,1,0.192577,1.697793,[ 50 284] ; [ 56 241],[ 56.10776545 277.89223455] ; [ 49.89223455 247.10776545],0
a1,1,0.229224,1.445673,[ 18 323] ; [ 10 290],[ 14.89547582 326.10452418] ; [ 13.10452418 286.89547582],0
v2,1,0.237848,1.393303,[198 132] ; [157 127],[190.7980456 139.2019544] ; [164.2019544 119.7980456],0
d1,1,0.238851,1.38736,[220 121] ; [180 120],[212.7925117 128.2074883] ; [187.2074883 112.7925117],0
r2,1,0.250671,1.319562,[328  10] ; [284  14],[325.24528302  12.75471698] ; [286.75471698  11.24528302],0
