Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.336377,[31 21] ; [ 6 58],[16.5862069 35.4137931] ; [20.4137931 43.5862069],1
r4,1,9e-06,19.669738,[43  9] ; [27 37],[31.37931034 20.62068966] ; [38.62068966 25.37931034],1
s7,1,2.1e-05,18.07776,[25 25] ; [ 7 50],[14.95327103 35.04672897] ; [17.04672897 39.95327103],1
s3,1,0.000149,14.380464,[33 18] ; [18 44],[23.01769912 27.98230088] ; [27.98230088 34.01769912],1
r1,1,0.000311,13.000549,[40 12] ; [27 35],[30.56140351 21.43859649] ; [36.43859649 25.56140351],1
r3,1,0.000399,12.538448,[46  6] ; [37 26],[37.53043478 14.46956522] ; [45.46956522 17.53043478],1
p4,1,0.000922,10.978505,[28 24] ; [15 48],[19.44347826 32.55652174] ; [23.55652174 39.44347826],1
s5,1,0.000977,10.870491,[14 38] ; [ 3 59],[ 7.75438596 44.24561404] ; [ 9.24561404 52.75438596],1
s8,1,0.002859,8.895483,[15 37] ; [ 5 59],[ 8.96551724 43.03448276] ; [11.03448276 52.96551724],0
u3,1,0.002932,8.849498,[15  8] ; [ 6 20],[ 9.85714286 13.14285714] ; [11.14285714 14.85714286],0
v2,1,0.003263,8.654317,[25 26] ; [14 48],[17.60176991 33.39823009] ; [21.39823009 40.60176991],0
r2,1,0.005992,7.552628,[48  4] ; [44 17],[42.33628319  9.66371681] ; [49.66371681 11.33628319],0
p3,1,0.006539,7.39549,[25 27] ; [15 48],[18.08695652 33.91304348] ; [21.91304348 41.08695652],0
d4,1,0.00655,7.39235,[42  9] ; [37 26],[35.34210526 15.65789474] ; [43.65789474 19.34210526],0
v4,1,0.007165,7.231187,[45  7] ; [40 22],[38.77192982 13.22807018] ; [46.22807018 15.77192982],0
v1,1,0.011918,6.323072,[23 29] ; [14 49],[16.73043478 35.26956522] ; [20.26956522 42.73043478],0
a6,1,0.015885,5.815535,[22 29] ; [42 22],[28.3826087 22.6173913] ; [35.6173913 28.3826087],0
n6,1,0.017854,5.610422,[34 17] ; [28 35],[27.73684211 23.26315789] ; [34.26315789 28.73684211],0
n1,1,0.040219,4.208641,[14  9] ; [ 9 19],[10.37254902 12.62745098] ; [12.62745098 15.37254902],0
p1,1,0.050504,3.824659,[ 8 44] ; [ 3 61],[ 4.93103448 47.06896552] ; [ 6.06896552 57.93103448],0
p9,1,0.055842,3.656756,[19 32] ; [13 49],[14.44247788 36.55752212] ; [17.55752212 44.44247788],0
p8,1,0.064743,3.411516,[17 35] ; [11 51],[12.77192982 39.22807018] ; [15.22807018 46.77192982],0
n2,1,0.087493,2.9199,[15  8] ; [12 17],[11.94230769 11.05769231] ; [15.05769231 13.94230769],0
a7,1,0.09509,2.786015,[36 16] ; [34 29],[31.65217391 20.34782609] ; [38.34782609 24.65217391],0
d5,1,0.108495,2.576011,[39 12] ; [40 24],[35.03478261 15.96521739] ; [43.96521739 20.03478261],0
n3,1,0.108785,2.571786,[15  8] ; [11 15],[12.20408163 10.79591837] ; [13.79591837 12.20408163],0
u1,1,0.12579,2.343702,[10 42] ; [ 6 58],[ 7.17241379 44.82758621] ; [ 8.82758621 55.17241379],0
s4,1,0.13367,2.249359,[12 40] ; [ 8 56],[ 8.96551724 43.03448276] ; [11.03448276 52.96551724],0
b5,1,0.151875,2.053322,[36 16] ; [36 28],[32.27586207 19.72413793] ; [39.72413793 24.27586207],0
a8,1,0.152513,2.046937,[ 7 39] ; [ 4 56],[ 4.77358491 41.22641509] ; [ 6.22641509 53.77358491],0
b4,1,0.158927,1.984409,[32 20] ; [31 33],[28.24137931 23.75862069] ; [34.75862069 29.24137931],0
p7,1,0.175802,1.832755,[22 30] ; [19 44],[18.53913043 33.46086957] ; [22.46086957 40.53913043],0
v3,1,0.23133,1.432667,[15 32] ; [13 47],[12.29906542 34.70093458] ; [15.70093458 44.29906542],0
d1,1,0.237876,1.393137,[26 26] ; [25 39],[22.86206897 29.13793103] ; [28.13793103 35.86206897],0
p6,1,0.25476,1.297013,[11 41] ; [ 8 53],[ 8.74336283 43.25663717] ; [10.25663717 50.74336283],0
p2,1,0.279164,1.171154,[28 24] ; [28 36],[25.10344828 26.89655172] ; [30.89655172 33.10344828],0
d3,1,0.300009,1.074155,[32 19] ; [34 30],[29.26956522 21.73043478] ; [36.73043478 27.26956522],0
b1,1,0.362826,0.828089,[32 20] ; [34 30],[29.5862069 22.4137931] ; [36.4137931 27.5862069],0
u2,1,0.366452,0.815662,[10 11] ; [ 9 17],[ 8.4893617 12.5106383] ; [10.5106383 15.4893617],0
b3,1,0.526722,0.400711,[10 22] ; [15 24],[11.26760563 20.73239437] ; [13.73239437 25.26760563],0
b2,1,0.526722,0.400711,[10 22] ; [15 24],[11.26760563 20.73239437] ; [13.73239437 25.26760563],0
a1,1,0.552984,0.351998,[ 4 48] ; [ 7 57],[ 4.93103448 47.06896552] ; [ 6.06896552 57.93103448],0
a4,1,0.585337,0.297685,[22 29] ; [24 39],[20.57894737 30.42105263] ; [25.42105263 37.57894737],0
n4,1,0.585337,0.297685,[29 22] ; [39 24],[30.42105263 20.57894737] ; [37.57894737 25.42105263],0
a3,1,0.633556,0.227269,[29 22] ; [38 24],[30.23893805 20.76106195] ; [36.76106195 25.23893805],0
a5,1,0.684358,0.165261,[32 20] ; [37 27],[30.93103448 21.06896552] ; [38.06896552 25.93103448],0
a2,1,0.718765,0.129679,[12 40] ; [13 51],[11.20689655 40.79310345] ; [13.79310345 50.20689655],0
n5,1,0.888776,0.019559,[29 22] ; [35 28],[28.63157895 22.36842105] ; [35.36842105 27.63157895],0
d2,1,0.912947,0.011951,[24 27] ; [29 34],[23.71052632 27.28947368] ; [29.28947368 33.71052632],0
s1,1,0.986741,0.000276,[ 5 47] ; [ 6 57],[ 4.97391304 47.02608696] ; [ 6.02608696 56.97391304],0
