Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001832,9.711089,[14  4] ; [ 9 20],[8.80851064 9.19148936] ; [14.19148936 14.80851064],0
p10,1,0.002336,9.264706,[16  1] ; [14 14],[11.33333333  5.66666667] ; [18.66666667  9.33333333],0
p3,1,0.014201,6.012962,[10  8] ; [ 6 23],[ 6.12765957 11.87234043] ; [ 9.87234043 19.12765957],0
p9,1,0.020135,5.400145,[16  1] ; [17 10],[12.75  4.25] ; [20.25  6.75],0
p7,1,0.031593,4.620439,[12  6] ; [10 19],[8.42553191 9.57446809] ; [13.57446809 15.42553191],0
n4,1,0.042692,4.10754,[10  8] ; [24  5],[13.0212766  4.9787234] ; [20.9787234  8.0212766],0
p11,1,0.045699,3.992649,[16  2] ; [18 11],[13.0212766  4.9787234] ; [20.9787234  8.0212766],0
p6,1,0.056234,3.645104,[ 7 11] ; [ 4 24],[ 4.30434783 13.69565217] ; [ 6.69565217 21.30434783],0
r3,1,0.064412,3.419969,[15  3] ; [16 12],[12.13043478  5.86956522] ; [18.86956522  9.13043478],0
s8,1,0.098025,2.737379,[ 7 11] ; [ 5 24],[ 4.59574468 13.40425532] ; [ 7.40425532 21.59574468],0
v4,1,0.106509,2.605275,[13  5] ; [14 15],[10.34042553  7.65957447] ; [16.65957447 12.34042553],0
p12,1,0.114406,2.492281,[ 3 15] ; [ 1 28],[ 1.53191489 16.46808511] ; [ 2.46808511 26.53191489],0
p2,1,0.116911,2.458223,[14  4] ; [16 13],[11.4893617  6.5106383] ; [18.5106383 10.4893617],0
b1,1,0.144674,2.127524,[12  6] ; [13 16],[9.57446809 8.42553191] ; [15.42553191 13.57446809],0
a4,1,0.175132,1.838452,[ 7 11] ; [ 6 23],[ 4.9787234 13.0212766] ; [ 8.0212766 20.9787234],0
r4,1,0.175132,1.838452,[ 7 11] ; [ 6 23],[ 4.9787234 13.0212766] ; [ 8.0212766 20.9787234],0
v2,1,0.202766,1.622336,[10  7] ; [11 17],[7.93333333 9.06666667] ; [13.06666667 14.93333333],0
s4,1,0.205292,1.604319,[ 6 12] ; [ 5 24],[ 4.21276596 13.78723404] ; [ 6.78723404 22.21276596],0
r1,1,0.235762,1.405759,[ 8 10] ; [ 8 21],[ 6.12765957 11.87234043] ; [ 9.87234043 19.12765957],0
