Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.840608,[201  65] ; [51 76],[170.5648855  95.4351145] ; [81.4351145 45.5648855],1
d3,1,0.0,32.565422,[185  81] ; [50 77],[159.05852417 106.94147583] ; [75.94147583 51.05852417],1
d5,1,0.0,29.973769,[218  48] ; [71 56],[195.60814249  70.39185751] ; [93.39185751 33.60814249],1
r4,1,0.0,25.618366,[226  40] ; [79 48],[206.43765903  59.56234097] ; [98.56234097 28.43765903],1
r1,1,3e-05,17.408184,[199  63] ; [70 57],[181.17737789  80.82262211] ; [87.82262211 39.17737789],1
r3,1,8.1e-05,15.536406,[243  21] ; [99 28],[230.91560102  33.08439898] ; [111.08439898  15.91560102],1
d4,1,0.000417,12.4557,[213  53] ; [80 46],[198.82142857  67.17857143] ; [94.17857143 31.82142857],1
v4,1,0.000424,12.423587,[242  22] ; [98 26],[231.34020619  32.65979381] ; [108.65979381  15.34020619],1
r2,1,0.001827,9.715487,[238  23] ; [100  25],[228.54404145  32.45595855] ; [109.45595855  15.54404145],0
d1,1,0.002236,9.344612,[138 128] ; [45 82],[123.86259542 142.13740458] ; [59.13740458 67.86259542],0
u1,1,0.002257,9.327993,[ 41 225] ; [  6 121],[ 31.81170483 234.18829517] ; [ 15.18829517 111.81170483],0
p10,1,0.002527,9.120642,[198  66] ; [75 50],[185.27506427  78.72493573] ; [87.72493573 37.27506427],0
a5,1,0.003864,8.346487,[188  78] ; [71 56],[175.30279898  90.69720102] ; [83.69720102 43.30279898],0
s6,1,0.004219,8.186873,[157 107] ; [55 70],[143.87660668 120.12339332] ; [68.12339332 56.87660668],0
a2,1,0.005637,7.662676,[ 55 211] ; [ 12 115],[ 45.34860051 220.65139949] ; [ 21.65139949 105.34860051],0
p2,1,0.008589,6.906253,[207  59] ; [83 44],[196.28498728  69.71501272] ; [93.71501272 33.28498728],0
b1,1,0.01306,6.160983,[ 93 173] ; [61 66],[104.23409669 161.76590331] ; [49.76590331 77.23409669],0
b5,1,0.01306,6.160983,[173  93] ; [66 61],[161.76590331 104.23409669] ; [77.23409669 49.76590331],0
p9,1,0.024597,5.052042,[204  57] ; [83 40],[195.0703125  65.9296875] ; [91.9296875 31.0703125],0
p8,1,0.033247,4.533019,[105 156] ; [37 90],[ 95.52061856 165.47938144] ; [46.47938144 80.52061856],0
u3,1,0.048351,3.897753,[53 41] ; [20 31],[47.32413793 46.67586207] ; [25.67586207 25.32413793],0
b3,1,0.062278,3.475657,[ 35 108] ; [29 51],[ 41.04035874 101.95964126] ; [22.95964126 57.04035874],0
b2,1,0.062278,3.475657,[ 35 108] ; [29 51],[ 41.04035874 101.95964126] ; [22.95964126 57.04035874],0
p4,1,0.069555,3.293492,[116 149] ; [43 83],[107.76214834 157.23785166] ; [51.23785166 74.76214834],0
p1,1,0.10416,2.640669,[  9 255] ; [  9 118],[ 12.15345269 251.84654731] ; [  5.84654731 121.15345269],0
