Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5e-06,20.743139,[40  6] ; [44 50],[27.6 18.4] ; [56.4 37.6],1
n1,1,0.33355,0.935065,[6 6] ; [ 8 16],[4.66666667 7.33333333] ; [ 9.33333333 14.66666667],0
p11,1,0.399243,0.710606,[39  8] ; [73 22],[37.07042254  9.92957746] ; [74.92957746 20.07042254],0
u1,1,0.435035,0.609345,[ 6 41] ; [17 78],[ 7.61267606 39.38732394] ; [15.38732394 79.61267606],0
a3,1,0.443387,0.5875,[34 13] ; [62 32],[32. 15.] ; [64. 30.],0
a1,1,0.454821,0.55861,[ 4 43] ; [ 5 90],[ 2.97887324 44.02112676] ; [ 6.02112676 88.97887324],0
v1,1,0.474763,0.51087,[22 25] ; [50 44],[24. 23.] ; [48. 46.],0
a2,1,0.525143,0.403781,[11 36] ; [27 68],[12.57746479 34.42253521] ; [25.42253521 69.57746479],0
v3,1,0.52538,0.40332,[14 32] ; [33 59],[15.66666667 30.33333333] ; [31.33333333 60.66666667],0
v4,1,0.573628,0.316649,[44  3] ; [91  4],[44.68309859  2.31690141] ; [90.31690141  4.68309859],0
b1,1,0.668099,0.183834,[19 28] ; [42 53],[20.19014085 26.80985915] ; [40.80985915 54.19014085],0
n6,1,0.73283,0.116529,[41  6] ; [80 14],[40.33333333  6.66666667] ; [80.66666667 13.33333333],0
a8,1,0.756544,0.096114,[ 4 40] ; [ 9 74],[ 4.50393701 39.49606299] ; [ 8.49606299 74.50393701],0
s1,1,0.756576,0.096088,[ 2 45] ; [ 3 90],[ 1.67857143 45.32142857] ; [ 3.32142857 89.67857143],0
r3,1,0.761987,0.091732,[43  3] ; [90  5],[43.39007092  2.60992908] ; [89.60992908  5.39007092],0
d1,1,0.762531,0.0913,[26 21] ; [50 45],[25.15492958 21.84507042] ; [50.84507042 44.15492958],0
r1,1,0.800664,0.06375,[37 10] ; [73 22],[36.4084507 10.5915493] ; [73.5915493 21.4084507],0
a4,1,0.811724,0.05674,[24 23] ; [46 48],[23.33333333 23.66666667] ; [46.66666667 47.33333333],0
d3,1,0.865181,0.028826,[34 13] ; [66 27],[33.57142857 13.42857143] ; [66.42857143 26.57142857],0
n5,1,0.917704,0.010676,[35 12] ; [70 23],[35.25 11.75] ; [69.75 23.25],0
d2,1,0.957664,0.002818,[21 26] ; [42 53],[20.85211268 26.14788732] ; [42.14788732 52.85211268],0
p2,1,0.983701,0.000417,[42  5] ; [85 10],[42.03521127  4.96478873] ; [84.96478873 10.03521127],0
r2,1,1.0,0.0,[44  3] ; [88  6],[44.  3.] ; [88.  6.],0
