Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,94.367144,[39 49] ; [304  33],[71.02117647 16.97882353] ; [271.97882353  65.02117647],1
n6,1,0.0,25.989057,[63 24] ; [309  26],[76.69194313 10.30805687] ; [295.30805687  39.69194313],1
p4,1,3e-06,21.554184,[38 49] ; [235  99],[56.41567696 30.58432304] ; [216.58432304 117.41567696],1
v1,1,2.9e-05,17.503372,[41 44] ; [238  92],[57.14457831 27.85542169] ; [221.85542169 108.14457831],1
p10,1,3.6e-05,17.075133,[71 16] ; [319  17],[80.21276596  6.78723404] ; [309.78723404  26.21276596],1
p3,1,0.00025,13.411936,[35 53] ; [206 129],[50.13711584 37.86288416] ; [190.86288416 144.13711584],1
s7,1,0.00052,12.042212,[34 54] ; [189 129],[48.33497537 39.66502463] ; [174.66502463 143.33497537],1
p8,1,0.00095,10.922782,[36 50] ; [204 127],[49.49640288 36.50359712] ; [190.50359712 140.49640288],1
v3,1,0.00147,10.115355,[35 49] ; [201 129],[47.88405797 36.11594203] ; [188.11594203 141.88405797],0
p7,1,0.00385,8.353452,[50 37] ; [243  88],[60.98325359 26.01674641] ; [232.01674641  98.98325359],0
a8,1,0.015697,5.836458,[ 5 74] ; [ 52 250],[11.81889764 67.18110236] ; [ 45.18110236 256.81889764],0
p6,1,0.016916,5.705115,[26 59] ; [150 184],[35.70405728 49.29594272] ; [140.29594272 193.70405728],0
p11,1,0.019117,5.490806,[68 20] ; [294  43],[74.95529412 13.04470588] ; [287.04470588  49.95529412],0
s2,1,0.021739,5.266543,[38 50] ; [190 144],[47.5450237 40.4549763] ; [180.4549763 153.5450237],0
s8,1,0.029068,4.763554,[35 53] ; [176 157],[44.10451306 43.89548694] ; [166.89548694 166.10451306],0
s4,1,0.03143,4.629325,[20 68] ; [ 45 290],[13.52245863 74.47754137] ; [ 51.47754137 283.52245863],0
a2,1,0.033546,4.517686,[15 73] ; [ 95 242],[22.77647059 65.22352941] ; [ 87.22352941 249.77647059],0
p5,1,0.041519,4.154702,[ 6 82] ; [ 51 286],[11.80235294 76.19764706] ; [ 45.19764706 291.80235294],0
s6,1,0.043788,4.06473,[54 33] ; [242  89],[61.6076555 25.3923445] ; [234.3923445  96.6076555],0
a5,1,0.064989,3.405258,[64 24] ; [275  62],[70.19294118 17.80705882] ; [268.80705882  68.19294118],0
u1,1,0.098697,2.726466,[13 75] ; [ 77 260],[18.63529412 69.36470588] ; [ 71.36470588 265.63529412],0
a4,1,0.118406,2.438283,[35 53] ; [165 171],[41.50943396 46.49056604] ; [158.49056604 177.50943396],0
p2,1,0.12157,2.396978,[72 16] ; [296  40],[76.37735849 11.62264151] ; [291.62264151  44.37735849],0
