Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.010515,6.545455,[20  4] ; [5 7],[16.66666667  7.33333333] ; [8.33333333 3.66666667],0
s8,1,0.04852,3.8919,[10 15] ; [ 1 11],[ 7.43243243 17.56756757] ; [3.56756757 8.43243243],0
d4,1,0.061629,3.493007,[20  5] ; [6 6],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
n6,1,0.073312,3.207273,[19  6] ; [5 6],[16.66666667  8.33333333] ; [7.33333333 3.66666667],0
p8,1,0.133614,2.25,[10 14] ; [ 2 10],[ 8. 16.] ; [4. 8.],0
r3,1,0.13652,2.216749,[21  3] ; [8 4],[19.33333333  4.66666667] ; [9.66666667 2.33333333],0
p1,1,0.156788,2.004938,[ 2 23] ; [3 9],[ 3.37837838 21.62162162] ; [ 1.62162162 10.37837838],0
v3,1,0.175806,1.832727,[ 4 21] ; [4 7],[ 5.55555556 19.44444444] ; [2.44444444 8.55555556],0
r1,1,0.182227,1.779364,[12 13] ; [3 9],[10.13513514 14.86486486] ; [4.86486486 7.13513514],0
b1,1,0.182227,1.779364,[13 12] ; [9 3],[14.86486486 10.13513514] ; [7.13513514 4.86486486],0
s1,1,0.186379,1.746013,[ 1 24] ; [ 2 10],[ 2.02702703 22.97297297] ; [ 0.97297297 11.02702703],0
a7,1,0.19659,1.667524,[11 14] ; [8 4],[12.83783784 12.16216216] ; [6.16216216 5.83783784],0
p10,1,0.230549,1.437471,[21  4] ; [8 4],[19.59459459  5.40540541] ; [9.40540541 2.59459459],0
r2,1,0.245237,1.350234,[13 12] ; [8 3],[14.58333333 10.41666667] ; [6.41666667 4.58333333],0
d5,1,0.271067,1.21134,[19  6] ; [7 5],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
v2,1,0.286167,1.137569,[13 12] ; [4 8],[11.48648649 13.51351351] ; [5.51351351 6.48648649],0
v1,1,0.290588,1.116894,[ 8 17] ; [6 6],[ 9.45945946 15.54054054] ; [4.54054054 7.45945946],0
a4,1,0.37095,0.800481,[10 15] ; [3 9],[ 8.78378378 16.21621622] ; [4.21621622 7.78378378],0
d1,1,0.37095,0.800481,[10 15] ; [3 9],[ 8.78378378 16.21621622] ; [4.21621622 7.78378378],0
a2,1,0.426763,0.631616,[ 2 23] ; [ 2 10],[ 2.7027027 22.2972973] ; [ 1.2972973 10.7027027],0
s6,1,0.452176,0.565191,[12 12] ; [4 7],[10.97142857 13.02857143] ; [5.02857143 5.97142857],0
a3,1,0.503429,0.4477,[16  9] ; [9 3],[16.89189189  8.10810811] ; [8.10810811 3.89189189],0
p5,1,0.523103,0.407771,[ 4 21] ; [ 1 11],[ 3.37837838 21.62162162] ; [ 1.62162162 10.37837838],0
a8,1,0.593231,0.285326,[ 4 19] ; [3 9],[ 4.6 18.4] ; [2.4 9.6],0
s5,1,0.65564,0.198864,[ 6 18] ; [2 9],[ 5.48571429 18.51428571] ; [2.51428571 8.48571429],0
s2,1,0.662771,0.190175,[ 8 17] ; [3 9],[ 7.43243243 17.56756757] ; [3.56756757 8.43243243],0
s7,1,0.670269,0.181287,[ 7 17] ; [4 7],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
n1,1,0.67329,0.177778,[4 1] ; [2 1],[3.75 1.25] ; [2.25 0.75],0
n2,1,0.67329,0.177778,[4 1] ; [2 1],[3.75 1.25] ; [2.25 0.75],0
u3,1,0.700311,0.148148,[2 7] ; [1 2],[2.25 6.75] ; [0.75 2.25],0
p4,1,0.717448,0.130951,[12 13] ; [5 7],[11.48648649 13.51351351] ; [5.51351351 6.48648649],0
b5,1,0.717448,0.130951,[13 12] ; [7 5],[13.51351351 11.48648649] ; [6.48648649 5.51351351],0
d2,1,0.717448,0.130951,[12 13] ; [5 7],[11.48648649 13.51351351] ; [5.51351351 6.48648649],0
d3,1,0.717448,0.130951,[12 13] ; [5 7],[11.48648649 13.51351351] ; [5.51351351 6.48648649],0
n4,1,0.739693,0.110396,[18  7] ; [8 4],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
a5,1,0.739693,0.110396,[18  7] ; [8 4],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
n5,1,0.739693,0.110396,[18  7] ; [8 4],[17.56756757  7.43243243] ; [8.43243243 3.56756757],0
p6,1,0.798074,0.065455,[ 7 17] ; [4 8],[ 7.33333333 16.66666667] ; [3.66666667 8.33333333],0
b2,1,0.898564,0.01625,[ 6 10] ; [4 6],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
b3,1,0.898564,0.01625,[ 6 10] ; [4 6],[6.15384615 9.84615385] ; [3.84615385 6.15384615],0
s3,1,0.909285,0.012982,[12 13] ; [6 6],[12.16216216 12.83783784] ; [5.83783784 6.16216216],0
a6,1,0.909285,0.012982,[12 13] ; [6 6],[12.16216216 12.83783784] ; [5.83783784 6.16216216],0
p7,1,0.909285,0.012982,[12 13] ; [6 6],[12.16216216 12.83783784] ; [5.83783784 6.16216216],0
r4,1,0.922995,0.009343,[10 15] ; [5 7],[10.13513514 14.86486486] ; [4.86486486 7.13513514],0
p3,1,0.922995,0.009343,[10 15] ; [5 7],[10.13513514 14.86486486] ; [4.86486486 7.13513514],0
b4,1,0.93536,0.006578,[17  8] ; [8 4],[16.89189189  8.10810811] ; [8.10810811 3.89189189],0
s4,1,0.958926,0.002652,[ 4 21] ; [ 2 10],[ 4.05405405 20.94594595] ; [ 1.94594595 10.05405405],0
