Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.685827,[ 5 58] ; [247  81],[40.60358056 22.39641944] ; [211.39641944 116.60358056],1
d4,1,0.0,50.509026,[35 28] ; [297  31],[53.49360614  9.50639386] ; [278.50639386  49.49360614],1
a4,1,0.0,25.916703,[13 50] ; [182 145],[31.5 31.5] ; [163.5 163.5],1
d2,1,2e-06,22.495241,[18 45] ; [200 128],[35.12531969 27.87468031] ; [182.87468031 145.12531969],1
d3,1,3e-06,21.911358,[31 32] ; [255  73],[46.08184143 16.91815857] ; [239.91815857  88.08184143],1
u1,1,0.000134,14.584541,[ 4 59] ; [ 96 232],[16.11253197 46.88746803] ; [ 83.88746803 244.11253197],1
a3,1,0.000296,13.09663,[42 21] ; [279  47],[51.98714653 11.01285347] ; [269.01285347  56.98714653],1
a2,1,0.001479,10.104555,[ 8 55] ; [107 221],[18.52941176 44.47058824] ; [ 96.47058824 231.52941176],0
p1,1,0.002818,8.921595,[14 49] ; [ 30 296],[ 7.12596401 55.87403599] ; [ 36.87403599 289.12596401],0
a5,1,0.01274,6.204894,[43 20] ; [269  59],[50.27109974 12.72890026] ; [261.72890026  66.27109974],0
v2,1,0.080088,3.063117,[31 29] ; [203 116],[37.04485488 22.95514512] ; [196.95514512 122.04485488],0
p8,1,0.082893,3.007249,[42 21] ; [176 145],[35.765625 27.234375] ; [182.234375 138.765625],0
n4,1,0.118842,2.432511,[49 14] ; [279  47],[53.12082262  9.87917738] ; [274.87917738  51.12082262],0
r1,1,0.127873,2.318134,[52 11] ; [292  35],[55.56923077  7.43076923] ; [288.43076923  38.56923077],0
p4,1,0.142045,2.155661,[38 25] ; [228  99],[42.96923077 20.03076923] ; [223.03076923 103.96923077],0
s2,1,0.17344,1.852959,[42 21] ; [245  82],[46.36153846 16.63846154] ; [240.63846154  86.36153846],0
s6,1,0.237575,1.394928,[51 12] ; [279  43],[54.  9.] ; [276.  46.],0
r3,1,0.24919,1.327841,[61  2] ; [323   4],[62.03076923  0.96923077] ; [321.96923077   5.03076923],0
u4,1,0.273211,1.200553,[ 1 62] ; [ 15 313],[ 2.57800512 60.42199488] ; [ 13.42199488 314.57800512],0
s8,1,0.308691,1.036269,[41 22] ; [233  93],[44.37532134 18.62467866] ; [229.62467866  96.37532134],0
v3,1,0.327889,0.957216,[26 36] ; [153 161],[29.51595745 32.48404255] ; [149.48404255 164.51595745],0
b3,1,0.422913,0.642206,[20 21] ; [ 98 135],[17.65693431 23.34306569] ; [100.34306569 132.65693431],0
b2,1,0.422913,0.642206,[20 21] ; [ 98 135],[17.65693431 23.34306569] ; [100.34306569 132.65693431],0
s5,1,0.426131,0.633346,[26 36] ; [149 165],[28.85638298 33.14361702] ; [146.14361702 167.85638298],0
p3,1,0.42931,0.62469,[34 29] ; [194 133],[36.83076923 26.16923077] ; [191.16923077 135.83076923],0
n6,1,0.440374,0.595308,[55  8] ; [295  31],[56.68380463  6.31619537] ; [293.31619537  32.68380463],0
s4,1,0.472777,0.515478,[11 52] ; [ 70 256],[13.11825193 49.88174807] ; [ 67.88174807 258.11825193],0
p5,1,0.480506,0.497715,[12 50] ; [ 51 273],[10.11917098 51.88082902] ; [ 52.88082902 271.11917098],0
b1,1,0.508136,0.437904,[27 36] ; [126 202],[24.65217391 38.34782609] ; [128.34782609 199.65217391],0
p10,1,0.529331,0.395675,[53 10] ; [283  42],[54.55670103  8.44329897] ; [281.44329897  43.55670103],0
u3,1,0.563703,0.333333,[16  5] ; [34 15],[15.  6.] ; [35. 14.],0
u2,1,0.578888,0.308036,[15  6] ; [31 17],[14.  7.] ; [32. 16.],0
b4,1,0.623118,0.24151,[34 29] ; [188 140],[35.76982097 27.23017903] ; [186.23017903 141.76982097],0
r2,1,0.628941,0.2335,[62  1] ; [324   3],[62.35384615  0.64615385] ; [323.64615385   3.35384615],0
v1,1,0.67279,0.178356,[36 27] ; [192 128],[37.50391645 25.49608355] ; [190.49608355 129.50391645],0
n2,1,0.67758,0.172863,[9 2] ; [51 16],[8.46153846 2.53846154] ; [51.53846154 15.46153846],0
p7,1,0.73309,0.116293,[46 17] ; [224  92],[44.88126649 18.11873351] ; [225.11873351  90.88126649],0
a6,1,0.734097,0.115383,[41 22] ; [220 107],[42.16153846 20.83846154] ; [218.83846154 108.16153846],0
p2,1,0.773307,0.082974,[55  8] ; [281  46],[54.27692308  8.72307692] ; [281.72307692  45.27692308],0
p6,1,0.778324,0.079245,[30 32] ; [150 173],[28.98701299 33.01298701] ; [151.01298701 171.98701299],0
n3,1,0.808073,0.059007,[8 3] ; [51 16],[8.32051282 2.67948718] ; [50.67948718 16.32051282],0
p12,1,0.813079,0.055911,[ 7 56] ; [ 33 293],[ 6.4781491 56.5218509] ; [ 33.5218509 292.4781491],0
