Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,49.556135,[13 27] ; [88  9],[29.48905109 10.51094891] ; [71.51094891 25.48905109],1
d3,1,5.9e-05,16.118519,[20 20] ; [80 16],[29.41176471 10.58823529] ; [70.58823529 25.41176471],1
d5,1,7.3e-05,15.724663,[19 21] ; [78 18],[28.52941176 11.47058824] ; [68.47058824 27.52941176],1
s6,1,0.000138,14.525492,[12 27] ; [64 32],[21.95555556 17.04444444] ; [54.04444444 41.95555556],1
a7,1,0.001729,9.81683,[21 19] ; [76 20],[28.52941176 11.47058824] ; [68.47058824 27.52941176],0
s7,1,0.001832,9.710609,[ 7 32] ; [44 50],[14.95488722 24.04511278] ; [36.04511278 57.95488722],0
r1,1,0.00232,9.277713,[22 18] ; [78 19],[29.19708029 10.80291971] ; [70.80291971 26.19708029],0
s8,1,0.002869,8.889076,[ 6 33] ; [41 56],[13.47794118 25.52205882] ; [33.52205882 63.47794118],0
d1,1,0.00365,8.450424,[13 27] ; [58 39],[20.72992701 19.27007299] ; [50.27007299 46.72992701],0
p11,1,0.003753,8.399479,[22 18] ; [77 20],[28.90510949 11.09489051] ; [70.09489051 26.90510949],0
v4,1,0.011139,6.443045,[34  6] ; [93  3],[37.35294118  2.64705882] ; [89.64705882  6.35294118],0
a4,1,0.013421,6.112763,[ 8 32] ; [41 56],[14.30656934 25.69343066] ; [34.69343066 62.30656934],0
r4,1,0.015487,5.860206,[30 10] ; [88  9],[34.45255474  5.54744526] ; [83.54744526 13.45255474],0
d4,1,0.015647,5.842092,[27 13] ; [83 14],[32.11678832  7.88321168] ; [77.88321168 19.11678832],0
p2,1,0.016625,5.735493,[30 10] ; [87  9],[34.41176471  5.58823529] ; [82.58823529 13.41176471],0
a2,1,0.017759,5.619804,[ 2 38] ; [21 76],[ 6.71532847 33.28467153] ; [16.28467153 80.71532847],0
a5,1,0.019022,5.499454,[21 19] ; [71 26],[26.86131387 13.13868613] ; [65.13868613 31.86131387],0
s2,1,0.020212,5.393473,[10 30] ; [45 52],[16.05839416 23.94160584] ; [38.94160584 58.05839416],0
n1,1,0.02156,5.280936,[5 8] ; [ 2 23],[ 2.39473684 10.60526316] ; [ 4.60526316 20.39473684],0
a3,1,0.029151,4.758655,[21 18] ; [71 26],[26.38235294 12.61764706] ; [65.61764706 31.38235294],0
n6,1,0.030273,4.69374,[22 18] ; [71 25],[27.35294118 12.64705882] ; [65.64705882 30.35294118],0
u2,1,0.039784,4.227088,[ 7 12] ; [17  8],[10.36363636  8.63636364] ; [13.63636364 11.36363636],0
s4,1,0.066605,3.364772,[ 4 36] ; [23 74],[ 7.88321168 32.11678832] ; [19.11678832 77.88321168],0
b1,1,0.096662,2.759769,[21 19] ; [36 61],[16.64233577 23.35766423] ; [40.35766423 56.64233577],0
s5,1,0.101777,2.677479,[ 7 32] ; [30 64],[10.84962406 28.15037594] ; [26.15037594 67.84962406],0
n2,1,0.121458,2.398422,[11  2] ; [15 10],[8.89473684 4.10526316] ; [17.10526316  7.89473684],0
r3,1,0.182321,1.778602,[36  4] ; [93  4],[37.66423358  2.33576642] ; [91.33576642  5.66423358],0
u3,1,0.18301,1.773012,[ 8 11] ; [15  9],[10.1627907  8.8372093] ; [12.8372093 11.1627907],0
n4,1,0.200327,1.63999,[13 27] ; [43 54],[16.35036496 23.64963504] ; [39.64963504 57.35036496],0
r2,1,0.252261,1.310741,[34  6] ; [87  8],[35.85185185  4.14814815] ; [85.14814815  9.85185185],0
b4,1,0.275277,1.190258,[22 18] ; [63 34],[24.81751825 15.18248175] ; [60.18248175 36.81751825],0
p3,1,0.304594,1.053974,[18 22] ; [53 44],[20.72992701 19.27007299] ; [50.27007299 46.72992701],0
u1,1,0.328087,0.956433,[ 3 37] ; [13 84],[ 4.67153285 35.32846715] ; [11.32846715 85.67153285],0
a6,1,0.329852,0.94948,[22 18] ; [62 35],[24.52554745 15.47445255] ; [59.47445255 37.52554745],0
p12,1,0.373059,0.79345,[ 1 39] ; [ 6 91],[ 2.04379562 37.95620438] ; [ 4.95620438 92.04379562],0
b5,1,0.398059,0.714182,[27 13] ; [58 39],[24.81751825 15.18248175] ; [60.18248175 36.81751825],0
p8,1,0.425975,0.633771,[20 19] ; [57 40],[22.08088235 16.91911765] ; [54.91911765 42.08088235],0
p4,1,0.493276,0.469372,[20 19] ; [56 41],[21.79411765 17.20588235] ; [54.20588235 42.79411765],0
s3,1,0.530473,0.393485,[18 21] ; [49 45],[19.64661654 19.35338346] ; [47.35338346 46.64661654],0
b3,1,0.531276,0.39195,[ 4 17] ; [15 43],[ 5.05063291 15.94936709] ; [13.94936709 44.05063291],0
b2,1,0.531276,0.39195,[ 4 17] ; [15 43],[ 5.05063291 15.94936709] ; [13.94936709 44.05063291],0
a8,1,0.541757,0.372294,[ 2 34] ; [ 8 83],[ 2.83464567 33.16535433] ; [ 7.16535433 83.83464567],0
v2,1,0.558409,0.342466,[18 22] ; [46 45],[19.54198473 20.45801527] ; [44.45801527 46.54198473],0
v3,1,0.56224,0.335841,[ 9 30] ; [26 67],[10.34090909 28.65909091] ; [24.65909091 68.34090909],0
a1,1,0.633989,0.22669,[ 2 38] ; [ 7 90],[ 2.62773723 37.37226277] ; [ 6.37226277 90.62773723],0
d2,1,0.64168,0.216551,[16 24] ; [43 54],[17.22627737 22.77372263] ; [41.77372263 55.22627737],0
