Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,85.187933,[93 25] ; [ 29 109],[56.234375 61.765625] ; [65.765625 72.234375],1
d4,1,0.0,76.104916,[116   1] ; [70 69],[85.0078125 31.9921875] ; [100.9921875  38.0078125],1
d5,1,0.0,74.54677,[116   1] ; [71 68],[85.46484375 31.53515625] ; [101.53515625  37.46484375],1
d3,1,0.0,63.482306,[82 36] ; [ 28 111],[50.50583658 67.49416342] ; [59.49416342 79.50583658],1
a5,1,0.0,42.194633,[103  15] ; [68 71],[78.51361868 39.48638132] ; [92.48638132 46.51361868],1
a4,1,0.0,36.293418,[74 44] ; [ 35 103],[50.2421875 67.7578125] ; [58.7578125 79.2421875],1
a3,1,1e-06,24.983753,[100  18] ; [77 61],[81.5859375 36.4140625] ; [95.4140625 42.5859375],1
s8,1,0.000478,12.20129,[68 49] ; [50 88],[54.14117647 62.85882353] ; [63.85882353 74.14117647],1
p4,1,0.001509,10.067036,[72 42] ; [59 78],[59.49800797 54.50199203] ; [71.50199203 65.49800797],0
n4,1,0.001884,9.65883,[98 18] ; [94 45],[87.34117647 28.65882353] ; [104.65882353  34.34117647],0
p6,1,0.002769,8.953925,[50 62] ; [ 36 100],[38.83870968 73.16129032] ; [47.16129032 88.83870968],0
a2,1,0.003668,8.441296,[ 16 102] ; [  5 134],[  9.64202335 108.35797665] ; [ 11.35797665 127.64202335],0
s7,1,0.003933,8.314575,[66 44] ; [56 79],[54.7755102 55.2244898] ; [67.2244898 67.7755102],0
p8,1,0.006202,7.490675,[65 48] ; [55 82],[54.24 58.76] ; [65.76 71.24],0
u1,1,0.006334,7.452816,[ 12 106] ; [  3 136],[  6.88715953 111.11284047] ; [  8.11284047 130.88715953],0
p9,1,0.007027,7.266159,[99 15] ; [100  37],[90.38247012 23.61752988] ; [108.61752988  28.38247012],0
p3,1,0.007576,7.131079,[64 52] ; [53 85],[53.43307087 62.56692913] ; [63.56692913 74.43307087],0
s2,1,0.008337,6.959579,[66 51] ; [55 83],[55.51764706 61.48235294] ; [65.48235294 72.51764706],0
s5,1,0.009599,6.707782,[52 60] ; [40 92],[42.2295082 69.7704918] ; [49.7704918 82.2295082],0
s6,1,0.010874,6.485798,[82 33] ; [74 59],[72.33870968 42.66129032] ; [83.66129032 49.33870968],0
p10,1,0.015693,5.836964,[92 22] ; [92 45],[83.56972112 30.43027888] ; [100.43027888  36.56972112],0
r1,1,0.018067,5.589683,[93 25] ; [91 48],[84.48249027 33.51750973] ; [99.51750973 39.48249027],0
v2,1,0.020675,5.353942,[64 51] ; [54 78],[54.93927126 60.06072874] ; [63.06072874 68.93927126],0
r3,1,0.023652,5.119992,[112   5] ; [122  17],[106.9453125  10.0546875] ; [127.0546875  11.9453125],0
r4,1,0.027944,4.831513,[106  12] ; [111  28],[99.63424125 18.36575875] ; [117.36575875  21.63424125],0
p2,1,0.028402,4.803475,[95 20] ; [97 40],[87.61904762 27.38095238] ; [104.38095238  32.61904762],0
v1,1,0.037755,4.316015,[67 47] ; [62 74],[58.824 55.176] ; [70.176 65.824],0
r2,1,0.039077,4.257521,[110   5] ; [123  16],[105.49212598   9.50787402] ; [127.50787402  11.49212598],0
n6,1,0.041745,4.145498,[100  16] ; [105  33],[93.62204724 22.37795276] ; [111.37795276  26.62204724],0
p7,1,0.044326,4.044118,[78 35] ; [77 59],[70.34136546 42.65863454] ; [84.65863454 51.34136546],0
v3,1,0.047812,3.91657,[51 62] ; [44 90],[43.46153846 69.53846154] ; [51.53846154 82.46153846],0
n2,1,0.049805,3.847997,[20 11] ; [41  8],[23.6375  7.3625] ; [37.3625 11.6375],0
n5,1,0.05939,3.554332,[94 22] ; [97 40],[87.57312253 28.42687747] ; [103.42687747  33.57312253],0
b1,1,0.079981,3.06529,[63 55] ; [59 80],[56.0155642 61.9844358] ; [65.9844358 73.0155642],0
p5,1,0.089292,2.887083,[17 98] ; [ 11 126],[ 12.77777778 102.22222222] ; [ 15.22222222 121.77777778],0
s4,1,0.182666,1.775801,[25 91] ; [ 21 118],[20.9254902 95.0745098] ; [ 25.0745098 113.9254902],0
b5,1,0.20093,1.6356,[50 68] ; [70 69],[55.09727626 62.90272374] ; [64.90272374 74.09727626],0
a6,1,0.235112,1.409665,[44 74] ; [62 77],[48.6692607 69.3307393] ; [57.3307393 81.6692607],0
u2,1,0.28172,1.158774,[11  6] ; [31 31],[9.03797468 7.96202532] ; [32.96202532 29.03797468],0
s1,1,0.304708,1.053475,[  3 113] ; [  7 130],[  4.58498024 111.41501976] ; [  5.41501976 131.58498024],0
u3,1,0.306527,1.045581,[10  8] ; [26 36],[8.1 9.9] ; [27.9 34.1],0
a8,1,0.440637,0.594623,[ 11 102] ; [ 17 115],[ 12.91428571 100.08571429] ; [ 15.08571429 116.91428571],0
s3,1,0.565063,0.331014,[66 50] ; [73 64],[63.7312253 52.2687747] ; [75.2687747 61.7312253],0
n3,1,0.597791,0.27834,[20 11] ; [33 14],[21.06410256  9.93589744] ; [31.93589744 15.06410256],0
p11,1,0.64678,0.209983,[92 26] ; [105  34],[90.45136187 27.54863813] ; [106.54863813  32.45136187],0
b4,1,0.661742,0.191414,[63 55] ; [78 61],[64.73929961 53.26070039] ; [76.26070039 62.73929961],0
p12,1,0.663807,0.188932,[  6 108] ; [  9 128],[  6.812749 107.187251] ; [  8.187251 128.812749],0
n1,1,0.693408,0.155421,[13 18] ; [18 30],[12.16455696 18.83544304] ; [18.83544304 29.16455696],0
a1,1,0.734869,0.114688,[  8 110] ; [  8 131],[  7.3463035 110.6536965] ; [  8.6536965 130.3463035],0
b2,1,0.878491,0.023373,[34 45] ; [36 50],[33.51515152 45.48484848] ; [36.48484848 49.51515152],0
b3,1,0.878491,0.023373,[34 45] ; [36 50],[33.51515152 45.48484848] ; [36.48484848 49.51515152],0
p1,1,0.898948,0.016127,[  8 109] ; [ 10 128],[  8.25882353 108.74117647] ; [  9.74117647 128.25882353],0
