Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,26.428605,[118  16] ; [40 31],[103.27804878  30.72195122] ; [54.72195122 16.27804878],1
a3,1,0.000323,12.933915,[120  19] ; [49 26],[109.77102804  29.22897196] ; [59.22897196 15.77102804],1
v1,1,0.000815,11.205652,[103  35] ; [39 36],[92. 46.] ; [50. 25.],1
a5,1,0.004211,8.190476,[120  20] ; [52 23],[112.  28.] ; [60. 15.],0
d1,1,0.007971,7.039909,[100  40] ; [40 35],[91.1627907 48.8372093] ; [48.8372093 26.1627907],0
n1,1,0.014688,5.9535,[21 14] ; [ 3 11],[17.14285714 17.85714286] ; [6.85714286 7.14285714],0
v3,1,0.015476,5.861477,[72 65] ; [26 48],[63.63033175 73.36966825] ; [34.36966825 39.63033175],0
n5,1,0.015765,5.828857,[116  22] ; [51 22],[109.22274882  28.77725118] ; [57.77725118 15.22274882],0
v2,1,0.023394,5.138991,[89 47] ; [36 37],[81.33971292 54.66028708] ; [43.66028708 29.33971292],0
r1,1,0.031188,4.64258,[119  19] ; [55 19],[113.26415094  24.73584906] ; [60.73584906 13.26415094],0
b1,1,0.03214,4.591013,[60 80] ; [21 54],[52.74418605 87.25581395] ; [28.25581395 46.74418605],0
b4,1,0.03214,4.591013,[80 60] ; [54 21],[87.25581395 52.74418605] ; [46.74418605 28.25581395],0
p7,1,0.032897,4.551131,[105  30] ; [44 25],[98.60294118 36.39705882] ; [50.39705882 18.60294118],0
p8,1,0.068617,3.315799,[88 50] ; [36 35],[81.87559809 56.12440191] ; [42.12440191 28.87559809],0
r4,1,0.070711,3.26644,[134   6] ; [67  8],[130.88372093   9.11627907] ; [70.11627907  4.88372093],0
s6,1,0.07283,3.21806,[134   5] ; [66  7],[131.13207547   7.86792453] ; [68.86792453  4.13207547],0
p10,1,0.081404,3.036648,[127  12] ; [60 12],[123.18957346  15.81042654] ; [63.81042654  8.18957346],0
d2,1,0.082545,3.014068,[78 62] ; [32 42],[71.96261682 68.03738318] ; [38.03738318 35.96261682],0
v4,1,0.084738,2.97161,[138   1] ; [70  3],[136.37735849   2.62264151] ; [71.62264151  1.37735849],0
a6,1,0.086133,2.945198,[96 43] ; [43 32],[90.28504673 48.71495327] ; [48.71495327 26.28504673],0
p6,1,0.098234,2.73398,[76 62] ; [31 41],[70.31428571 67.68571429] ; [36.68571429 35.31428571],0
a8,1,0.127806,2.318957,[ 19 109] ; [ 5 63],[ 15.67346939 112.32653061] ; [ 8.32653061 59.67346939],0
d5,1,0.128335,2.312525,[122  17] ; [60 15],[118.21495327  20.78504673] ; [63.78504673 11.21495327],0
u1,1,0.132445,2.263612,[ 37 103] ; [13 62],[ 32.55813953 107.44186047] ; [17.44186047 57.55813953],0
s3,1,0.16925,1.889577,[128  11] ; [62 10],[125.16587678  13.83412322] ; [64.83412322  7.16587678],0
p9,1,0.243198,1.361958,[132   8] ; [62  7],[129.95215311  10.04784689] ; [64.04784689  4.95215311],0
b2,1,0.266844,1.232899,[40 50] ; [14 27],[37.09923664 52.90076336] ; [16.90076336 24.09923664],0
b3,1,0.266844,1.232899,[40 50] ; [14 27],[37.09923664 52.90076336] ; [16.90076336 24.09923664],0
p3,1,0.30593,1.048165,[85 55] ; [39 34],[81.50234742 58.49765258] ; [42.49765258 30.50234742],0
d3,1,0.31237,1.020626,[106  34] ; [52 23],[102.88372093  37.11627907] ; [55.11627907 19.88372093],0
n3,1,0.312422,1.020408,[26  9] ; [9 6],[24.5 10.5] ; [10.5  4.5],0
