Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.421317,[ 4 13] ; [94 10],[13.76859504  3.23140496] ; [84.23140496 19.76859504],1
s7,1,0.203514,1.616978,[ 6 10] ; [53 44],[8.3539823 7.6460177] ; [50.6460177 46.3539823],0
n4,1,0.215755,1.532385,[9 8] ; [71 33],[11.23966942  5.76033058] ; [68.76033058 35.23966942],0
s4,1,0.230283,1.43911,[ 2 15] ; [26 78],[ 3.9338843 13.0661157] ; [24.0661157 79.9338843],0
a2,1,0.230283,1.43911,[ 2 15] ; [26 78],[ 3.9338843 13.0661157] ; [24.0661157 79.9338843],0
s5,1,0.268926,1.222217,[ 5 12] ; [42 54],[7.07079646 9.92920354] ; [39.92920354 56.07079646],0
u2,1,0.373415,0.792268,[1 3] ; [16 17],[1.83783784 2.16216216] ; [15.16216216 17.83783784],0
a4,1,0.403683,0.697328,[ 6 11] ; [48 56],[7.58677686 9.41322314] ; [46.41322314 57.58677686],0
p5,1,0.414702,0.665281,[ 2 14] ; [ 7 97],[ 1.2 14.8] ; [ 7.8 96.2],0
n1,1,0.460848,0.543835,[4 5] ; [10 22],[3.07317073 5.92682927] ; [10.92682927 21.07317073],0
a3,1,0.481512,0.495436,[13  4] ; [70 33],[11.75833333  5.24166667] ; [71.24166667 31.75833333],0
v1,1,0.499823,0.455311,[ 7 10] ; [52 52],[8.2892562 8.7107438] ; [50.7107438 53.2892562],0
d4,1,0.608331,0.262612,[13  4] ; [85 19],[13.76859504  3.23140496] ; [84.23140496 19.76859504],0
d3,1,0.624961,0.238956,[11  6] ; [72 30],[11.85714286  5.14285714] ; [71.14285714 30.85714286],0
p8,1,0.656353,0.197984,[ 7 10] ; [37 67],[ 6.18181818 10.81818182] ; [37.81818182 66.18181818],0
p12,1,0.695755,0.152926,[ 1 16] ; [  4 100],[ 0.70247934 16.29752066] ; [ 4.29752066 99.70247934],0
d1,1,0.713721,0.134589,[9 8] ; [60 44],[9.69421488 7.30578512] ; [59.30578512 44.69421488],0
n3,1,0.761595,0.092044,[6 3] ; [23  9],[6.36585366 2.63414634] ; [22.63414634  9.36585366],0
b2,1,0.803986,0.061599,[3 8] ; [14 31],[3.33928571 7.66071429] ; [13.66071429 31.33928571],0
b3,1,0.803986,0.061599,[3 8] ; [14 31],[3.33928571 7.66071429] ; [13.66071429 31.33928571],0
u3,1,0.812524,0.05625,[2 2] ; [18 14],[2.22222222 1.77777778] ; [17.77777778 14.22222222],0
a1,1,0.849916,0.035806,[ 1 16] ; [ 5 99],[ 0.84297521 16.15702479] ; [ 5.15702479 98.84297521],0
n2,1,0.86388,0.029391,[7 2] ; [24  8],[6.80487805 2.19512195] ; [24.19512195  7.80487805],0
v3,1,0.899133,0.016067,[ 6 11] ; [38 65],[ 6.23333333 10.76666667] ; [37.76666667 65.23333333],0
p3,1,0.941293,0.005423,[ 6 10] ; [40 64],[6.13333333 9.86666667] ; [39.86666667 64.13333333],0
n5,1,0.978107,0.000753,[11  6] ; [67 36],[11.05  5.95] ; [66.95 36.05],0
s1,1,0.992573,8.7e-05,[ 1 16] ; [ 6 97],[ 0.99166667 16.00833333] ; [ 6.00833333 96.99166667],0
d2,1,0.996544,1.9e-05,[9 8] ; [55 49],[8.99173554 8.00826446] ; [55.00826446 48.99173554],0
