Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,45.39219,[ 84 143] ; [100  36],[115.06336088 111.93663912] ; [68.93663912 67.06336088],1
p2,1,0.0,26.295646,[158  76] ; [128  13],[178.464  55.536] ; [107.536  33.464],1
p4,1,4e-06,21.493919,[ 66 166] ; [73 66],[ 86.92183288 145.07816712] ; [52.07816712 86.92183288],1
p6,1,0.000322,12.936367,[ 41 191] ; [48 93],[ 55.35656836 176.64343164] ; [ 33.64343164 107.35656836],1
p11,1,0.001818,9.724529,[158  76] ; [116  25],[170.976  63.024] ; [103.024  37.976],0
p9,1,0.004868,7.927906,[165  67] ; [116  22],[176.19459459  55.80540541] ; [104.80540541  33.19459459],0
p10,1,0.013459,6.107782,[159  72] ; [112  27],[169.19189189  61.80810811] ; [101.80810811  37.19189189],0
a7,1,0.019361,5.468655,[161  72] ; [113  28],[170.70053476  62.29946524] ; [103.29946524  37.70053476],0
r4,1,0.021346,5.29831,[208  26] ; [135   6],[214.032  19.968] ; [128.968  12.032],0
n2,1,0.025022,5.022373,[56 29] ; [27  4],[60.81896552 24.18103448] ; [22.18103448  8.81896552],0
n5,1,0.028429,4.801868,[148  83] ; [105  35],[157.52830189  73.47169811] ; [95.47169811 44.52830189],0
v1,1,0.032549,4.569323,[102 130] ; [76 61],[111.91327913 120.08672087] ; [66.08672087 70.91327913],0
p1,1,0.032927,4.549547,[  8 225] ; [ 12 128],[ 12.49329759 220.50670241] ; [  7.50670241 132.49329759],0
p5,1,0.036567,4.370484,[  7 225] ; [ 11 130],[ 11.19571046 220.80428954] ; [  6.80428954 134.19571046],0
u1,1,0.043263,4.085082,[ 39 195] ; [ 13 128],[ 32.448 201.552] ; [ 19.552 121.448],0
v3,1,0.060312,3.528772,[ 67 156] ; [54 82],[ 75.16155989 147.83844011] ; [45.83844011 90.16155989],0
a4,1,0.092246,2.834731,[109 124] ; [53 87],[101.19571046 131.80428954] ; [60.80428954 79.19571046],0
a2,1,0.094418,2.797393,[ 57 177] ; [ 24 117],[ 50.544 183.456] ; [ 30.456 110.544],0
n6,1,0.094787,2.791129,[177  55] ; [117  23],[183.35483871  48.64516129] ; [110.64516129  29.35483871],0
v4,1,0.097037,2.753587,[212  18] ; [136   5],[215.74123989  14.25876011] ; [132.25876011   8.74123989],0
s8,1,0.107079,2.596811,[ 82 151] ; [61 79],[ 89.32707775 143.67292225] ; [53.67292225 86.32707775],0
s6,1,0.125936,2.341897,[139  92] ; [94 44],[145.86178862  85.13821138] ; [87.13821138 50.86178862],0
b4,1,0.137008,2.21125,[146  88] ; [77 64],[139.152  94.848] ; [83.848 57.152],0
a5,1,0.154526,2.026991,[158  76] ; [105  36],[164.112  69.888] ; [98.888 42.112],0
a8,1,0.175199,1.837881,[ 27 187] ; [ 23 105],[ 31.28654971 182.71345029] ; [ 18.71345029 109.28654971],0
s7,1,0.179451,1.802167,[ 89 134] ; [65 73],[ 95.13019391 127.86980609] ; [58.86980609 79.13019391],0
s5,1,0.187455,1.737509,[ 57 169] ; [43 93],[ 62.43093923 163.56906077] ; [37.56906077 98.43093923],0
s4,1,0.217105,1.523403,[ 38 194] ; [ 16 121],[ 33.95121951 198.04878049] ; [ 20.04878049 116.95121951],0
n1,1,0.221966,1.491615,[29 56] ; [14 16],[31.7826087 53.2173913] ; [11.2173913 18.7826087],0
d5,1,0.239869,1.381362,[178  55] ; [115  26],[182.53743316  50.46256684] ; [110.46256684  30.53743316],0
u2,1,0.279502,1.169509,[47 31] ; [21 21],[44.2 33.8] ; [23.8 18.2],0
u3,1,0.290242,1.118498,[49 31] ; [21 20],[46.28099174 33.71900826] ; [23.71900826 17.28099174],0
a3,1,0.313173,1.017246,[153  80] ; [99 41],[157.4155496  75.5844504] ; [94.5844504 45.4155496],0
a1,1,0.359731,0.838831,[  9 225] ; [  3 138],[  7.488 226.512] ; [  4.512 136.488],0
s1,1,0.38231,0.763259,[ 13 217] ; [  5 133],[ 11.25 218.75] ; [  6.75 131.25],0
b1,1,0.383981,0.757919,[ 76 158] ; [52 89],[ 79.872 154.128] ; [48.128 92.872],0
d1,1,0.38557,0.752867,[127 107] ; [83 58],[131.04 102.96] ; [78.96 62.04],0
n4,1,0.456349,0.554835,[162  72] ; [102  38],[165.17647059  68.82352941] ; [98.82352941 41.17647059],0
p12,1,0.473772,0.513164,[ 12 220] ; [  5 135],[ 10.60215054 221.39784946] ; [  6.39784946 133.60215054],0
d3,1,0.56291,0.334691,[162  71] ; [102  39],[164.47058824  68.52941176] ; [99.52941176 41.47058824],0
r3,1,0.565834,0.329702,[219  13] ; [135   6],[220.18230563  11.81769437] ; [133.81769437   7.18230563],0
v2,1,0.572919,0.317824,[115 107] ; [73 60],[117.56619718 104.43380282] ; [70.43380282 62.56619718],0
d4,1,0.592369,0.28666,[190  41] ; [119  22],[191.87903226  39.12096774] ; [117.12096774  23.87903226],0
b5,1,0.624201,0.240007,[147  87] ; [85 56],[144.768  89.232] ; [87.232 53.768],0
s3,1,0.654077,0.200799,[129 101] ; [73 63],[126.93989071 103.06010929] ; [75.06010929 60.93989071],0
b2,1,0.67313,0.177963,[43 94] ; [26 50],[44.38028169 92.61971831] ; [24.61971831 51.38028169],0
b3,1,0.67313,0.177963,[43 94] ; [26 50],[44.38028169 92.61971831] ; [24.61971831 51.38028169],0
s2,1,0.677934,0.172461,[107 124] ; [67 71],[108.92682927 122.07317073] ; [65.07317073 72.92682927],0
d2,1,0.679874,0.170268,[105 126] ; [61 80],[103.08064516 127.91935484] ; [62.91935484 78.08064516],0
n3,1,0.708697,0.139582,[55 28] ; [21  9],[55.82300885 27.17699115] ; [20.17699115  9.82300885],0
a6,1,0.843232,0.03911,[156  77] ; [93 48],[155.12566845  77.87433155] ; [93.87433155 47.12566845],0
u4,1,0.911189,0.012441,[  3 231] ; [  2 139],[  3.12 230.88] ; [  1.88 139.12],0
r2,1,0.953981,0.00333,[220  12] ; [132   7],[220.11859838  11.88140162] ; [131.88140162   7.11859838],0
