Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,29.664947,[16 30] ; [85 21],[30.56578947 15.43421053] ; [70.43421053 35.56578947],1
d3,1,0.000134,14.589007,[20 26] ; [80 26],[30.26315789 15.73684211] ; [69.73684211 36.26315789],1
a2,1,0.001155,10.561444,[ 4 42] ; [36 70],[12.10526316 33.89473684] ; [27.89473684 78.10526316],0
b5,1,0.004729,7.980312,[15 31] ; [61 45],[23. 23.] ; [53. 53.],0
p6,1,0.011069,6.454175,[24 22] ; [32 73],[17.05960265 28.94039735] ; [38.94039735 66.05960265],0
v2,1,0.012522,6.235367,[13 31] ; [53 49],[19.89041096 24.10958904] ; [46.10958904 55.89041096],0
b4,1,0.016799,5.71726,[19 27] ; [66 40],[25.72368421 20.27631579] ; [59.27631579 46.72368421],0
b1,1,0.017717,5.623909,[26 20] ; [38 68],[19.36842105 26.63157895] ; [44.63157895 61.36842105],0
d5,1,0.018913,5.509571,[32 14] ; [91 15],[37.22368421  8.77631579] ; [85.77631579 20.22368421],0
p1,1,0.02742,4.86419,[ 7 39] ; [  5 101],[ 3.63157895 42.36842105] ; [ 8.36842105 97.63157895],0
r2,1,0.030239,4.695679,[39  7] ; [99  5],[42.32  3.68] ; [95.68  8.32],0
u1,1,0.032709,4.560972,[ 5 41] ; [28 78],[ 9.98684211 36.01315789] ; [23.01315789 82.98684211],0
d4,1,0.039253,4.249884,[33 13] ; [91 15],[37.52631579  8.47368421] ; [86.47368421 19.52631579],0
r1,1,0.042997,4.095501,[32 14] ; [89 17],[36.61842105  9.38157895] ; [84.38157895 21.61842105],0
d1,1,0.085732,2.952749,[25 21] ; [73 33],[29.65789474 16.34210526] ; [68.34210526 37.65789474],0
r4,1,0.091588,2.846239,[39  7] ; [99  7],[41.76315789  4.23684211] ; [96.23684211  9.76315789],0
p7,1,0.111421,2.533949,[33 13] ; [61 44],[28.63576159 17.36423841] ; [65.36423841 39.63576159],0
n5,1,0.134295,2.242143,[37  9] ; [72 33],[33.20529801 12.79470199] ; [75.79470199 29.20529801],0
p8,1,0.163745,1.939292,[28 18] ; [51 54],[24.06622517 21.93377483] ; [54.93377483 50.06622517],0
n3,1,0.198708,1.651842,[10  7] ; [23  7],[11.93617021  5.06382979] ; [21.06382979  8.93617021],0
u3,1,0.230804,1.435897,[8 7] ; [18  7],[9.75 5.25] ; [16.25  8.75],0
s3,1,0.241662,1.370871,[30 16] ; [79 27],[32.98684211 13.01315789] ; [76.01315789 29.98684211],0
p3,1,0.243485,1.360302,[26 20] ; [49 57],[22.69736842 23.30263158] ; [52.30263158 53.69736842],0
a3,1,0.245782,1.347123,[31 15] ; [81 25],[33.89473684 12.10526316] ; [78.10526316 27.89473684],0
s7,1,0.24823,1.333236,[35  9] ; [71 30],[32.16551724 11.83448276] ; [73.83448276 27.16551724],0
n1,1,0.277115,1.181186,[8 9] ; [ 9 20],[ 6.2826087 10.7173913] ; [10.7173913 18.2826087],0
s6,1,0.36435,0.822843,[35 10] ; [89 17],[36.95364238  8.04635762] ; [87.04635762 18.95364238],0
u2,1,0.392041,0.732601,[11  4] ; [15 10],[9.75 5.25] ; [16.25  8.75],0
p9,1,0.400362,0.70724,[37  9] ; [91 15],[38.73684211  7.26315789] ; [89.26315789 16.73684211],0
s5,1,0.424805,0.636983,[13 32] ; [36 65],[15.10273973 29.89726027] ; [33.89726027 67.10273973],0
n4,1,0.431359,0.619162,[37  9] ; [79 27],[35.10526316 10.89473684] ; [80.89473684 25.10526316],0
p4,1,0.435708,0.607559,[30 16] ; [62 44],[27.84210526 18.15789474] ; [64.15789474 41.84210526],0
n2,1,0.441418,0.592593,[10  8] ; [20 10],[11.25  6.75] ; [18.75 11.25],0
a4,1,0.45907,0.548162,[17 29] ; [46 60],[19.06578947 26.93421053] ; [43.93421053 62.06578947],0
s1,1,0.473757,0.513199,[ 3 43] ; [  4 100],[ 2.14666667 43.85333333] ; [ 4.85333333 99.14666667],0
p12,1,0.475157,0.509957,[ 5 40] ; [ 8 98],[ 3.87417219 41.12582781] ; [ 9.12582781 96.87417219],0
a8,1,0.478576,0.502106,[ 4 40] ; [13 85],[ 5.26760563 38.73239437] ; [11.73239437 86.26760563],0
p2,1,0.486952,0.483255,[36 10] ; [88 18],[37.52631579  8.47368421] ; [86.47368421 19.52631579],0
n6,1,0.48803,0.480866,[41  5] ; [90 16],[39.64473684  6.35526316] ; [91.35526316 14.64473684],0
r3,1,0.488035,0.480856,[42  4] ; [100   6],[42.97368421  3.02631579] ; [99.02631579  6.97368421],0
u4,1,0.54079,0.374077,[ 1 45] ; [  1 105],[ 0.60526316 45.39473684] ; [  1.39473684 104.60526316],0
a1,1,0.611472,0.258037,[ 1 45] ; [  4 102],[ 1.51315789 44.48684211] ; [  3.48684211 102.51315789],0
d2,1,0.613838,0.254624,[24 22] ; [60 46],[25.42105263 20.57894737] ; [58.57894737 47.42105263],0
b2,1,0.634457,0.226065,[12 18] ; [22 41],[10.96774194 19.03225806] ; [23.03225806 39.96774194],0
b3,1,0.634457,0.226065,[12 18] ; [22 41],[10.96774194 19.03225806] ; [23.03225806 39.96774194],0
v4,1,0.647118,0.209552,[43  3] ; [101   5],[43.57894737  2.42105263] ; [100.42105263   5.57894737],0
