Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,39.749718,[228 155] ; [28 82],[198.88032454 184.11967546] ; [57.11967546 52.88032454],1
d1,1,0.0,34.144898,[271 114] ; [44 66],[245. 140.] ; [70. 40.],1
a3,1,0.0,29.979273,[311  73] ; [61 49],[289.1659919  94.8340081] ; [82.8340081 27.1659919],1
a4,1,0.0,28.216017,[197 187] ; [25 85],[172.56680162 211.43319838] ; [49.43319838 60.56680162],1
u1,1,0.0,26.371753,[ 96 289] ; [  3 107],[ 77. 308.] ; [22. 88.],1
r1,1,6e-06,20.551894,[337  46] ; [77 33],[321.62677485  61.37322515] ; [92.37322515 17.62677485],1
a6,1,4.9e-05,16.498934,[283 100] ; [59 51],[265.69168357 117.30831643] ; [76.30831643 33.69168357],1
d5,1,5.3e-05,16.344112,[337  47] ; [79 31],[323.36842105  60.63157895] ; [92.63157895 17.36842105],1
s7,1,0.000494,12.136716,[208 158] ; [39 65],[192.34468085 173.65531915] ; [54.65531915 49.34468085],1
p3,1,0.000793,11.258406,[219 161] ; [43 66],[203.599182 176.400818] ; [58.400818 50.599182],1
d4,1,0.001242,10.42656,[340  44] ; [84 26],[329.58704453  54.41295547] ; [94.41295547 15.58704453],0
r2,1,0.002358,9.247454,[368  12] ; [97 11],[362.09016393  17.90983607] ; [102.90983607   5.09016393],0
p9,1,0.002573,9.087821,[336  42] ; [83 24],[326.56082474  51.43917526] ; [92.43917526 14.56082474],0
s5,1,0.0036,8.475106,[146 223] ; [25 79],[133.40169133 235.59830867] ; [37.59830867 66.40169133],0
p4,1,0.0042,8.195392,[247 132] ; [54 54],[234.24845996 144.75154004] ; [66.75154004 41.24845996],0
n4,1,0.004251,8.173376,[313  71] ; [75 34],[302.21501014  81.78498986] ; [85.78498986 23.21501014],0
p10,1,0.014043,6.032771,[325  55] ; [80 26],[316.66666667  63.33333333] ; [88.33333333 17.66666667],0
b3,1,0.022297,5.22246,[ 99 142] ; [16 47],[ 91.16776316 149.83223684] ; [23.83223684 39.16776316],0
b2,1,0.022297,5.22246,[ 99 142] ; [16 47],[ 91.16776316 149.83223684] ; [23.83223684 39.16776316],0
r4,1,0.02791,4.833592,[358  27] ; [95 15],[352.33333333  32.66666667] ; [100.66666667   9.33333333],0
n5,1,0.035958,4.399096,[292  89] ; [72 36],[283.60736196  97.39263804] ; [80.39263804 27.60736196],0
s8,1,0.038843,4.267738,[191 189] ; [43 67],[181.46938776 198.53061224] ; [52.53061224 57.46938776],0
s2,1,0.043316,4.083012,[209 171] ; [48 61],[199.71370143 180.28629857] ; [57.28629857 51.71370143],0
p8,1,0.056237,3.64501,[212 162] ; [50 58],[203.29460581 170.70539419] ; [58.70539419 49.29460581],0
s4,1,0.091966,2.839622,[ 49 332] ; [21 88],[ 54.42857143 326.57142857] ; [15.57142857 93.42857143],0
p12,1,0.126017,2.340891,[ 40 341] ; [  6 101],[ 35.91393443 345.08606557] ; [10.08606557 96.91393443],0
a1,1,0.131556,2.274041,[ 25 360] ; [  3 107],[ 21.77777778 363.22222222] ; [  6.22222222 103.77777778],0
a7,1,0.141459,2.162011,[295  90] ; [76 33],[289.13967611  95.86032389] ; [81.86032389 27.13967611],0
v4,1,0.150219,2.070027,[365  18] ; [100   9],[361.98170732  21.01829268] ; [103.01829268   5.98170732],0
p2,1,0.162586,1.950008,[323  59] ; [86 23],[318.20366599  63.79633401] ; [90.79633401 18.20366599],0
u3,1,0.195521,1.675518,[45 29] ; [24 25],[41.51219512 32.48780488] ; [27.48780488 21.51219512],0
n2,1,0.196175,1.670625,[57 15] ; [18  9],[54.54545455 17.45454545] ; [20.45454545  6.54545455],0
d3,1,0.203903,1.614195,[282 102] ; [74 36],[276.72874494 107.27125506] ; [79.27125506 30.72874494],0
b1,1,0.235745,1.405859,[139 246] ; [33 77],[133.77777778 251.22222222] ; [38.22222222 71.77777778],0
a8,1,0.277508,1.179252,[ 53 284] ; [12 93],[ 49.55882353 287.44117647] ; [15.44117647 89.55882353],0
p5,1,0.332129,0.940579,[ 40 343] ; [15 94],[ 42.81504065 340.18495935] ; [12.18495935 96.81504065],0
u2,1,0.373916,0.79061,[41 32] ; [23 25],[38.61157025 34.38842975] ; [25.38842975 22.61157025],0
s6,1,0.375272,0.786133,[262 116] ; [68 37],[258.26086957 119.73913043] ; [71.73913043 33.26086957],0
b5,1,0.420611,0.648607,[230 155] ; [61 49],[226.33333333 158.66666667] ; [64.66666667 45.33333333],0
n6,1,0.518606,0.416664,[327  54] ; [90 18],[324.90184049  56.09815951] ; [92.09815951 15.90184049],0
v1,1,0.595348,0.282069,[250 127] ; [68 39],[247.69834711 129.30165289] ; [70.30165289 36.69834711],0
p1,1,0.606198,0.265748,[ 30 353] ; [  7 103],[ 28.74442191 354.25557809] ; [  8.25557809 101.74442191],0
s3,1,0.621202,0.244182,[212 164] ; [58 50],[209.75206612 166.24793388] ; [60.24793388 47.75206612],0
u4,1,0.639338,0.21961,[ 10 375] ; [  2 108],[  9.33333333 375.66666667] ; [  2.66666667 107.33333333],0
s1,1,0.680688,0.169353,[  8 371] ; [  3 105],[  8.56057495 370.43942505] ; [  2.43942505 105.56057495],0
v3,1,0.741767,0.10858,[210 165] ; [58 49],[208.50622407 166.49377593] ; [59.49377593 47.50622407],0
p6,1,0.753413,0.098685,[146 230] ; [39 66],[144.61538462 231.38461538] ; [40.38461538 64.61538462],0
p11,1,0.806445,0.060032,[311  74] ; [90 20],[311.88888889  73.11111111] ; [89.11111111 20.88888889],0
