Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,77.547994,[28 64] ; [101  11],[58.17647059 33.82352941] ; [70.82352941 41.17647059],1
s8,1,9e-05,15.335944,[19 73] ; [53 60],[32.31219512 59.68780488] ; [39.68780488 73.31219512],1
s5,1,0.000103,15.078827,[17 74] ; [47 58],[29.71428571 61.28571429] ; [34.28571429 70.71428571],1
p2,1,0.000208,13.757471,[49 45] ; [86 26],[61.60194175 32.39805825] ; [73.39805825 38.60194175],1
n6,1,0.000292,13.123477,[52 41] ; [89 23],[63.96585366 29.03414634] ; [77.03414634 34.96585366],1
s2,1,0.000668,11.576428,[33 60] ; [67 46],[45.14563107 47.85436893] ; [54.85436893 58.14563107],1
p6,1,0.001768,9.77632,[18 74] ; [45 68],[28.27317073 63.72682927] ; [34.72682927 78.27317073],0
v4,1,0.003267,8.652042,[76 17] ; [107   6],[82.61650485 10.38349515] ; [100.38349515  12.61650485],0
s6,1,0.004004,8.282065,[48 44] ; [79 31],[57.84158416 34.15841584] ; [69.15841584 40.84158416],0
s7,1,0.00548,7.713777,[29 58] ; [56 49],[38.515625 48.484375] ; [46.484375 58.515625],0
p7,1,0.012153,6.288457,[36 58] ; [62 49],[44.93658537 49.06341463] ; [53.06341463 57.93658537],0
v2,1,0.04623,3.973191,[36 56] ; [58 51],[43.02487562 48.97512438] ; [50.97512438 58.02487562],0
r1,1,0.051771,3.783146,[63 30] ; [90 23],[69.07281553 23.92718447] ; [83.92718447 29.07281553],0
d5,1,0.058349,3.583698,[67 26] ; [93 19],[72.58536585 20.41463415] ; [87.41463415 24.58536585],0
r4,1,0.058963,3.566304,[71 23] ; [97 16],[76.28985507 17.71014493] ; [91.71014493 21.28985507],0
d3,1,0.073575,3.201395,[56 37] ; [80 31],[62. 31.] ; [74. 37.],0
a1,1,0.074776,3.174936,[ 9 85] ; [  4 109],[ 5.90338164 88.09661836] ; [  7.09661836 105.90338164],0
a7,1,0.083509,2.995259,[61 33] ; [85 27],[66.62135922 27.37864078] ; [79.37864078 32.62135922],0
d1,1,0.100669,2.694908,[45 49] ; [67 46],[50.85990338 43.14009662] ; [61.14009662 51.85990338],0
n1,1,0.123611,2.370964,[22 20] ; [13 24],[18.60759494 23.39240506] ; [16.39240506 20.60759494],0
s4,1,0.128471,2.310881,[15 78] ; [28 85],[19.41262136 73.58737864] ; [23.58737864 89.41262136],0
n2,1,0.129288,2.301039,[27 16] ; [29  8],[30.1 12.9] ; [25.9 11.1],0
n5,1,0.142044,2.155675,[53 40] ; [75 37],[58.06829268 34.93170732] ; [69.93170732 42.06829268],0
n3,1,0.142192,2.154079,[24 16] ; [28  9],[27.01298701 12.98701299] ; [24.98701299 12.01298701],0
v1,1,0.151873,2.053336,[36 57] ; [55 58],[41.08252427 51.91747573] ; [49.91747573 63.08252427],0
b1,1,0.174267,1.845847,[53 41] ; [53 60],[48.1352657 45.8647343] ; [57.8647343 55.1352657],0
n4,1,0.180209,1.795901,[55 38] ; [77 36],[59.59223301 33.40776699] ; [72.40776699 40.59223301],0
r3,1,0.18922,1.723678,[77 17] ; [99 13],[80.31067961 13.68932039] ; [95.68932039 16.31067961],0
p4,1,0.201641,1.630448,[37 56] ; [55 58],[41.53398058 51.46601942] ; [50.46601942 62.53398058],0
p8,1,0.218242,1.515892,[27 66] ; [42 71],[31.15048544 61.84951456] ; [37.84951456 75.15048544],0
s3,1,0.25849,1.276827,[44 48] ; [63 50],[48.0195122 43.9804878] ; [58.9804878 54.0195122],0
a3,1,0.319765,0.989907,[58 34] ; [78 34],[61.33333333 30.66666667] ; [74.66666667 37.33333333],0
d4,1,0.331444,0.943246,[68 24] ; [90 23],[70.90731707 21.09268293] ; [87.09268293 25.90731707],0
a5,1,0.353624,0.86041,[60 34] ; [79 34],[63.12077295 30.87922705] ; [75.87922705 37.12077295],0
s1,1,0.370389,0.802358,[ 8 86] ; [  6 106],[ 6.38834951 87.61165049] ; [  7.61165049 104.38834951],0
p5,1,0.44033,0.595421,[ 5 89] ; [  9 103],[ 6.38834951 87.61165049] ; [  7.61165049 104.38834951],0
v3,1,0.443967,0.586008,[27 59] ; [41 71],[29.53535354 56.46464646] ; [38.46464646 73.53535354],0
u1,1,0.480628,0.497439,[14 80] ; [21 92],[15.89371981 78.10628019] ; [19.10628019 93.89371981],0
a6,1,0.501374,0.452028,[55 38] ; [72 41],[57.33495146 35.66504854] ; [69.66504854 43.33495146],0
u3,1,0.543319,0.369423,[17 19] ; [18 15],[18.26086957 17.73913043] ; [16.73913043 16.26086957],0
p3,1,0.574373,0.31542,[35 59] ; [46 66],[36.96116505 57.03883495] ; [44.03883495 67.96116505],0
d2,1,0.700511,0.147941,[48 44] ; [62 51],[49.36585366 42.63414634] ; [60.63414634 52.36585366],0
b4,1,0.731322,0.117902,[51 43] ; [64 49],[52.22222222 41.77777778] ; [62.77777778 50.22222222],0
a4,1,0.738334,0.111596,[41 51] ; [53 60],[42.18536585 49.81463415] ; [51.81463415 61.18536585],0
b5,1,0.765251,0.089157,[58 36] ; [72 41],[59.03381643 34.96618357] ; [70.96618357 42.03381643],0
u2,1,0.8063,0.060124,[14 20] ; [15 19],[14.5 19.5] ; [14.5 19.5],0
a8,1,0.850921,0.035323,[ 7 79] ; [ 9 92],[ 7.35828877 78.64171123] ; [ 8.64171123 92.35828877],0
p1,1,0.873214,0.025465,[ 9 85] ; [ 10 102],[ 8.66990291 85.33009709] ; [ 10.33009709 101.66990291],0
b3,1,0.913536,0.01179,[16 38] ; [15 34],[16.25242718 37.74757282] ; [14.74757282 34.25242718],0
b2,1,0.913536,0.01179,[16 38] ; [15 34],[16.25242718 37.74757282] ; [14.74757282 34.25242718],0
a2,1,0.95881,0.002667,[23 71] ; [28 85],[23.15942029 70.84057971] ; [27.84057971 85.15942029],0
