Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,48.808901,[91 38] ; [ 1 32],[73.25925926 55.74074074] ; [18.74074074 14.25925926],1
d3,1,0.0,25.629623,[93 36] ; [ 8 25],[80.42592593 48.57407407] ; [20.57407407 12.42592593],1
a4,1,0.001208,10.478668,[72 57] ; [ 8 25],[63.7037037 65.2962963] ; [16.2962963 16.7037037],0
a5,1,0.00138,10.232741,[102  27] ; [17 16],[94.75925926 34.24074074] ; [24.24074074  8.75925926],0
s7,1,0.004917,7.909674,[71 49] ; [10 22],[63.94736842 56.05263158] ; [17.05263158 14.94736842],0
a2,1,0.007236,7.213466,[42 87] ; [ 3 30],[35.83333333 93.16666667] ; [ 9.16666667 23.83333333],0
d5,1,0.010082,6.620378,[116  13] ; [24  9],[111.48148148  17.51851852] ; [28.51851852  4.48148148],0
d2,1,0.012018,6.308274,[74 54] ; [11 22],[67.57763975 60.42236025] ; [17.42236025 15.57763975],0
s2,1,0.016827,5.714286,[78 50] ; [12 20],[72. 56.] ; [18. 14.],0
s5,1,0.018736,5.526014,[47 75] ; [ 5 26],[41.46405229 80.53594771] ; [10.53594771 20.46405229],0
p10,1,0.030064,4.705606,[101  27] ; [20 13],[96.19875776 31.80124224] ; [24.80124224  8.19875776],0
a3,1,0.081416,3.036412,[101  28] ; [21 12],[97.14814815 31.85185185] ; [24.85185185  8.14814815],0
u2,1,0.105528,2.619943,[16 10] ; [4 8],[13.68421053 12.31578947] ; [6.31578947 5.68421053],0
n6,1,0.114352,2.493018,[101  27] ; [30  3],[104.14906832  23.85093168] ; [26.85093168  6.14906832],0
r1,1,0.129561,2.297754,[97 31] ; [20 12],[93.6 34.4] ; [23.4  8.6],0
n1,1,0.133614,2.25,[15 15] ; [1 5],[13.33333333 16.66666667] ; [2.66666667 3.33333333],0
b3,1,0.161751,1.957777,[38 44] ; [ 8 18],[34.92592593 47.07407407] ; [11.07407407 14.92592593],0
b2,1,0.161751,1.957777,[38 44] ; [ 8 18],[34.92592593 47.07407407] ; [11.07407407 14.92592593],0
p9,1,0.190158,1.716391,[106  22] ; [24  9],[103.35403727  24.64596273] ; [26.64596273  6.35403727],0
r4,1,0.218718,1.512765,[111  18] ; [31  2],[113.07407407  15.92592593] ; [28.92592593  4.07407407],0
a6,1,0.234553,1.413035,[92 37] ; [20 13],[89.18518519 39.81481481] ; [22.81481481 10.18518519],0
n4,1,0.279514,1.169454,[104  24] ; [24  9],[101.76397516  26.23602484] ; [26.23602484  6.76397516],0
v2,1,0.287646,1.130604,[70 52] ; [15 17],[67.33766234 54.66233766] ; [17.66233766 14.33766234],0
r2,1,0.32043,0.987191,[123   6] ; [30  3],[121.83333333   7.16666667] ; [31.16666667  1.83333333],0
v3,1,0.324613,0.970268,[51 68] ; [11 22],[48.53947368 70.46052632] ; [13.46052632 19.53947368],0
n5,1,0.336699,0.92296,[89 39] ; [25  7],[91.2 36.8] ; [22.8  9.2],0
r3,1,0.400568,0.706621,[120   9] ; [32  1],[121.03703704   7.96296296] ; [30.96296296  2.03703704],0
p1,1,0.410293,0.677952,[ 14 115] ; [ 2 31],[ 12.74074074 116.25925926] ; [ 3.25925926 29.74074074],0
s4,1,0.413127,0.669783,[ 23 104] ; [ 4 29],[ 21.43125 105.56875] ; [ 5.56875 27.43125],0
p2,1,0.434187,0.611598,[102  27] ; [24  9],[100.33333333  28.66666667] ; [25.66666667  7.33333333],0
p5,1,0.450134,0.570315,[ 10 116] ; [ 4 29],[ 11.09433962 114.90566038] ; [ 2.90566038 30.09433962],0
s8,1,0.463365,0.537754,[60 69] ; [13 20],[58.12962963 70.87037037] ; [14.87037037 18.12962963],0
a7,1,0.539914,0.375699,[93 36] ; [22 11],[91.57407407 37.42592593] ; [23.42592593  9.57407407],0
a1,1,0.570787,0.321367,[  7 122] ; [ 1 32],[  6.37037037 122.62962963] ; [ 1.62962963 31.37037037],0
s6,1,0.588392,0.292863,[91 38] ; [21 11],[89.73913043 39.26086957] ; [22.26086957  9.73913043],0
b4,1,0.592312,0.286749,[77 52] ; [18 15],[75.64814815 53.35185185] ; [19.35185185 13.64814815],0
p4,1,0.616716,0.25051,[88 41] ; [24  9],[89.18518519 39.81481481] ; [22.81481481 10.18518519],0
b1,1,0.664432,0.188184,[68 61] ; [16 17],[66.88888889 62.11111111] ; [17.11111111 15.88888889],0
v4,1,0.679006,0.171247,[120   9] ; [30  3],[119.44444444   9.55555556] ; [30.55555556  2.44444444],0
a8,1,0.696182,0.152474,[ 12 103] ; [ 4 27],[ 12.60273973 102.39726027] ; [ 3.39726027 27.60273973],0
n2,1,0.719918,0.128571,[23  7] ; [5 1],[23.33333333  6.66666667] ; [4.66666667 1.33333333],0
p11,1,0.730771,0.118405,[90 39] ; [22 11],[89.18518519 39.81481481] ; [22.81481481 10.18518519],0
s1,1,0.75369,0.098457,[  6 121] ; [ 2 31],[  6.35 120.65] ; [ 1.65 31.35],0
b5,1,0.807952,0.059083,[85 44] ; [21 12],[84.40740741 44.59259259] ; [21.59259259 11.40740741],0
s3,1,0.810047,0.057776,[75 53] ; [18 14],[74.4 53.6] ; [18.6 13.4],0
