Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000563,11.894709,[47 24] ; [ 7 19],[39.5257732 31.4742268] ; [14.4742268 11.5257732],1
b1,1,0.004616,8.023891,[23 53] ; [16 10],[29.05882353 46.94117647] ; [ 9.94117647 16.05882353],0
s1,1,0.020449,5.373162,[ 1 75] ; [ 3 23],[ 2.98039216 73.01960784] ; [ 1.01960784 24.98039216],0
p1,1,0.020635,5.357369,[ 5 70] ; [ 6 20],[ 8.16831683 66.83168317] ; [ 2.83168317 23.16831683],0
p9,1,0.02497,5.02595,[64  9] ; [17  8],[60.33673469 12.66326531] ; [20.66326531  4.33673469],0
p11,1,0.049234,3.867372,[59 17] ; [15 11],[55.1372549 20.8627451] ; [18.8627451  7.1372549],0
a1,1,0.069414,3.296832,[ 2 74] ; [ 3 23],[ 3.7254902 72.2745098] ; [ 1.2745098 24.7254902],0
p8,1,0.071669,3.244381,[31 41] ; [ 6 20],[27.18367347 44.81632653] ; [ 9.81632653 16.18367347],0
s4,1,0.092183,2.835828,[16 58] ; [10 16],[19.24 54.76] ; [ 6.76 19.24],0
n3,1,0.095547,2.778345,[17  4] ; [4 4],[15.20689655  5.79310345] ; [5.79310345 2.20689655],0
d1,1,0.172821,1.8583,[41 35] ; [10 16],[38. 38.] ; [13. 13.],0
s8,1,0.191217,1.708215,[35 40] ; [16 10],[37.87128713 37.12871287] ; [13.12871287 12.87128713],0
u1,1,0.194125,1.686035,[14 62] ; [ 2 24],[11.92156863 64.07843137] ; [ 4.07843137 21.92156863],0
v4,1,0.291718,1.111675,[70  4] ; [23  3],[68.82  5.18] ; [24.18  1.82],0
v3,1,0.292495,1.108101,[20 56] ; [ 9 15],[22.04 53.96] ; [ 6.96 17.04],0
a7,1,0.297454,1.085572,[49 26] ; [14 12],[46.78217822 28.21782178] ; [16.21782178  9.78217822],0
d5,1,0.313349,1.016506,[60 16] ; [18  8],[58.11764706 17.88235294] ; [19.88235294  6.11764706],0
u2,1,0.327618,0.958289,[ 9 11] ; [2 6],[ 7.85714286 12.14285714] ; [3.14285714 4.85714286],0
p10,1,0.35472,0.8565,[62 14] ; [19  7],[60.35294118 15.64705882] ; [20.64705882  5.35294118],0
r1,1,0.35472,0.8565,[62 14] ; [19  7],[60.35294118 15.64705882] ; [20.64705882  5.35294118],0
n2,1,0.377209,0.779778,[18  2] ; [7 2],[17.24137931  2.75862069] ; [7.75862069 1.24137931],0
p12,1,0.393377,0.728477,[ 7 68] ; [ 4 22],[ 8.16831683 66.83168317] ; [ 2.83168317 23.16831683],0
s7,1,0.400022,0.708259,[39 36] ; [16 10],[40.84158416 34.15841584] ; [14.15841584 11.84158416],0
a6,1,0.402789,0.699983,[42 33] ; [17  9],[43.81188119 31.18811881] ; [15.18811881 10.81188119],0
p3,1,0.418042,0.655813,[20 56] ; [ 9 17],[21.60784314 54.39215686] ; [ 7.39215686 18.60784314],0
b2,1,0.450788,0.56867,[22 26] ; [ 6 11],[20.67692308 27.32307692] ; [7.32307692 9.67692308],0
b3,1,0.450788,0.56867,[22 26] ; [ 6 11],[20.67692308 27.32307692] ; [7.32307692 9.67692308],0
a8,1,0.461287,0.542769,[12 53] ; [ 3 22],[10.83333333 54.16666667] ; [ 4.16666667 20.83333333],0
n4,1,0.465233,0.533275,[52 23] ; [16 10],[50.4950495 24.5049505] ; [17.5049505  8.4950495],0
p6,1,0.481154,0.496247,[15 59] ; [ 7 19],[16.28 57.72] ; [ 5.72 20.28],0
a5,1,0.483186,0.491665,[53 23] ; [20  6],[54.39215686 21.60784314] ; [18.60784314  7.39215686],0
v2,1,0.491983,0.472186,[39 35] ; [14  9],[40.43298969 33.56701031] ; [12.56701031 10.43298969],0
a2,1,0.529774,0.394826,[16 60] ; [ 4 22],[14.90196078 61.09803922] ; [ 5.09803922 20.90196078],0
n1,1,0.555086,0.348284,[11  9] ; [6 3],[11.72413793  8.27586207] ; [5.27586207 3.72413793],0
u3,1,0.560714,0.338469,[13  8] ; [4 4],[12.31034483  8.68965517] ; [4.68965517 3.31034483],0
d4,1,0.582839,0.301667,[64 11] ; [21  5],[63.11881188 11.88118812] ; [21.88118812  4.11881188],0
s3,1,0.592948,0.285763,[49 25] ; [18  7],[50.08080808 23.91919192] ; [16.91919192  8.08080808],0
r3,1,0.599045,0.276439,[68  6] ; [23  3],[67.34  6.66] ; [23.66  2.34],0
a3,1,0.614791,0.253256,[55 19] ; [18  8],[54.02 19.98] ; [18.98  7.02],0
b4,1,0.620582,0.24505,[48 28] ; [15 11],[46.94117647 29.05882353] ; [16.05882353  9.94117647],0
a4,1,0.632553,0.228615,[31 45] ; [12 14],[32.03921569 43.96078431] ; [10.96078431 15.03921569],0
n6,1,0.724827,0.123915,[62 12] ; [21  5],[61.42 12.58] ; [21.58  4.42],0
v1,1,0.763961,0.090171,[39 34] ; [13 13],[38.34343434 34.65656566] ; [13.65656566 12.34343434],0
r2,1,0.777473,0.07987,[71  2] ; [25  1],[70.78787879  2.21212121] ; [25.21212121  0.78787879],0
b5,1,0.82951,0.046367,[42 34] ; [15 11],[42.47058824 33.52941176] ; [14.52941176 11.47058824],0
r4,1,0.830748,0.045686,[66 10] ; [23  3],[66.31372549  9.68627451] ; [22.68627451  3.31372549],0
n5,1,0.838639,0.041467,[50 24] ; [17  9],[49.58 24.42] ; [17.42  8.58],0
d2,1,0.860423,0.030918,[39 36] ; [13 13],[38.61386139 36.38613861] ; [13.38613861 12.61386139],0
d3,1,0.907772,0.013421,[39 37] ; [13 13],[38.74509804 37.25490196] ; [13.25490196 12.74509804],0
s2,1,0.933137,0.007039,[49 27] ; [17  9],[49.17647059 26.82352941] ; [16.82352941  9.17647059],0
s6,1,0.972185,0.001216,[60 14] ; [21  5],[59.94 14.06] ; [21.06  4.94],0
p5,1,0.973563,0.001098,[ 6 70] ; [ 2 24],[ 5.96078431 70.03921569] ; [ 2.03921569 23.96078431],0
