Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.7e-05,17.619295,[47 14] ; [62 76],[33.4120603 27.5879397] ; [75.5879397 62.4120603],1
s8,1,2.7e-05,17.589008,[38 24] ; [42 98],[24.55445545 37.44554455] ; [55.44554455 84.55445545],1
d4,1,0.000144,14.444433,[59  3] ; [100  40],[48.8019802 13.1980198] ; [110.1980198  29.8019802],1
d5,1,0.001131,10.600347,[58  4] ; [103  37],[49.41584158 12.58415842] ; [111.58415842  28.41584158],0
s6,1,0.001566,9.99886,[52 10] ; [86 54],[42.35643564 19.64356436] ; [95.64356436 44.35643564],0
d2,1,0.002444,9.1817,[39 22] ; [57 83],[29.13432836 31.86567164] ; [66.86567164 73.13432836],0
a2,1,0.005029,7.868811,[24 38] ; [ 28 112],[15.96039604 46.03960396] ; [ 36.03960396 103.96039604],0
p12,1,0.005594,7.67669,[ 8 54] ; [  4 135],[ 3.70149254 58.29850746] ; [  8.29850746 130.70149254],0
s3,1,0.008943,6.834168,[41 18] ; [68 70],[32.64467005 26.35532995] ; [76.35532995 61.64467005],0
d1,1,0.010493,6.549167,[40 22] ; [63 77],[31.61386139 30.38613861] ; [71.38613861 68.61386139],0
s4,1,0.011863,6.331213,[15 46] ; [ 15 124],[ 9.15 51.85] ; [ 20.85 118.15],0
s7,1,0.012475,6.242065,[35 24] ; [53 80],[27.04166667 31.95833333] ; [60.95833333 72.04166667],0
a5,1,0.013295,6.129368,[51 11] ; [91 49],[43.58415842 18.41584158] ; [98.41584158 41.58415842],0
u1,1,0.021653,5.273424,[19 43] ; [ 23 117],[12.89108911 49.10891089] ; [ 29.10891089 110.89108911],0
p5,1,0.029443,4.741527,[ 8 54] ; [  6 131],[ 4.36180905 57.63819095] ; [  9.63819095 127.36180905],0
a4,1,0.030487,4.6816,[37 25] ; [60 79],[29.92039801 32.07960199] ; [67.07960199 71.92039801],0
v4,1,0.047833,3.915859,[60  1] ; [125  13],[56.70854271  4.29145729] ; [128.29145729   9.70854271],0
b5,1,0.0714,3.250541,[47 15] ; [88 52],[41.43564356 20.56435644] ; [93.56435644 46.43564356],0
a3,1,0.077044,3.126175,[50 12] ; [96 44],[44.81188119 17.18811881] ; [101.18811881  38.81188119],0
d3,1,0.078678,3.091998,[46 16] ; [86 54],[40.51485149 21.48514851] ; [91.48514851 48.51485149],0
r4,1,0.088446,2.902439,[56  6] ; [113  27],[51.87128713 10.12871287] ; [117.12871287  22.87128713],0
n2,1,0.093081,2.820258,[14  2] ; [24 13],[11.47169811  4.52830189] ; [26.52830189 10.47169811],0
p11,1,0.100821,2.692511,[39 23] ; [104  36],[43.89108911 18.10891089] ; [99.10891089 40.89108911],0
u3,1,0.120296,2.413468,[10  2] ; [26 18],[7.71428571 4.28571429] ; [28.28571429 15.71428571],0
p3,1,0.127756,2.319556,[30 32] ; [51 87],[25.11 36.89] ; [55.89 82.11],0
p9,1,0.129756,2.295416,[52  9] ; [106  34],[47.95024876 13.04975124] ; [110.04975124  29.95024876],0
p10,1,0.210329,1.569163,[49 12] ; [100  39],[45.445 15.555] ; [103.555  35.445],0
p1,1,0.211479,1.561272,[ 6 56] ; [  7 133],[ 3.99009901 58.00990099] ; [  9.00990099 130.99009901],0
b4,1,0.229395,1.444609,[41 21] ; [80 60],[37.13861386 24.86138614] ; [83.86138614 56.13861386],0
p6,1,0.300286,1.072922,[18 43] ; [ 31 106],[15.0959596 45.9040404] ; [ 33.9040404 103.0959596],0
v3,1,0.301903,1.06577,[22 39] ; [58 74],[25.28497409 35.71502591] ; [54.71502591 77.28497409],0
p4,1,0.397456,0.716011,[31 31] ; [61 79],[28.23762376 33.76237624] ; [63.76237624 76.23762376],0
n3,1,0.403224,0.698691,[11  6] ; [28  9],[12.27777778  4.72222222] ; [26.72222222 10.27777778],0
a6,1,0.406038,0.690371,[44 18] ; [91 49],[41.43564356 20.56435644] ; [93.56435644 46.43564356],0
n6,1,0.415225,0.66379,[50 11] ; [106  32],[47.81909548 13.18090452] ; [108.18090452  29.81909548],0
r1,1,0.429133,0.62517,[50 11] ; [107  32],[47.885 13.115] ; [109.115  29.885],0
n1,1,0.430262,0.622116,[7 9] ; [12 25],[ 5.73584906 10.26415094] ; [13.26415094 23.73584906],0
b2,1,0.431363,0.619151,[16 22] ; [32 60],[14.03076923 23.96923077] ; [33.96923077 58.03076923],0
