Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,106.34522,[216  28] ; [21 52],[182.42271293  61.57728707] ; [54.57728707 18.42271293],1
r3,1,0.0,33.89595,[230  12] ; [52 21],[216.64761905  25.35238095] ; [65.35238095  7.64761905],1
p2,1,0.0,31.378595,[203  41] ; [38 36],[184.91823899  59.08176101] ; [56.08176101 17.91823899],1
p11,1,3e-06,21.831352,[196  49] ; [39 35],[180.48589342  64.51410658] ; [54.51410658 19.48589342],1
r4,1,6e-06,20.501639,[217  28] ; [49 25],[204.29467085  40.70532915] ; [61.70532915 12.29467085],1
s7,1,1.3e-05,19.025833,[128 107] ; [17 52],[112.08881579 122.91118421] ; [32.91118421 36.08881579],1
s6,1,3.7e-05,17.025463,[158  81] ; [29 45],[142.78913738  96.21086262] ; [44.21086262 29.78913738],1
n6,1,4.4e-05,16.701076,[216  28] ; [50 23],[204.7444795  39.2555205] ; [61.2555205 11.7444795],1
v4,1,5.3e-05,16.336133,[227  16] ; [57 17],[217.70347003  25.29652997] ; [66.29652997  7.70347003],1
s8,1,0.000341,12.832665,[102 142] ; [14 60],[ 89.00628931 154.99371069] ; [26.99371069 47.00628931],1
a3,1,0.000512,12.072438,[183  62] ; [39 34],[171.03773585  73.96226415] ; [50.96226415 22.03773585],1
s2,1,0.000697,11.49667,[120 123] ; [20 54],[107.31861199 135.68138801] ; [32.68138801 41.31861199],1
p4,1,0.00072,11.435891,[140 104] ; [25 47],[127.40506329 116.59493671] ; [37.59493671 34.40506329],1
p6,1,0.00073,11.410478,[ 87 155] ; [11 62],[ 75.28888889 166.71111111] ; [22.71111111 50.28888889],1
b1,1,0.001083,10.680011,[ 90 155] ; [43 31],[102.14733542 142.85266458] ; [30.85266458 43.14733542],0
p7,1,0.001108,10.637912,[149  94] ; [29 44],[136.87974684 106.12025316] ; [41.12025316 31.87974684],0
a5,1,0.001273,10.381869,[189  56] ; [43 31],[178.18181818  66.81818182] ; [53.81818182 20.18181818],0
p8,1,0.00219,9.383404,[118 125] ; [21 53],[106.55205047 136.44794953] ; [32.44794953 41.55205047],0
p3,1,0.002279,9.310273,[120 125] ; [21 52],[108.63207547 136.36792453] ; [32.36792453 40.63207547],0
s3,1,0.003186,8.697835,[143  98] ; [29 44],[132.01273885 108.98726115] ; [39.98726115 33.01273885],0
r2,1,0.003511,8.520726,[224  16] ; [59 13],[217.69230769  22.30769231] ; [65.30769231  6.69230769],0
s5,1,0.004002,8.282822,[ 72 162] ; [10 63],[ 62.50162866 171.49837134] ; [19.49837134 53.50162866],0
a1,1,0.005547,7.691856,[  9 236] ; [ 9 65],[ 13.82445141 231.17554859] ; [ 4.17554859 69.82445141],0
v2,1,0.006472,7.413896,[107 129] ; [20 53],[ 96.99676375 139.00323625] ; [30.00323625 42.99676375],0
n3,1,0.006685,7.355772,[49 15] ; [10 12],[43.90697674 20.09302326] ; [15.09302326  6.90697674],0
a2,1,0.020662,5.355078,[ 65 180] ; [10 64],[ 57.60188088 187.39811912] ; [17.39811912 56.60188088],0
d1,1,0.022707,5.190751,[146  99] ; [33 41],[137.47648903 107.52351097] ; [41.52351097 32.47648903],0
d3,1,0.022933,5.173573,[167  77] ; [40 34],[158.83018868  85.16981132] ; [48.16981132 25.83018868],0
n2,1,0.023487,5.132154,[49 15] ; [13 12],[44.58426966 19.41573034] ; [17.41573034  7.58426966],0
d4,1,0.025439,4.993746,[200  44] ; [51 22],[193.19873817  50.80126183] ; [57.80126183 15.19873817],0
a4,1,0.028355,4.806328,[123 122] ; [26 47],[114.79559748 130.20440252] ; [34.20440252 38.79559748],0
d5,1,0.045605,3.99613,[198  46] ; [52 22],[191.82389937  52.17610063] ; [58.17610063 15.82389937],0
n5,1,0.066744,3.361324,[200  42] ; [54 20],[194.51898734  47.48101266] ; [59.48101266 14.51898734],0
a6,1,0.117128,2.455316,[172  72] ; [45 29],[166.50314465  77.49685535] ; [50.49685535 23.50314465],0
p12,1,0.122924,2.379662,[ 19 225] ; [ 2 72],[ 16.11320755 227.88679245] ; [ 4.88679245 69.11320755],0
a7,1,0.127017,2.328583,[171  74] ; [44 29],[165.64465409  79.35534591] ; [49.35534591 23.64465409],0
s4,1,0.160203,1.972312,[ 44 199] ; [ 8 64],[ 40.11428571 202.88571429] ; [11.88571429 60.11428571],0
a8,1,0.181301,1.786928,[ 34 193] ; [ 6 63],[ 30.67567568 196.32432432] ; [ 9.32432432 59.67567568],0
p5,1,0.242111,1.368258,[ 24 221] ; [ 4 70],[ 21.50470219 223.49529781] ; [ 6.49529781 67.50470219],0
u1,1,0.271397,1.209671,[ 43 202] ; [ 9 65],[ 39.93730408 205.06269592] ; [12.06269592 61.93730408],0
p1,1,0.335041,0.929315,[ 21 224] ; [ 9 64],[ 23.11320755 221.88679245] ; [ 6.88679245 66.11320755],0
r1,1,0.369798,0.804342,[188  57] ; [53 21],[185.09404389  59.90595611] ; [55.90595611 18.09404389],0
b5,1,0.51725,0.419372,[133 112] ; [37 37],[130.56426332 114.43573668] ; [39.43573668 34.56426332],0
b4,1,0.519526,0.414833,[142 103] ; [46 28],[144.38871473 100.61128527] ; [43.61128527 30.38871473],0
v3,1,0.653129,0.201978,[ 73 166] ; [20 52],[ 71.46945338 167.53054662] ; [21.53054662 50.46945338],0
d2,1,0.6732,0.177881,[125 118] ; [35 37],[123.42857143 119.57142857] ; [36.57142857 35.42857143],0
u2,1,0.701336,0.147086,[33 28] ; [17 17],[32.10526316 28.89473684] ; [17.89473684 16.10526316],0
b2,1,0.745348,0.105482,[48 94] ; [15 33],[47.08421053 94.91578947] ; [15.91578947 32.08421053],0
b3,1,0.745348,0.105482,[48 94] ; [15 33],[47.08421053 94.91578947] ; [15.91578947 32.08421053],0
s1,1,0.765255,0.089154,[ 12 230] ; [ 3 70],[ 11.52380952 230.47619048] ; [ 3.47619048 69.52380952],0
u3,1,0.772795,0.08336,[28 33] ; [15 20],[27.32291667 33.67708333] ; [15.67708333 19.32291667],0
n1,1,0.778473,0.079135,[24 39] ; [ 8 15],[23.44186047 39.55813953] ; [ 8.55813953 14.44186047],0
