Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.9e-05,18.277168,[36 17] ; [38 78],[23.20710059 29.79289941] ; [50.79289941 65.20710059],1
s6,1,8.8e-05,15.383271,[44  9] ; [59 56],[32.49404762 20.50595238] ; [70.50595238 44.49404762],1
s4,1,0.002409,9.208386,[18 35] ; [ 16 100],[10.66272189 42.33727811] ; [23.33727811 92.66272189],0
b4,1,0.010444,6.557505,[41 12] ; [66 50],[33.55621302 19.44378698] ; [73.44378698 42.55621302],0
p5,1,0.016024,5.800249,[ 7 45] ; [  4 111],[ 3.4251497 48.5748503] ; [  7.5748503 107.4251497],0
s3,1,0.016446,5.754532,[33 19] ; [49 64],[25.84242424 26.15757576] ; [56.15757576 56.84242424],0
s7,1,0.040861,4.181754,[25 27] ; [36 78],[19.10843373 32.89156627] ; [41.89156627 72.10843373],0
a6,1,0.04273,4.106035,[28 25] ; [80 36],[33.86982249 19.13017751] ; [74.13017751 41.86982249],0
d4,1,0.043217,4.086906,[49  4] ; [93 23],[44.53254438  8.46745562] ; [97.46745562 18.53254438],0
n4,1,0.048372,3.897015,[14 39] ; [49 67],[19.75739645 33.24260355] ; [43.24260355 72.75739645],0
p6,1,0.069849,3.286568,[19 33] ; [26 87],[14.18181818 37.81818182] ; [30.81818182 82.18181818],0
b5,1,0.071585,3.246293,[27 26] ; [76 40],[32.30177515 20.69822485] ; [70.69822485 45.30177515],0
s8,1,0.092036,2.8384,[25 28] ; [39 77],[20.07100592 32.92899408] ; [43.92899408 72.07100592],0
p12,1,0.10787,2.585151,[ 5 48] ; [  4 112],[ 2.82248521 50.17751479] ; [  6.17751479 109.82248521],0
a1,1,0.10787,2.585151,[ 5 48] ; [  4 112],[ 2.82248521 50.17751479] ; [  6.17751479 109.82248521],0
b1,1,0.110562,2.546175,[11 42] ; [38 78],[15.36686391 37.63313609] ; [33.63313609 82.36686391],0
p3,1,0.143766,2.137177,[25 28] ; [41 75],[20.69822485 32.30177515] ; [45.30177515 70.69822485],0
p1,1,0.160502,1.969486,[ 7 44] ; [  8 107],[ 4.60843373 46.39156627] ; [ 10.39156627 104.60843373],0
s1,1,0.161169,1.963223,[ 3 50] ; [  2 114],[ 1.56804734 51.43195266] ; [  3.43195266 112.56804734],0
d2,1,0.179288,1.803515,[24 29] ; [40 76],[20.07100592 32.92899408] ; [43.92899408 72.07100592],0
u1,1,0.205616,1.602026,[ 8 45] ; [ 10 106],[ 5.64497041 47.35502959] ; [ 12.35502959 103.64497041],0
v1,1,0.206379,1.596646,[24 27] ; [41 71],[20.33742331 30.66257669] ; [44.66257669 67.33742331],0
p11,1,0.224262,1.47689,[37 16] ; [91 25],[40.14201183 12.85798817] ; [87.85798817 28.14201183],0
a8,1,0.271696,1.208166,[ 2 45] ; [10 96],[ 3.68627451 43.31372549] ; [ 8.31372549 97.68627451],0
p10,1,0.284127,1.147243,[46  6] ; [95 21],[43.64285714  8.35714286] ; [97.35714286 18.64285714],0
u2,1,0.35027,0.872478,[11 10] ; [24 13],[12.67241379  8.32758621] ; [22.32758621 14.67241379],0
d5,1,0.36502,0.820546,[43 10] ; [86 29],[40.69642857 12.30357143] ; [88.30357143 26.69642857],0
n1,1,0.401031,0.705233,[ 5 10] ; [ 7 25],[ 3.82978723 11.17021277] ; [ 8.17021277 23.82978723],0
r3,1,0.424683,0.637321,[51  2] ; [108   8],[49.86390533  3.13609467] ; [109.13609467   6.86390533],0
d1,1,0.474571,0.511314,[31 22] ; [61 55],[28.85207101 24.14792899] ; [63.14792899 52.85207101],0
a7,1,0.50623,0.441852,[40 13] ; [92 23],[41.64285714 11.35714286] ; [90.35714286 24.64285714],0
b3,1,0.522258,0.409432,[10 17] ; [19 44],[ 8.7 18.3] ; [20.3 42.7],0
b2,1,0.522258,0.409432,[10 17] ; [19 44],[ 8.7 18.3] ; [20.3 42.7],0
a3,1,0.543407,0.369262,[32 20] ; [77 39],[33.73809524 18.26190476] ; [75.26190476 40.73809524],0
u3,1,0.561754,0.336676,[13  8] ; [20 17],[11.94827586  9.05172414] ; [21.05172414 15.94827586],0
p4,1,0.579995,0.306243,[25 28] ; [49 66],[23.3452381 29.6547619] ; [50.6547619 64.3452381],0
a5,1,0.582159,0.302757,[37 16] ; [76 40],[35.43786982 17.56213018] ; [77.56213018 38.43786982],0
d3,1,0.585236,0.297846,[38 15] ; [87 28],[39.43452381 13.56547619] ; [85.56547619 29.43452381],0
r1,1,0.600158,0.274758,[37 15] ; [87 29],[38.38095238 13.61904762] ; [85.61904762 30.38095238],0
n6,1,0.61392,0.254506,[37 15] ; [78 38],[35.5952381 16.4047619] ; [79.4047619 36.5952381],0
n2,1,0.708318,0.139963,[9 6] ; [21 11],[9.57446809 5.42553191] ; [20.42553191 11.57446809],0
a4,1,0.763969,0.090164,[20 33] ; [41 75],[19.13017751 33.86982249] ; [41.86982249 74.13017751],0
v2,1,0.780037,0.077992,[26 27] ; [55 52],[26.83125 26.16875] ; [54.16875 52.83125],0
p2,1,0.787861,0.072409,[43  9] ; [97 18],[43.59281437  8.40718563] ; [96.40718563 18.59281437],0
r4,1,0.822102,0.050554,[45  8] ; [100  16],[45.47337278  7.52662722] ; [99.52662722 16.47337278],0
a2,1,0.822102,0.050554,[ 8 45] ; [ 16 100],[ 7.52662722 45.47337278] ; [16.47337278 99.52662722],0
p8,1,0.823496,0.049752,[23 29] ; [53 62],[23.66467066 28.33532934] ; [52.33532934 62.66467066],0
r2,1,0.864623,0.029068,[48  4] ; [107   8],[48.26347305  3.73652695] ; [106.73652695   8.26347305],0
n3,1,0.90278,0.014921,[11  4] ; [24  8],[11.17021277  3.82978723] ; [23.82978723  8.17021277],0
p7,1,0.92051,0.009958,[30 21] ; [68 46],[30.29090909 20.70909091] ; [67.70909091 46.29090909],0
v4,1,0.969558,0.001456,[48  3] ; [109   7],[47.94610778  3.05389222] ; [109.05389222   6.94610778],0
v3,1,0.992421,9e-05,[14 37] ; [30 79],[14.025 36.975] ; [29.975 79.025],0
