Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,95.671644,[285  53] ; [123 140],[229.45757072 108.54242928] ; [178.54242928  84.45757072],1
p4,1,0.0,67.681411,[268  76] ; [123 146],[219.41924959 124.58075041] ; [171.58075041  97.41924959],1
p3,1,0.0,49.50189,[228 117] ; [101 168],[184.86156352 160.13843648] ; [144.13843648 124.86156352],1
p6,1,0.0,43.437638,[174 169] ; [ 65 201],[134.6091954 208.3908046] ; [104.3908046 161.6091954],1
p2,1,0.0,40.685226,[325  19] ; [206  62],[298.47058824  45.52941176] ; [232.52941176  35.47058824],1
p5,1,3e-06,21.92581,[ 66 279] ; [ 16 248],[ 46.45320197 298.54679803] ; [ 35.54679803 228.45320197],1
p11,1,4.2e-05,16.796433,[308  37] ; [208  62],[289.46341463  55.53658537] ; [226.53658537  43.46341463],1
v1,1,7.6e-05,15.658237,[214 122] ; [124 137],[190.23115578 145.76884422] ; [147.76884422 113.23115578],1
n5,1,0.000807,11.225353,[284  60] ; [190  77],[266.86743044  77.13256956] ; [207.13256956  59.86743044],1
r4,1,0.001186,10.511874,[326  19] ; [235  35],[314.70731707  30.29268293] ; [246.29268293  23.70731707],0
v4,1,0.003147,8.720503,[336   6] ; [251  17],[329.10491803  12.89508197] ; [257.89508197  10.10491803],0
n6,1,0.006077,7.527202,[309  33] ; [222  46],[297.70819672  44.29180328] ; [233.29180328  34.70819672],0
b5,1,0.00796,7.042405,[191 154] ; [178  92],[207. 138.] ; [162. 108.],0
s8,1,0.010491,6.549598,[180 162] ; [114 156],[164.29411765 177.70588235] ; [129.70588235 140.29411765],0
a6,1,0.014679,5.95458,[226 118] ; [202  68],[239.79153094 104.20846906] ; [188.20846906  81.79153094],0
v3,1,0.018527,5.545661,[154 181] ; [ 93 163],[140.00846024 194.99153976] ; [106.99153976 149.00846024],0
n4,1,0.039759,4.228144,[284  61] ; [204  66],[273.75609756  71.24390244] ; [214.24390244  55.75609756],0
r1,1,0.042881,4.100077,[293  50] ; [213  56],[283.59150327  59.40849673] ; [222.40849673  46.59150327],0
s5,1,0.052084,3.773074,[138 192] ; [ 88 171],[126.62139219 203.37860781] ; [ 99.37860781 159.62139219],0
p12,1,0.068798,3.311463,[ 39 304] ; [ 19 251],[ 32.45350734 310.54649266] ; [ 25.54649266 244.45350734],0
a5,1,0.07106,3.258371,[279  66] ; [202  68],[269.82926829  75.17073171] ; [211.17073171  58.82926829],0
p1,1,0.073407,3.205144,[ 34 309] ; [ 16 254],[ 27.9771615 315.0228385] ; [ 22.0228385 247.9771615],0
a2,1,0.08505,2.965649,[ 81 264] ; [ 80 190],[ 90.31707317 254.68292683] ; [ 70.68292683 199.31707317],0
u1,1,0.097968,2.738323,[ 63 282] ; [ 64 206],[ 71.24390244 273.75609756] ; [ 55.75609756 214.24390244],0
n2,1,0.12711,2.327445,[43 10] ; [49 22],[39.32258065 13.67741935] ; [52.67741935 18.32258065],0
a8,1,0.152596,2.046106,[ 51 266] ; [ 29 216],[ 45.12455516 271.87544484] ; [ 34.87544484 210.12455516],0
s6,1,0.170725,1.876563,[240  93] ; [180  89],[232.3255814 100.6744186] ; [187.6744186  81.3255814],0
s7,1,0.172293,1.862878,[177 150] ; [128 136],[168.75634518 158.24365482] ; [136.24365482 127.75634518],0
a4,1,0.24961,1.325485,[161 183] ; [139 131],[168.0781759 175.9218241] ; [131.9218241 138.0781759],0
d1,1,0.251207,1.316578,[251  94] ; [185  85],[244.58536585 100.41463415] ; [191.41463415  78.58536585],0
r2,1,0.279639,1.168843,[325  15] ; [249  17],[322.04620462  17.95379538] ; [251.95379538  14.04620462],0
d5,1,0.320886,0.985332,[308  37] ; [234  36],[304.04878049  40.95121951] ; [237.95121951  32.04878049],0
u4,1,0.332288,0.93996,[  9 335] ; [  4 266],[  7.28338762 336.71661238] ; [  5.71661238 264.28338762],0
v2,1,0.369965,0.803782,[204 130] ; [147 109],[198.70169492 135.29830508] ; [152.29830508 103.70169492],0
a1,1,0.406665,0.688529,[ 22 323] ; [ 13 257],[ 19.63414634 325.36585366] ; [ 15.36585366 254.63414634],0
b4,1,0.406936,0.687735,[202 143] ; [167 103],[207. 138.] ; [162. 108.],0
s1,1,0.431182,0.619636,[  8 336] ; [  9 257],[  9.58688525 334.41311475] ; [  7.41311475 258.58688525],0
p9,1,0.558869,0.341666,[327  18] ; [252  17],[325.33387622  19.66612378] ; [253.66612378  15.33387622],0
a7,1,0.594993,0.282615,[260  84] ; [199  71],[257.15960912  86.84039088] ; [201.84039088  68.15960912],0
d3,1,0.669183,0.18256,[272  73] ; [209  61],[269.82926829  75.17073171] ; [211.17073171  58.82926829],0
b3,1,0.716196,0.132167,[ 84 126] ; [67 93],[ 85.7027027 124.2972973] ; [65.2972973 94.7027027],0
b2,1,0.716196,0.132167,[ 84 126] ; [67 93],[ 85.7027027 124.2972973] ; [65.2972973 94.7027027],0
u2,1,0.720727,0.127798,[51 31] ; [41 22],[52.02758621 29.97241379] ; [39.97241379 23.02758621],0
n3,1,0.754205,0.098031,[36 16] ; [51 20],[36.7804878 15.2195122] ; [50.2195122 20.7804878],0
u3,1,0.805392,0.0607,[49 32] ; [40 24],[49.71724138 31.28275862] ; [39.28275862 24.71724138],0
s3,1,0.817925,0.052999,[200 140] ; [154 112],[198.61386139 141.38613861] ; [155.38613861 110.61386139],0
a3,1,0.828162,0.047115,[263  80] ; [205  65],[261.86623165  81.13376835] ; [206.13376835  63.86623165],0
d2,1,0.843095,0.039179,[183 162] ; [140 128],[181.7862969 163.2137031] ; [141.2137031 126.7862969],0
