Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.415412,[70 32] ; [19 43],[55.35365854 46.64634146] ; [33.64634146 28.35365854],1
r4,1,6e-06,20.652987,[82 22] ; [28 35],[68.50299401 35.49700599] ; [41.49700599 21.50299401],1
v4,1,1.8e-05,18.418104,[94 10] ; [39 23],[83.3253012 20.6746988] ; [49.6746988 12.3253012],1
s8,1,8.3e-05,15.498334,[43 60] ; [ 8 55],[31.64457831 71.35542169] ; [19.35542169 43.64457831],1
r3,1,0.00021,13.742789,[89 15] ; [38 25],[79.08982036 24.91017964] ; [47.91017964 15.08982036],1
p10,1,0.000443,12.341361,[58 42] ; [18 43],[47.20496894 52.79503106] ; [28.79503106 32.20496894],1
p4,1,0.000516,12.057929,[47 56] ; [12 51],[36.60843373 66.39156627] ; [22.39156627 40.60843373],1
b5,1,0.004436,8.096165,[74 30] ; [31 32],[65.38922156 38.61077844] ; [39.61077844 23.38922156],0
v2,1,0.006479,7.412027,[50 52] ; [16 43],[41.8136646 60.1863354] ; [24.1863354 34.8136646],0
s2,1,0.008511,6.922743,[53 51] ; [19 44],[44.83832335 59.16167665] ; [27.16167665 35.83832335],0
n5,1,0.013121,6.152715,[69 35] ; [29 33],[61.39759036 42.60240964] ; [36.60240964 25.39759036],0
r2,1,0.013886,6.052622,[93  9] ; [48 14],[87.69512195 14.30487805] ; [53.30487805  8.69512195],0
p9,1,0.016424,5.756866,[63 36] ; [27 34],[55.6875 43.3125] ; [34.3125 26.6875],0
v3,1,0.016924,5.704216,[34 68] ; [ 9 48],[27.58490566 74.41509434] ; [15.41509434 41.58490566],0
p7,1,0.021365,5.296785,[44 58] ; [16 47],[37.09090909 64.90909091] ; [22.90909091 40.09090909],0
u1,1,0.021445,5.290299,[20 84] ; [ 4 59],[14.94610778 89.05389222] ; [ 9.05389222 53.94610778],0
p2,1,0.021591,5.278458,[63 40] ; [27 36],[55.84337349 47.15662651] ; [34.15662651 28.84337349],0
d5,1,0.025148,5.01369,[84 19] ; [41 21],[78.03030303 24.96969697] ; [46.96969697 15.03030303],0
r1,1,0.027225,4.876495,[73 30] ; [34 29],[66.39156627 36.60843373] ; [40.60843373 22.39156627],0
p6,1,0.042812,4.102811,[27 76] ; [ 8 54],[21.84848485 81.15151515] ; [13.15151515 48.84848485],0
u2,1,0.049093,3.872181,[10 23] ; [14 11],[13.65517241 19.34482759] ; [10.34482759 14.65517241],0
s5,1,0.050109,3.8378,[34 66] ; [11 46],[28.66242038 71.33757962] ; [16.33757962 40.66242038],0
s7,1,0.074092,3.189966,[40 54] ; [16 41],[34.86092715 59.13907285] ; [21.13907285 35.86092715],0
n2,1,0.102236,2.670314,[25 12] ; [17 18],[21.58333333 15.41666667] ; [20.41666667 14.58333333],0
a1,1,0.117327,2.452646,[ 6 98] ; [ 8 55],[ 8.71856287 95.28143713] ; [ 5.28143713 57.71856287],0
a5,1,0.123828,2.368219,[67 37] ; [33 30],[62.2754491 41.7245509] ; [37.7245509 25.2754491],0
a7,1,0.123958,2.366583,[74 29] ; [38 25],[69.4939759 33.5060241] ; [42.5060241 20.4939759],0
n4,1,0.155809,2.014435,[67 36] ; [34 29],[62.6686747 40.3313253] ; [38.3313253 24.6686747],0
d1,1,0.156766,2.00515,[53 51] ; [25 38],[48.5748503 55.4251497] ; [29.4251497 33.5748503],0
b1,1,0.270277,1.215339,[57 47] ; [40 23],[60.40718563 43.59281437] ; [36.59281437 26.40718563],0
p5,1,0.273791,1.197652,[ 5 98] ; [ 1 62],[ 3.72289157 99.27710843] ; [ 2.27710843 60.72289157],0
p1,1,0.322165,0.980137,[ 7 97] ; [ 7 56],[ 8.71856287 95.28143713] ; [ 5.28143713 57.71856287],0
a3,1,0.34251,0.901013,[69 34] ; [37 25],[66.16969697 36.83030303] ; [39.83030303 22.16969697],0
d3,1,0.419339,0.652167,[64 39] ; [34 27],[61.54878049 41.45121951] ; [36.45121951 24.54878049],0
a2,1,0.434365,0.611125,[27 77] ; [13 50],[24.91017964 79.08982036] ; [15.08982036 47.91017964],0
d4,1,0.439737,0.596969,[79 25] ; [43 18],[76.8969697 27.1030303] ; [45.1030303 15.8969697],0
s3,1,0.49298,0.470016,[51 53] ; [27 35],[48.86746988 55.13253012] ; [29.13253012 32.86746988],0
n1,1,0.510541,0.432958,[14 22] ; [11 24],[12.67605634 23.32394366] ; [12.32394366 22.67605634],0
s4,1,0.539384,0.376684,[24 80] ; [12 51],[22.41916168 81.58083832] ; [13.58083832 49.41916168],0
a6,1,0.588402,0.292847,[61 43] ; [39 23],[62.65060241 41.34939759] ; [37.34939759 24.65060241],0
p3,1,0.61935,0.246782,[32 71] ; [17 45],[30.58787879 72.41212121] ; [18.41212121 43.58787879],0
b3,1,0.674721,0.176129,[20 36] ; [11 24],[19.07692308 36.92307692] ; [11.92307692 23.07692308],0
b2,1,0.674721,0.176129,[20 36] ; [11 24],[19.07692308 36.92307692] ; [11.92307692 23.07692308],0
n3,1,0.778634,0.079017,[23 13] ; [20 13],[22.43478261 13.56521739] ; [20.56521739 12.43478261],0
d2,1,0.794025,0.068167,[52 51] ; [30 32],[51.18787879 51.81212121] ; [30.81212121 31.18787879],0
a8,1,0.852729,0.034461,[10 85] ; [ 7 54],[10.3525641 84.6474359] ; [ 6.6474359 54.3525641],0
b4,1,0.854053,0.033838,[56 48] ; [33 30],[55.4251497 48.5748503] ; [33.5748503 29.4251497],0
v1,1,0.92307,0.009325,[38 64] ; [23 40],[37.70909091 64.29090909] ; [23.29090909 39.70909091],0
a4,1,0.924222,0.009047,[45 58] ; [28 35],[45.29518072 57.70481928] ; [27.70481928 35.29518072],0
s1,1,0.982744,0.000468,[ 8 94] ; [ 5 58],[ 8.03636364 93.96363636] ; [ 4.96363636 58.03636364],0
u3,1,1.0,0.0,[17 17] ; [13 13],[17. 17.] ; [13. 13.],0
