Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,35.635268,[25 37] ; [107  22],[42.84816754 19.15183246] ; [89.15183246 39.84816754],1
p10,1,4e-06,21.392706,[27 37] ; [98 31],[41.4507772 22.5492228] ; [83.5492228 45.4507772],1
p7,1,5e-06,20.821637,[14 50] ; [73 56],[28.84974093 35.15025907] ; [58.15025907 70.84974093],1
v4,1,1.9e-05,18.24558,[45 21] ; [116  10],[55.34375 10.65625] ; [105.65625  20.34375],1
p8,1,0.000248,13.427174,[10 56] ; [53 76],[21.32307692 44.67692308] ; [41.67692308 87.32307692],1
n4,1,0.000677,11.552064,[36 30] ; [100  28],[46.26804124 19.73195876] ; [89.73195876 38.26804124],1
p11,1,0.000726,11.421916,[35 31] ; [99 30],[45.35384615 20.64615385] ; [88.64615385 40.35384615],1
n6,1,0.00127,10.38582,[40 26] ; [104  23],[49.24352332 16.75647668] ; [94.75647668 32.24352332],0
p3,1,0.0024,9.215513,[15 51] ; [58 71],[24.70769231 41.29230769] ; [48.29230769 80.70769231],0
p4,1,0.002914,8.860833,[16 48] ; [61 68],[25.53367876 38.46632124] ; [51.46632124 77.53367876],0
r3,1,0.004785,7.959052,[47 19] ; [113  16],[54.15384615 11.84615385] ; [105.84615385  23.15384615],0
r4,1,0.004805,7.951439,[39 27] ; [101  28],[47.38461538 18.61538462] ; [92.61538462 36.38461538],0
n5,1,0.0063,7.462387,[38 27] ; [99 29],[46.13989637 18.86010363] ; [90.86010363 37.13989637],0
s1,1,0.011981,6.313652,[ 8 57] ; [  4 125],[ 4.02061856 60.97938144] ; [  7.97938144 121.02061856],0
v1,1,0.019662,5.441619,[22 43] ; [65 61],[29.60732984 35.39267016] ; [57.39267016 68.60732984],0
s6,1,0.02216,5.233192,[25 40] ; [71 56],[32.5 32.5] ; [63.5 63.5],0
s7,1,0.027506,4.858772,[17 44] ; [55 68],[23.86956522 37.13043478] ; [48.13043478 74.86956522],0
d5,1,0.030105,4.703306,[34 32] ; [87 42],[40.95384615 25.04615385] ; [80.04615385 48.95384615],0
a1,1,0.033125,4.539317,[ 6 60] ; [  3 126],[ 3.04615385 62.95384615] ; [  5.95384615 123.04615385],0
a3,1,0.036271,4.384311,[37 29] ; [91 37],[43.54639175 22.45360825] ; [84.45360825 43.54639175],0
d3,1,0.047024,3.944547,[19 47] ; [56 73],[25.38461538 40.61538462] ; [49.61538462 79.38461538],0
b4,1,0.058724,3.573055,[30 36] ; [77 52],[36.21538462 29.78461538] ; [70.78461538 58.21538462],0
a5,1,0.063334,3.44785,[35 31] ; [86 43],[40.95384615 25.04615385] ; [80.04615385 48.95384615],0
d1,1,0.074284,3.185727,[19 47] ; [54 75],[24.70769231 41.29230769] ; [48.29230769 80.70769231],0
v2,1,0.075027,3.169458,[21 41] ; [59 65],[26.66666667 35.33333333] ; [53.33333333 70.66666667],0
