Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,50.913332,[ 90 165] ; [94 33],[122.82722513 132.17277487] ; [61.17277487 65.82722513],1
v1,1,6e-06,20.551877,[ 98 162] ; [80 49],[118.97172237 141.02827763] ; [59.02827763 69.97172237],1
s7,1,0.001547,10.021466,[ 49 203] ; [42 80],[ 61.31550802 190.68449198] ; [29.68449198 92.31550802],0
d1,1,0.002456,9.172899,[110 155] ; [75 55],[124.11392405 140.88607595] ; [60.88607595 69.11392405],0
r4,1,0.002649,9.0346,[195  70] ; [113  17],[206.63291139  58.36708861] ; [101.36708861  28.63291139],0
r2,1,0.005435,7.728645,[221  40] ; [120   7],[229.38402062  31.61597938] ; [111.61597938  15.38402062],0
p10,1,0.007178,7.227939,[166  95] ; [98 29],[177.58762887  83.41237113] ; [86.41237113 40.58762887],0
n6,1,0.007712,7.099046,[189  75] ; [109  21],[199.6751269  64.3248731] ; [98.3248731 31.6751269],0
s8,1,0.008862,6.850389,[ 44 221] ; [36 93],[ 53.8071066 211.1928934] ; [ 26.1928934 102.8071066],0
p3,1,0.011979,6.314045,[ 91 173] ; [61 67],[102.36734694 161.63265306] ; [49.63265306 78.36734694],0
n4,1,0.015446,5.864905,[176  89] ; [101  28],[186.3071066  78.6928934] ; [90.6928934 38.3071066],0
v4,1,0.0161,5.791867,[225  38] ; [122   8],[232.21628499  30.78371501] ; [114.78371501  15.21628499],0
p7,1,0.018886,5.512017,[130 130] ; [79 47],[140.77720207 119.22279793] ; [68.22279793 57.77720207],0
p6,1,0.030883,4.659447,[ 58 202] ; [41 85],[ 66.68393782 193.31606218] ; [32.31606218 93.68393782],0
a3,1,0.036331,4.381493,[157 106] ; [91 38],[166.3877551  96.6122449] ; [81.6122449 47.3877551],0
r3,1,0.036487,4.374218,[224  40] ; [120  10],[230.49746193  33.50253807] ; [113.50253807  16.49746193],0
p9,1,0.038644,4.276436,[183  76] ; [103  25],[191.40568475  67.59431525] ; [94.59431525 33.40568475],0
d4,1,0.045438,4.002302,[184  80] ; [103  27],[192.30456853  71.69543147] ; [94.69543147 35.30456853],0
n5,1,0.046863,3.950307,[171  91] ; [97 32],[179.58056266  82.41943734] ; [88.41943734 40.58056266],0
d3,1,0.049463,3.859561,[158 106] ; [91 39],[166.84263959  97.15736041] ; [82.15736041 47.84263959],0
r1,1,0.052824,3.749476,[173  90] ; [98 32],[181.3562341  81.6437659] ; [89.6437659 40.3562341],0
d5,1,0.064026,3.429908,[189  76] ; [104  26],[196.56962025  68.43037975] ; [96.43037975 33.56962025],0
p11,1,0.069916,3.284995,[185  80] ; [102  28],[192.5443038  72.4556962] ; [94.4556962 35.5443038],0
s6,1,0.071121,3.256946,[ 93 172] ; [57 71],[101.14503817 163.85496183] ; [48.85496183 79.14503817],0
d2,1,0.084799,2.970443,[ 96 168] ; [59 71],[103.85786802 160.14213198] ; [51.14213198 78.85786802],0
p12,1,0.114531,2.490558,[  5 258] ; [  6 121],[  7.41794872 255.58205128] ; [  3.58205128 123.41794872],0
a8,1,0.115382,2.47891,[ 19 224] ; [ 15 100],[ 23.07821229 219.92178771] ; [ 10.92178771 104.07821229],0
s4,1,0.137734,2.203091,[ 26 238] ; [  7 122],[ 22.16793893 241.83206107] ; [ 10.83206107 118.16793893],0
b4,1,0.150176,2.07046,[147 118] ; [82 48],[153.63291139 111.36708861] ; [75.36708861 54.63291139],0
p8,1,0.155861,2.013932,[114 148] ; [64 61],[120.50645995 141.49354005] ; [57.49354005 67.50645995],0
p4,1,0.178414,1.81079,[117 147] ; [65 61],[123.2 140.8] ; [58.8 67.2],0
b1,1,0.184827,1.758377,[108 157] ; [44 86],[101.97468354 163.02531646] ; [50.02531646 79.97468354],0
p5,1,0.194134,1.685961,[ 12 252] ; [ 10 119],[ 14.77862595 249.22137405] ; [  7.22137405 121.77862595],0
a2,1,0.232606,1.424855,[ 44 221] ; [ 28 102],[ 48.30379747 216.69620253] ; [ 23.69620253 106.30379747],0
a1,1,0.247718,1.336129,[  8 257] ; [  7 123],[ 10.06329114 254.93670886] ; [  4.93670886 125.06329114],0
u3,1,0.417026,0.658681,[52 55] ; [16 23],[49.83561644 57.16438356] ; [18.16438356 20.83561644],0
p1,1,0.441458,0.59249,[ 15 249] ; [ 10 120],[ 16.75126904 247.24873096] ; [  8.24873096 121.75126904],0
n3,1,0.445916,0.581012,[59 31] ; [17  6],[60.53097345 29.46902655] ; [15.46902655  7.53097345],0
u4,1,0.464746,0.53444,[  2 263] ; [  2 128],[  2.6835443 262.3164557] ; [  1.3164557 128.6835443],0
a5,1,0.491096,0.474124,[168  97] ; [87 43],[171.07594937  93.92405063] ; [83.92405063 46.07594937],0
a7,1,0.556672,0.3455,[184  81] ; [94 36],[186.50632911  78.49367089] ; [91.49367089 38.50632911],0
b5,1,0.594551,0.283293,[166  99] ; [85 45],[168.39240506  96.60759494] ; [82.60759494 47.39240506],0
n1,1,0.600739,0.273882,[33 58] ; [ 7 16],[31.92982456 59.07017544] ; [ 8.07017544 14.92982456],0
p2,1,0.618859,0.247475,[196  68] ; [98 30],[198.  66.] ; [96. 32.],0
s3,1,0.677537,0.172912,[ 63 199] ; [33 94],[ 64.65809769 197.34190231] ; [31.34190231 95.65809769],0
a4,1,0.683402,0.166322,[ 98 164] ; [51 78],[ 99.84143223 162.15856777] ; [49.15856777 79.84143223],0
s1,1,0.695259,0.153451,[  8 255] ; [  3 125],[  7.39897698 255.60102302] ; [  3.60102302 124.39897698],0
b3,1,0.794714,0.067701,[49 97] ; [31 57],[49.91452991 96.08547009] ; [30.08547009 57.91452991],0
b2,1,0.794714,0.067701,[49 97] ; [31 57],[49.91452991 96.08547009] ; [30.08547009 57.91452991],0
u1,1,0.858909,0.0316,[ 27 238] ; [ 14 116],[ 27.50632911 237.49367089] ; [ 13.49367089 116.50632911],0
n2,1,0.860004,0.031106,[58 32] ; [15  9],[57.63157895 32.36842105] ; [15.36842105  8.63157895],0
a6,1,0.976896,0.000839,[179  86] ; [88 42],[179.12658228  85.87341772] ; [87.87341772 42.12658228],0
u2,1,1.0,0.0,[54 54] ; [19 19],[54. 54.] ; [19. 19.],0
