Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.470105,[78 10] ; [1 8],[71.67010309 16.32989691] ; [7.32989691 1.67010309],1
v4,1,1e-06,24.928348,[83  4] ; [4 5],[78.84375  8.15625] ; [8.15625 0.84375],1
p9,1,2e-06,22.665879,[71 15] ; [1 8],[65.17894737 20.82105263] ; [6.82105263 2.17894737],1
p10,1,6e-06,20.366236,[70 17] ; [1 8],[64.34375 22.65625] ; [6.65625 2.34375],1
r2,1,3.8e-05,16.952978,[83  5] ; [4 4],[79.75  8.25] ; [7.25 0.75],1
a7,1,0.003626,8.462124,[62 26] ; [2 7],[58.06185567 29.93814433] ; [5.93814433 3.06185567],0
a6,1,0.003755,8.39848,[54 34] ; [1 8],[49.89690722 38.10309278] ; [5.10309278 3.89690722],0
n6,1,0.007149,7.235074,[78 10] ; [5 4],[75.29896907 12.70103093] ; [7.70103093 1.29896907],0
s3,1,0.013344,6.122907,[63 23] ; [3 6],[59.74736842 26.25263158] ; [6.25263158 2.74736842],0
r1,1,0.014873,5.931434,[64 24] ; [3 6],[60.78350515 27.21649485] ; [6.21649485 2.78350515],0
s1,1,0.01582,5.822812,[ 3 84] ; [2 7],[ 4.53125 82.46875] ; [0.46875 8.53125],0
b1,1,0.024071,5.089532,[26 62] ; [6 3],[29.03092784 58.96907216] ; [2.96907216 6.03092784],0
n2,1,0.027317,4.870635,[22  6] ; [2 4],[19.76470588  8.23529412] ; [4.23529412 1.76470588],0
p11,1,0.029984,4.710233,[61 27] ; [3 6],[58.06185567 29.93814433] ; [5.93814433 3.06185567],0
v2,1,0.038647,4.276339,[40 45] ; [1 8],[37.07446809 47.92553191] ; [3.92553191 5.07446809],0
s2,1,0.045248,4.009366,[57 28] ; [3 6],[54.25531915 30.74468085] ; [5.74468085 3.25531915],0
s6,1,0.060093,3.534825,[69 15] ; [5 4],[66.83870968 17.16129032] ; [7.16129032 1.83870968],0
p4,1,0.070171,3.279013,[37 51] ; [1 8],[34.4742268 53.5257732] ; [3.5257732 5.4742268],0
p2,1,0.077514,3.116274,[64 24] ; [4 5],[61.69072165 26.30927835] ; [6.30927835 2.69072165],0
n3,1,0.092103,2.837225,[23  5] ; [3 3],[21.41176471  6.58823529] ; [4.58823529 1.41176471],0
d3,1,0.110978,2.540244,[62 26] ; [4 5],[59.87628866 28.12371134] ; [6.12371134 2.87628866],0
p7,1,0.12763,2.321102,[42 44] ; [2 7],[39.83157895 46.16842105] ; [4.16842105 4.83157895],0
b2,1,0.137315,2.207792,[ 5 40] ; [2 4],[ 6.17647059 38.82352941] ; [0.82352941 5.17647059],0
b3,1,0.137315,2.207792,[ 5 40] ; [2 4],[ 6.17647059 38.82352941] ; [0.82352941 5.17647059],0
a1,1,0.144619,2.128107,[ 2 86] ; [1 8],[ 2.72164948 85.27835052] ; [0.27835052 8.72164948],0
p1,1,0.144619,2.128107,[ 2 86] ; [1 8],[ 2.72164948 85.27835052] ; [0.27835052 8.72164948],0
d5,1,0.15041,2.06809,[68 20] ; [5 4],[66.22680412 21.77319588] ; [6.77319588 2.22680412],0
v1,1,0.201203,1.633619,[39 49] ; [2 7],[37.19587629 50.80412371] ; [3.80412371 5.19587629],0
v3,1,0.226245,1.464311,[26 60] ; [1 8],[24.44210526 61.55789474] ; [2.55789474 6.44210526],0
d2,1,0.258902,1.27462,[32 56] ; [5 4],[33.56701031 54.43298969] ; [3.43298969 5.56701031],0
a5,1,0.258902,1.27462,[56 32] ; [4 5],[54.43298969 33.56701031] ; [5.56701031 3.43298969],0
s5,1,0.291466,1.112839,[33 49] ; [2 7],[31.53846154 50.46153846] ; [3.46153846 5.53846154],0
d4,1,0.316894,1.001722,[63 25] ; [5 4],[61.69072165 26.30927835] ; [6.30927835 2.69072165],0
p3,1,0.397051,0.717238,[32 56] ; [2 7],[30.84536082 57.15463918] ; [3.15463918 5.84536082],0
a4,1,0.442875,0.588821,[28 60] ; [4 5],[29.03092784 58.96907216] ; [2.96907216 6.03092784],0
b4,1,0.518937,0.416004,[49 39] ; [4 5],[48.08247423 39.91752577] ; [4.91752577 4.08247423],0
s7,1,0.51923,0.415423,[42 43] ; [3 5],[41.12903226 43.87096774] ; [3.87096774 4.12903226],0
d1,1,0.526417,0.401304,[39 49] ; [3 6],[38.10309278 49.89690722] ; [3.89690722 5.10309278],0
a3,1,0.535224,0.384463,[58 30] ; [5 4],[57.15463918 30.84536082] ; [5.84536082 3.15463918],0
u3,1,0.606238,0.26569,[19 11] ; [2 2],[18.52941176 11.47058824] ; [2.47058824 1.52941176],0
n1,1,0.674576,0.176296,[ 7 21] ; [2 4],[ 7.41176471 20.58823529] ; [1.58823529 4.41176471],0
b5,1,0.706216,0.142086,[53 35] ; [6 3],[53.5257732 34.4742268] ; [5.4742268 3.5257732],0
n4,1,0.755072,0.097318,[54 34] ; [6 3],[54.43298969 33.56701031] ; [5.56701031 3.43298969],0
u2,1,0.800854,0.063626,[13 17] ; [2 2],[13.23529412 16.76470588] ; [1.76470588 2.23529412],0
n5,1,0.963557,0.002088,[58 30] ; [6 3],[58.06185567 29.93814433] ; [5.93814433 3.06185567],0
