Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.342246,[240  15] ; [5 6],[234.86842105  20.13157895] ; [10.13157895  0.86842105],1
v4,1,0.0,33.56808,[248   6] ; [7 4],[244.41509434   9.58490566] ; [10.58490566  0.41509434],1
n6,1,0.000132,14.61968,[238  15] ; [7 4],[234.79166667  18.20833333] ; [10.20833333  0.79166667],1
r3,1,0.000219,13.664596,[244   9] ; [8 3],[241.5  11.5] ; [10.5  0.5],1
d1,1,0.008061,7.019838,[169  86] ; [3 8],[164.88721805  90.11278195] ; [7.11278195 3.88721805],0
r1,1,0.011656,6.362425,[214  41] ; [6 5],[210.90225564  44.09774436] ; [9.09774436 1.90225564],0
n4,1,0.019444,5.461172,[236  19] ; [8 3],[233.90977444  21.09022556] ; [10.09022556  0.90977444],0
s3,1,0.052284,3.766654,[164  88] ; [4 7],[160.97338403  91.02661597] ; [7.02661597 3.97338403],0
d3,1,0.053936,3.714689,[183  70] ; [5 6],[180.16666667  72.83333333] ; [7.83333333 3.16666667],0
d4,1,0.065479,3.392869,[214  39] ; [7 4],[211.79166667  41.20833333] ; [9.20833333 1.79166667],0
a8,1,0.066828,3.359264,[ 35 192] ; [4 7],[ 37.19747899 189.80252101] ; [1.80252101 9.19747899],0
s2,1,0.067391,3.345455,[161  92] ; [4 7],[158.125  94.875] ; [6.875 4.125],0
s6,1,0.068314,3.323082,[193  54] ; [6 5],[190.51550388  56.48449612] ; [8.48449612 2.51550388],0
n2,1,0.091267,2.851876,[34 10] ; [1 2],[32.76595745 11.23404255] ; [2.23404255 0.76595745],0
u3,1,0.093185,2.818468,[37 26] ; [1 4],[35.20588235 27.79411765] ; [2.79411765 2.20588235],0
a5,1,0.097541,2.745299,[195  60] ; [6 5],[192.68796992  62.31203008] ; [8.31203008 2.68796992],0
s7,1,0.101933,2.675041,[158  84] ; [4 6],[155.57142857  86.42857143] ; [6.42857143 3.57142857],0
a3,1,0.109511,2.561265,[192  61] ; [6 5],[189.75  63.25] ; [8.25 2.75],0
b5,1,0.110971,2.540334,[147 108] ; [9 2],[149.54887218 105.45112782] ; [6.45112782 4.54887218],0
v2,1,0.14665,2.10675,[150 100] ; [9 2],[152.29885057  97.70114943] ; [6.70114943 4.29885057],0
p9,1,0.148175,2.090936,[237  17] ; [9 2],[235.78867925  18.21132075] ; [10.21132075  0.78867925],0
n3,1,0.158352,1.989895,[31 12] ; [1 2],[29.91304348 13.08695652] ; [2.08695652 0.91304348],0
p12,1,0.161455,1.960541,[ 32 221] ; [3 8],[ 33.54166667 219.45833333] ; [1.45833333 9.54166667],0
a2,1,0.200831,1.636322,[ 67 188] ; [ 1 10],[ 65.18796992 189.81203008] ; [2.81203008 8.18796992],0
s5,1,0.225407,1.469614,[111 131] ; [3 8],[109.04347826 132.95652174] ; [4.95652174 6.04347826],0
u2,1,0.259154,1.273272,[34 29] ; [4 1],[35.20588235 27.79411765] ; [2.79411765 2.20588235],0
d2,1,0.27509,1.191187,[135 119] ; [4 7],[133.23018868 120.76981132] ; [5.76981132 5.23018868],0
s8,1,0.347397,0.882943,[151 102] ; [5 6],[149.5 103.5] ; [6.5 4.5],0
a4,1,0.348911,0.877413,[129 125] ; [4 7],[127.47924528 126.52075472] ; [5.52075472 5.47924528],0
b1,1,0.364191,0.823391,[104 151] ; [6 5],[105.45112782 149.54887218] ; [4.54887218 6.45112782],0
p3,1,0.427792,0.628809,[168  86] ; [6 5],[166.77735849  87.22264151] ; [7.22264151 3.77735849],0
v1,1,0.439473,0.597657,[166  86] ; [6 5],[164.80608365  87.19391635] ; [7.19391635 3.80608365],0
p8,1,0.46934,0.523529,[186  67] ; [7 4],[184.95833333  68.04166667] ; [8.04166667 2.95833333],0
p11,1,0.479477,0.500052,[211  44] ; [10  1],[211.86090226  43.13909774] ; [9.13909774 1.86090226],0
p10,1,0.497971,0.459258,[224  29] ; [9 2],[223.29166667  29.70833333] ; [9.70833333 1.29166667],0
a7,1,0.52396,0.406092,[184  70] ; [7 4],[183.07169811  70.92830189] ; [7.92830189 3.07169811],0
v3,1,0.531406,0.391703,[114 134] ; [4 7],[112.98841699 135.01158301] ; [5.01158301 5.98841699],0
a6,1,0.626031,0.237481,[166  87] ; [8 3],[166.75  86.25] ; [7.25 3.75],0
u1,1,0.681272,0.168698,[ 60 195] ; [2 9],[ 59.43609023 195.56390977] ; [2.56390977 8.43609023],0
p7,1,0.719021,0.129433,[216  36] ; [9 2],[215.58935361  36.41064639] ; [9.41064639 1.58935361],0
p5,1,0.722928,0.125704,[ 58 197] ; [2 9],[ 57.51879699 197.48120301] ; [2.48120301 8.51879699],0
b4,1,0.77787,0.079578,[150 105] ; [6 5],[149.54887218 105.45112782] ; [6.45112782 4.54887218],0
b2,1,0.94185,0.005321,[80 85] ; [3 3],[80.0877193 84.9122807] ; [2.9122807 3.0877193],0
b3,1,0.94185,0.005321,[80 85] ; [3 3],[80.0877193 84.9122807] ; [2.9122807 3.0877193],0
d5,1,0.946053,0.004578,[209  44] ; [9 2],[208.91666667  44.08333333] ; [9.08333333 1.91666667],0
p2,1,0.971517,0.001275,[231  24] ; [10  1],[231.03383459  23.96616541] ; [9.96616541 1.03383459],0
s4,1,0.992629,8.5e-05,[ 45 204] ; [2 9],[ 45.01153846 203.98846154] ; [1.98846154 9.01153846],0
p4,1,0.995185,3.6e-05,[208  46] ; [9 2],[207.99245283  46.00754717] ; [9.00754717 1.99245283],0
