Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,55.477857,[269 121] ; [134 191],[219.81818182 170.18181818] ; [183.18181818 141.81818182],1
v3,1,0.0,43.075369,[205 185] ; [ 94 237],[161.73370319 228.26629681] ; [137.26629681 193.73370319],1
n5,1,0.0,25.375483,[348  53] ; [240  94],[320.8  80.2] ; [267.2  66.8],1
p4,1,5e-06,20.926344,[274 125] ; [173 159],[243.98495212 155.01504788] ; [203.01504788 128.98495212],1
s8,1,5.6e-05,16.227536,[205 191] ; [124 212],[177.98360656 218.01639344] ; [151.01639344 184.98360656],1
p3,1,7.2e-05,15.75816,[229 170] ; [143 192],[202.21798365 196.78201635] ; [169.78201635 165.21798365],1
p10,1,0.000121,14.769798,[347  49] ; [255  77],[327.46153846  68.53846154] ; [274.53846154  57.46153846],1
r4,1,0.000153,14.333488,[385  16] ; [299  38],[371.65853659  29.34146341] ; [312.34146341  24.65853659],1
n4,1,0.000226,13.600108,[342  58] ; [251  85],[322.2826087  77.7173913] ; [270.7173913  65.2826087],1
p8,1,0.0003,13.067926,[238 154] ; [157 175],[213.86740331 178.13259669] ; [181.13259669 150.86740331],1
p9,1,0.000319,12.956963,[356  41] ; [263  65],[338.95586207  58.04413793] ; [280.04413793  47.95586207],1
p6,1,0.000373,12.662177,[175 217] ; [106 228],[151.72451791 240.27548209] ; [129.27548209 204.72451791],1
p7,1,0.000663,11.590986,[273 115] ; [192 138],[251.28133705 136.71866295] ; [213.71866295 116.28133705],1
r1,1,0.000748,11.365341,[340  59] ; [254  83],[322.01902174  76.98097826] ; [271.98097826  65.01902174],1
r2,1,0.000825,11.184105,[391   7] ; [311  22],[382.21067031  15.78932969] ; [319.78932969  13.21067031],1
a5,1,0.001023,10.785264,[315  86] ; [228 108],[295.44504749 105.55495251] ; [247.55495251  88.44504749],0
s6,1,0.002274,9.31382,[286 105] ; [207 124],[266.98476454 124.01523546] ; [226.01523546 104.98476454],0
p5,1,0.002754,8.963874,[ 62 335] ; [ 28 308],[ 48.74488404 348.25511596] ; [ 41.25511596 294.74488404],0
p11,1,0.004456,8.087976,[337  64] ; [255  82],[321.66937669  79.33062331] ; [270.33062331  66.66937669],0
p2,1,0.004795,7.955075,[348  50] ; [268  68],[334.01634877  63.98365123] ; [281.98365123  54.01634877],0
d1,1,0.005444,7.725861,[257 144] ; [182 155],[238.53523035 162.46476965] ; [200.46476965 136.53523035],0
d5,1,0.005911,7.577137,[337  63] ; [256  80],[322.2826087  77.7173913] ; [270.7173913  65.2826087],0
u4,1,0.007092,7.249537,[ 14 387] ; [  2 335],[  8.69376694 392.30623306] ; [  7.30623306 329.69376694],0
r3,1,0.00797,7.040095,[390  11] ; [312  23],[382.47554348  18.52445652] ; [319.52445652  15.47554348],0
