Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,127.439429,[ 42 165] ; [249 109],[106.61415929 100.38584071] ; [184.38584071 173.61415929],1
p6,1,0.0,73.42301,[ 31 172] ; [185 171],[ 78.44007156 124.55992844] ; [137.55992844 218.44007156],1
p8,1,0.0,42.161262,[ 74 129] ; [231 125],[110.76028623  92.23971377] ; [194.23971377 161.76028623],1
p7,1,0.0,33.57966,[ 95 103] ; [258  97],[126.39059675  71.60940325] ; [226.60940325 128.39059675],1
p2,1,0.0,32.80892,[152  54] ; [328  30],[175.31914894  30.68085106] ; [304.68085106  53.31914894],1
v1,1,3e-06,21.856953,[ 85 116] ; [220 130],[111.26134301  89.73865699] ; [193.73865699 156.26134301],1
n5,1,7e-06,20.19589,[139  67] ; [300  58],[160.34397163  45.65602837] ; [278.65602837  79.34397163],1
p5,1,1.4e-05,18.885768,[  9 197] ; [ 60 296],[ 25.29181495 180.70818505] ; [ 43.70818505 312.29181495],1
s7,1,3.5e-05,17.106933,[ 76 125] ; [189 147],[ 99.18994413 101.81005587] ; [165.81005587 170.18994413],1
a5,1,8.8e-05,15.376235,[136  71] ; [289  70],[155.43286219  51.56713781] ; [269.56713781  89.43286219],1
n4,1,0.000122,14.760478,[148  59] ; [304  54],[165.6  41.4] ; [286.4  71.6],1
s2,1,0.00121,10.474763,[ 89 117] ; [202 150],[107.43010753  98.56989247] ; [183.56989247 168.43010753],0
d3,1,0.002331,9.268758,[146  61] ; [293  66],[160.55300353  46.44699647] ; [278.44699647  80.55300353],0
p10,1,0.002988,8.814944,[160  44] ; [312  43],[172.25044723  31.74955277] ; [299.74955277  55.25044723],0
d1,1,0.00315,8.718289,[115  92] ; [244 115],[131.295053  75.704947] ; [227.704947 131.295053],0
s6,1,0.003266,8.652331,[126  78] ; [258  92],[141.40072202  62.59927798] ; [242.59927798 107.40072202],0
u1,1,0.004031,8.269712,[ 35 172] ; [ 99 260],[ 49.00706714 157.99293286] ; [ 84.99293286 274.00706714],0
p1,1,0.006879,7.304378,[ 10 195] ; [ 42 316],[ 18.93428064 186.06571936] ; [ 33.06571936 324.93428064],0
s5,1,0.007201,7.222218,[ 53 147] ; [130 214],[ 67.27941176 132.72058824] ; [115.72058824 228.27941176],0
s8,1,0.008228,6.983217,[ 75 131] ; [170 185],[ 89.96434938 116.03565062] ; [155.03565062 199.96434938],0
p12,1,0.008754,6.872438,[ 10 196] ; [ 41 318],[ 18.59469027 187.40530973] ; [ 32.40530973 326.59469027],0
d2,1,0.009031,6.816719,[ 88 119] ; [193 165],[102.95044248 104.04955752] ; [178.04955752 179.95044248],0
a4,1,0.009413,6.742671,[ 78 128] ; [176 182],[ 92.77304965 113.22695035] ; [161.22695035 196.77304965],0
a2,1,0.01459,5.965277,[ 49 158] ; [120 239],[ 61.80742049 145.19257951] ; [107.19257951 251.80742049],0
r1,1,0.015904,5.813463,[158  47] ; [304  53],[168.52313167  36.47686833] ; [293.47686833  63.52313167],0
p11,1,0.017529,5.642662,[156  51] ; [300  59],[166.77031802  40.22968198] ; [289.22968198  69.77031802],0
r4,1,0.030038,4.707143,[186  21] ; [340  19],[192.37102473  14.62897527] ; [333.62897527  25.37102473],0
p9,1,0.037982,4.305843,[165  35] ; [316  40],[173.02158273  26.97841727] ; [307.97841727  48.02158273],0
s3,1,0.065244,3.398796,[103 100] ; [207 145],[113.38738739  89.61261261] ; [196.61261261 155.38738739],0
a6,1,0.071958,3.237784,[148  58] ; [282  77],[156.77876106  49.22123894] ; [273.22123894  85.77876106],0
v4,1,0.087424,2.921174,[195  10] ; [349   8],[198.4341637   6.5658363] ; [345.5658363  11.4341637],0
d5,1,0.09018,2.871154,[165  42] ; [306  53],[172.25618375  34.74381625] ; [298.74381625  60.25618375],0
a3,1,0.132793,2.259545,[139  66] ; [264  94],[146.74067496  58.25932504] ; [256.25932504 101.74067496],0
a1,1,0.143535,2.139651,[  6 201] ; [ 20 339],[  9.50883392 197.49116608] ; [ 16.49116608 342.50883392],0
d4,1,0.224936,1.472596,[169  38] ; [307  52],[174.08480565  32.91519435] ; [301.91519435  57.08480565],0
u3,1,0.248767,1.330214,[37 31] ; [59 34],[40.54658385 27.45341615] ; [55.45341615 37.54658385],0
v3,1,0.316498,1.003365,[ 76 126] ; [144 199],[ 81.5412844 120.4587156] ; [138.4587156 204.5412844],0
u2,1,0.399886,0.708668,[34 33] ; [54 40],[36.62111801 30.37888199] ; [51.37888199 42.62111801],0
v2,1,0.445362,0.582427,[111  83] ; [212 138],[115.1875  78.8125] ; [207.8125 142.1875],0
b1,1,0.476953,0.505823,[ 66 141] ; [125 234],[ 69.85335689 137.14664311] ; [121.14664311 237.85335689],0
u4,1,0.525901,0.402306,[  4 203] ; [ 10 348],[  5.12920354 201.87079646] ; [  8.87079646 349.12920354],0
s4,1,0.532994,0.388681,[ 32 173] ; [ 62 289],[ 34.65827338 170.34172662] ; [ 59.34172662 291.65827338],0
s1,1,0.541512,0.372745,[  5 199] ; [ 12 344],[  6.19285714 197.80714286] ; [ 10.80714286 345.19285714],0
n3,1,0.628885,0.233575,[44 16] ; [44 13],[45.12820513 14.87179487] ; [42.87179487 14.12820513],0
a8,1,0.734373,0.115134,[ 29 160] ; [ 45 271],[ 27.6950495 161.3049505] ; [ 46.3049505 269.6950495],0
b5,1,0.745032,0.105753,[136  71] ; [231 128],[134.22084806  72.77915194] ; [232.77915194 126.22084806],0
b4,1,0.781009,0.077287,[127  80] ; [216 143],[125.4434629  81.5565371] ; [217.5565371 141.4434629],0
n1,1,0.812209,0.056443,[23 36] ; [21 36],[22.37931034 36.62068966] ; [21.62068966 35.37931034],0
r3,1,0.841534,0.039973,[199   7] ; [345  11],[199.40213523   6.59786477] ; [344.59786477  11.40213523],0
n2,1,0.987903,0.00023,[46 14] ; [43 13],[46.03448276 13.96551724] ; [42.96551724 13.03448276],0
b2,1,0.995967,2.6e-05,[40 69] ; [ 83 143],[40.02089552 68.97910448] ; [ 82.97910448 143.02089552],0
