Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000122,14.75892,[ 4 28] ; [8 3],[ 8.93023256 23.06976744] ; [3.06976744 7.93023256],1
s2,1,0.000769,11.314286,[ 6 27] ; [8 3],[10.5 22.5] ; [3.5 7.5],1
p8,1,0.000813,11.211667,[ 7 25] ; [8 2],[11.42857143 20.57142857] ; [3.57142857 6.42857143],1
s6,1,0.001395,10.211897,[ 8 25] ; [8 2],[12.27906977 20.72093023] ; [3.72093023 6.27906977],0
s8,1,0.001692,9.857227,[ 4 29] ; [6 4],[ 7.6744186 25.3255814] ; [2.3255814 7.6744186],0
a4,1,0.016149,5.78654,[22 10] ; [3 8],[18.60465116 13.39534884] ; [6.39534884 4.60465116],0
v2,1,0.017617,5.633862,[ 4 29] ; [5 6],[ 6.75 26.25] ; [2.25 8.75],0
p11,1,0.035939,4.4,[12 21] ; [8 3],[15. 18.] ; [5. 6.],0
p6,1,0.037806,4.313725,[ 5 28] ; [5 6],[ 7.5 25.5] ; [2.5 8.5],0
p2,1,0.043309,4.0833,[12 20] ; [8 3],[14.88372093 17.11627907] ; [5.11627907 5.88372093],0
r1,1,0.055259,3.674258,[13 20] ; [8 3],[15.75 17.25] ; [5.25 5.75],0
p9,1,0.079841,3.068132,[15 16] ; [8 2],[17.3902439 13.6097561] ; [5.6097561 4.3902439],0
p10,1,0.081723,3.030303,[14 19] ; [8 3],[16.5 16.5] ; [5.5 5.5],0
d5,1,0.117942,2.444444,[26  7] ; [6 5],[24.  9.] ; [8. 3.],0
s3,1,0.130802,2.282956,[11 22] ; [6 4],[13.04651163 19.95348837] ; [3.95348837 6.04651163],0
d2,1,0.132118,2.267444,[20 12] ; [4 7],[17.86046512 14.13953488] ; [6.13953488 4.86046512],0
p4,1,0.161989,1.955556,[13 20] ; [7 4],[15. 18.] ; [5. 6.],0
b5,1,0.161989,1.955556,[16 17] ; [8 3],[18. 15.] ; [6. 5.],0
b4,1,0.161989,1.955556,[16 17] ; [8 3],[18. 15.] ; [6. 5.],0
p3,1,0.167924,1.901384,[10 22] ; [6 5],[11.90697674 20.09302326] ; [4.09302326 6.90697674],0
v3,1,0.181746,1.783292,[ 8 25] ; [5 6],[ 9.75 23.25] ; [3.25 7.75],0
n3,1,0.189526,1.721296,[ 7 11] ; [3 1],[8.18181818 9.81818182] ; [1.81818182 2.18181818],0
p7,1,0.190969,1.710129,[10 21] ; [6 5],[11.80952381 19.19047619] ; [4.19047619 6.80952381],0
v1,1,0.210829,1.565723,[11 22] ; [6 5],[12.75 20.25] ; [4.25 6.75],0
s7,1,0.250829,1.318681,[ 9 21] ; [5 5],[10.5 19.5] ; [3.5 6.5],0
a2,1,0.280633,1.164021,[ 8 25] ; [ 1 10],[ 6.75 26.25] ; [2.25 8.75],0
n1,1,0.32179,0.981658,[10  8] ; [4 1],[10.95652174  7.04347826] ; [3.04347826 1.95652174],0
u3,1,0.345779,0.888889,[1 5] ; [1 1],[1.5 4.5] ; [0.5 1.5],0
d3,1,0.358565,0.842912,[23 10] ; [6 5],[21.75 11.25] ; [7.25 3.75],0
p12,1,0.403318,0.698413,[ 1 32] ; [ 1 10],[ 1.5 31.5] ; [ 0.5 10.5],0
s1,1,0.410648,0.676923,[ 3 30] ; [2 9],[ 3.75 29.25] ; [1.25 9.75],0
p1,1,0.410648,0.676923,[ 3 30] ; [2 9],[ 3.75 29.25] ; [1.25 9.75],0
p5,1,0.418731,0.653873,[ 5 26] ; [3 8],[ 5.9047619 25.0952381] ; [2.0952381 8.9047619],0
a1,1,0.475289,0.509653,[ 6 27] ; [ 1 10],[ 5.25 27.75] ; [1.75 9.25],0
d4,1,0.708597,0.139683,[23 10] ; [7 4],[22.5 10.5] ; [7.5 3.5],0
a7,1,0.723296,0.125356,[19 14] ; [7 4],[19.5 13.5] ; [6.5 4.5],0
d1,1,0.727724,0.121212,[17 16] ; [5 6],[16.5 16.5] ; [5.5 5.5],0
b2,1,0.760705,0.092754,[ 9 14] ; [3 6],[ 8.625 14.375] ; [3.375 5.625],0
b3,1,0.760705,0.092754,[ 9 14] ; [3 6],[ 8.625 14.375] ; [3.375 5.625],0
s4,1,0.82916,0.046561,[ 7 26] ; [2 9],[ 6.75 26.25] ; [2.25 8.75],0
a3,1,0.842924,0.039265,[27  5] ; [9 2],[26.79069767  5.20930233] ; [9.20930233 1.79069767],0
a6,1,0.854311,0.033716,[22 11] ; [7 4],[21.75 11.25] ; [7.25 3.75],0
b1,1,0.854311,0.033716,[22 11] ; [7 4],[21.75 11.25] ; [7.25 3.75],0
u1,1,1.0,0.0,[ 3 30] ; [ 1 10],[ 3. 30.] ; [ 1. 10.],0
