Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.021152,5.314189,[35  2] ; [1 1],[34.15384615  2.84615385] ; [1.84615385 0.15384615],0
u1,1,0.057169,3.617664,[ 3 34] ; [1 1],[ 3.79487179 33.20512821] ; [0.20512821 1.79487179],0
a2,1,0.163623,1.940418,[ 5 32] ; [1 1],[ 5.69230769 31.30769231] ; [0.30769231 1.69230769],0
v3,1,0.368459,0.808855,[ 8 28] ; [1 1],[ 8.52631579 27.47368421] ; [0.47368421 1.52631579],0
d4,1,0.417955,0.656058,[28  9] ; [1 1],[27.51282051  9.48717949] ; [1.48717949 0.51282051],0
r4,1,0.417955,0.656058,[28  9] ; [1 1],[27.51282051  9.48717949] ; [1.48717949 0.51282051],0
s5,1,0.560133,0.339474,[10 23] ; [1 1],[10.37142857 22.62857143] ; [0.62857143 1.37142857],0
b1,1,0.607717,0.263514,[25 12] ; [1 1],[24.66666667 12.33333333] ; [1.33333333 0.66666667],0
a6,1,0.669489,0.182201,[24 13] ; [1 1],[23.71794872 13.28205128] ; [1.28205128 0.71794872],0
r1,1,0.669489,0.182201,[24 13] ; [1 1],[23.71794872 13.28205128] ; [1.28205128 0.71794872],0
p11,1,0.669489,0.182201,[24 13] ; [1 1],[23.71794872 13.28205128] ; [1.28205128 0.71794872],0
d3,1,0.691862,0.157077,[23 13] ; [1 1],[22.73684211 13.26315789] ; [1.26315789 0.73684211],0
a7,1,0.730579,0.118581,[23 14] ; [1 1],[22.76923077 14.23076923] ; [1.23076923 0.76923077],0
s6,1,0.730579,0.118581,[23 14] ; [1 1],[22.76923077 14.23076923] ; [1.23076923 0.76923077],0
a4,1,0.791082,0.070175,[15 22] ; [1 1],[15.17948718 21.82051282] ; [0.82051282 1.17948718],0
s4,1,0.791082,0.070175,[15 22] ; [1 1],[15.17948718 21.82051282] ; [0.82051282 1.17948718],0
d2,1,0.851116,0.035229,[16 21] ; [1 1],[16.12820513 20.87179487] ; [0.87179487 1.12820513],0
s8,1,0.851116,0.035229,[16 21] ; [1 1],[16.12820513 20.87179487] ; [0.87179487 1.12820513],0
a5,1,0.910808,0.012548,[17 20] ; [1 1],[17.07692308 19.92307692] ; [0.92307692 1.07692308],0
a3,1,0.910808,0.012548,[20 17] ; [1 1],[19.92307692 17.07692308] ; [1.07692308 0.92307692],0
p3,1,0.910808,0.012548,[20 17] ; [1 1],[19.92307692 17.07692308] ; [1.07692308 0.92307692],0
d1,1,0.970293,0.001387,[18 19] ; [1 1],[18.02564103 18.97435897] ; [0.97435897 1.02564103],0
n4,1,0.970293,0.001387,[18 19] ; [1 1],[18.02564103 18.97435897] ; [0.97435897 1.02564103],0
