Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,78.496552,[90 37] ; [ 17 100],[55.69262295 71.30737705] ; [51.30737705 65.69262295],1
d3,1,0.0,61.854621,[112  15] ; [47 70],[82.75819672 44.24180328] ; [76.24180328 40.75819672],1
d4,1,0.0,56.524457,[125   2] ; [70 47],[101.49590164  25.50409836] ; [93.50409836 23.49590164],1
d5,1,0.0,53.725648,[123   4] ; [68 49],[99.41393443 27.58606557] ; [91.58606557 25.41393443],1
a4,1,0.0,28.727642,[79 48] ; [32 83],[58.25206612 68.74793388] ; [52.74793388 62.25206612],1
a2,1,0.0,25.61242,[47 80] ; [ 11 106],[30.18852459 96.81147541] ; [27.81147541 89.18852459],1
a5,1,1e-06,24.172026,[111  16] ; [70 47],[94.20901639 32.79098361] ; [86.79098361 30.20901639],1
u1,1,5e-06,20.979562,[36 91] ; [  7 110],[ 22.38114754 104.61885246] ; [20.61885246 96.38114754],1
s5,1,0.001272,10.382933,[58 65] ; [30 82],[46.05957447 76.94042553] ; [41.94042553 70.05957447],0
a3,1,0.001457,10.132847,[104  23] ; [74 42],[93.02880658 33.97119342] ; [84.97119342 31.02880658],0
p6,1,0.001572,9.992634,[62 62] ; [33 78],[50.12765957 73.87234043] ; [44.87234043 66.12765957],0
a7,1,0.004977,7.887708,[100  27] ; [73 44],[90.04508197 36.95491803] ; [82.95491803 34.04508197],0
p3,1,0.006549,7.39273,[72 54] ; [46 70],[61.43801653 64.56198347] ; [56.56198347 59.43801653],0
a6,1,0.008744,6.874329,[93 34] ; [67 50],[83.27868852 43.72131148] ; [76.72131148 40.27868852],0
r1,1,0.015094,5.905426,[109  17] ; [86 30],[101.52892562  24.47107438] ; [93.47107438 22.52892562],0
v4,1,0.015756,5.829878,[124   3] ; [103  11],[119.62240664   7.37759336] ; [107.37759336   6.62240664],0
p8,1,0.020199,5.394614,[73 53] ; [48 64],[64.05882353 61.94117647] ; [56.94117647 55.05882353],0
b4,1,0.035119,4.439379,[81 46] ; [59 58],[72.86885246 54.13114754] ; [67.13114754 49.86885246],0
v2,1,0.035305,4.430355,[74 50] ; [52 61],[65.92405063 58.07594937] ; [60.07594937 52.92405063],0
p4,1,0.03542,4.424831,[83 43] ; [61 55],[74.97520661 51.02479339] ; [69.02479339 46.97520661],0
b3,1,0.040052,4.215669,[40 41] ; [26 52],[33.62264151 47.37735849] ; [32.37735849 45.62264151],0
b2,1,0.040052,4.215669,[40 41] ; [26 52],[33.62264151 47.37735849] ; [32.37735849 45.62264151],0
s6,1,0.043508,4.075554,[94 31] ; [72 42],[86.82008368 38.17991632] ; [79.17991632 34.82008368],0
r4,1,0.052432,3.761929,[115  12] ; [96 21],[109.82377049  17.17622951] ; [101.17622951  15.82377049],0
r3,1,0.064967,3.405814,[123   4] ; [105  10],[119.65289256   7.34710744] ; [108.34710744   6.65289256],0
n6,1,0.069701,3.290039,[107  19] ; [87 28],[101.42738589  24.57261411] ; [92.57261411 22.42738589],0
r2,1,0.075352,3.162401,[122   5] ; [103  11],[118.56846473   8.43153527] ; [106.43153527   7.56846473],0
p7,1,0.114942,2.484919,[84 39] ; [66 47],[78.1779661 44.8220339] ; [71.8220339 41.1779661],0
s1,1,0.115818,2.472988,[  2 123] ; [  6 108],[  4.18410042 120.81589958] ; [  3.81589958 110.18410042],0
s2,1,0.117745,2.447061,[68 59] ; [50 65],[61.92561983 65.07438017] ; [56.07438017 58.92561983],0
s8,1,0.134353,2.241476,[58 69] ; [42 74],[52.26337449 74.73662551] ; [47.73662551 68.26337449],0
n5,1,0.145115,2.122867,[101  25] ; [83 32],[96.19917012 29.80082988] ; [87.80082988 27.19917012],0
n4,1,0.206989,1.592363,[98 28] ; [82 34],[93.71900826 32.28099174] ; [86.28099174 29.71900826],0
p5,1,0.271743,1.207929,[ 14 113] ; [  8 107],[ 11.54545455 115.45454545] ; [ 10.45454545 104.54545455],0
a1,1,0.402276,0.701512,[  3 124] ; [  5 112],[  4.16393443 122.83606557] ; [  3.83606557 113.16393443],0
n1,1,0.414216,0.666667,[15 12] ; [12 15],[13.5 13.5] ; [13.5 13.5],0
p10,1,0.442804,0.589005,[105  21] ; [89 23],[102.70588235  23.29411765] ; [91.29411765 20.70588235],0
n2,1,0.443598,0.586957,[22  5] ; [24  3],[23.  4.] ; [23.  4.],0
b5,1,0.458731,0.54899,[85 42] ; [73 44],[82.23770492 44.76229508] ; [75.76229508 41.23770492],0
p11,1,0.510007,0.434052,[99 28] ; [87 30],[96.81147541 30.18852459] ; [89.18852459 27.81147541],0
s3,1,0.58419,0.29951,[64 63] ; [62 53],[66.12396694 60.87603306] ; [59.87603306 55.12396694],0
u4,1,0.610097,0.260034,[  2 125] ; [  1 116],[  1.56147541 125.43852459] ; [  1.43852459 115.56147541],0
p9,1,0.655916,0.198522,[109  16] ; [98 17],[107.8125  17.1875] ; [99.1875 15.8125],0
s4,1,0.685555,0.163939,[27 97] ; [23 94],[25.72614108 98.27385892] ; [24.27385892 92.72614108],0
n3,1,0.690901,0.158111,[19  7] ; [21  6],[19.62264151  6.37735849] ; [20.37735849  6.62264151],0
p2,1,0.731082,0.11812,[107  20] ; [95 20],[106.00826446  20.99173554] ; [95.99173554 19.00826446],0
a8,1,0.741599,0.108726,[16 97] ; [17 91],[16.87330317 96.12669683] ; [16.12669683 91.87330317],0
b1,1,0.768185,0.086877,[49 78] ; [43 74],[47.8852459 79.1147541] ; [44.1147541 72.8852459],0
u2,1,0.796153,0.066734,[12 11] ; [21 22],[11.5 11.5] ; [21.5 21.5],0
s7,1,0.90442,0.014419,[54 69] ; [47 62],[53.54741379 69.45258621] ; [47.45258621 61.54741379],0
p12,1,0.920393,0.009988,[  7 119] ; [  6 108],[  6.825 119.175] ; [  6.175 107.825],0
p1,1,0.931745,0.007336,[  8 119] ; [  7 109],[  7.83950617 119.16049383] ; [  7.16049383 108.83950617],0
u3,1,0.993446,6.7e-05,[15  8] ; [28 15],[14.98484848  8.01515152] ; [28.01515152 14.98484848],0
