Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.078066,[52 58] ; [292  29],[87.79582367 22.20417633] ; [256.20417633  64.79582367],1
r2,1,0.0,37.804948,[77 29] ; [299  18],[94.22222222 11.77777778] ; [281.77777778  35.22222222],1
r3,1,0.0,35.082007,[82 27] ; [303  16],[98.04906542 10.95093458] ; [286.95093458  32.04906542],1
v4,1,0.0,25.894319,[81 27] ; [296  22],[95.57746479 12.42253521] ; [281.42253521  36.57746479],1
d4,1,1e-06,23.564118,[68 42] ; [267  51],[86.09813084 23.90186916] ; [248.90186916  69.09813084],1
a7,1,6e-06,20.478949,[55 55] ; [235  85],[74.18604651 35.81395349] ; [215.81395349 104.18604651],1
p2,1,8e-06,19.867548,[61 47] ; [252  69],[78.7972028 29.2027972] ; [234.2027972  86.7972028],1
s6,1,2.5e-05,17.758875,[39 70] ; [188 130],[57.94613583 51.05386417] ; [169.05386417 148.94613583],1
s7,1,2.5e-05,17.747254,[19 85] ; [127 182],[36.76513317 67.23486683] ; [109.23486683 199.76513317],1
a5,1,2.6e-05,17.723075,[53 57] ; [226  95],[71.20649652 38.79350348] ; [207.79350348 113.20649652],1
d3,1,4e-05,16.854349,[51 58] ; [220 100],[68.85547786 40.14452214] ; [202.14452214 117.85547786],1
d1,1,7.7e-05,15.636286,[38 72] ; [181 140],[55.89327146 54.10672854] ; [163.10672854 157.89327146],1
s8,1,0.000201,13.823333,[19 91] ; [116 203],[34.61538462 75.38461538] ; [100.38461538 218.61538462],1
d5,1,0.000225,13.60603,[67 43] ; [252  68],[81.60465116 28.39534884] ; [237.39534884  82.60465116],1
v1,1,0.000258,13.354732,[30 74] ; [156 160],[46.05714286 57.94285714] ; [139.94285714 176.05714286],1
u3,1,0.000514,12.062758,[12 33] ; [61 45],[21.75496689 23.24503311] ; [51.24503311 54.75496689],1
v2,1,0.000812,11.213638,[37 69] ; [163 140],[51.83374083 54.16625917] ; [148.16625917 154.83374083],1
s3,1,0.001149,10.570672,[36 72] ; [161 152],[50.5368171 57.4631829] ; [146.4631829 166.5368171],0
s2,1,0.001438,10.155816,[28 82] ; [135 182],[41.99063232 68.00936768] ; [121.00936768 195.99063232],0
p7,1,0.007755,7.089197,[39 69] ; [157 151],[50.88461538 57.11538462] ; [145.11538462 162.88461538],0
a2,1,0.010083,6.620241,[12 98] ; [ 71 250],[21.18329466 88.81670534] ; [ 61.81670534 259.18329466],0
s5,1,0.012859,6.18838,[14 94] ; [ 76 236],[23.14285714 84.85714286] ; [ 66.85714286 245.14285714],0
u1,1,0.016399,5.759561,[  6 104] ; [ 45 276],[13.0162413 96.9837587] ; [ 37.9837587 283.0162413],0
a4,1,0.017086,5.687497,[34 75] ; [141 178],[44.56775701 64.43224299] ; [130.43224299 188.56775701],0
p10,1,0.019312,5.473018,[64 43] ; [228  89],[73.68867925 33.31132075] ; [218.31132075  98.68867925],0
b1,1,0.020982,5.328252,[52 58] ; [112 209],[41.85614849 68.14385151] ; [122.14385151 198.85614849],0
p11,1,0.022456,5.210088,[69 41] ; [238  83],[78.35266821 31.64733179] ; [228.64733179  92.35266821],0
n4,1,0.024049,5.091094,[68 42] ; [235  86],[77.33178654 32.66821346] ; [225.66821346  95.33178654],0
v3,1,0.027317,4.870657,[26 81] ; [110 196],[35.23486683 71.76513317] ; [100.76513317 205.23486683],0
a1,1,0.027715,4.845707,[ 10 100] ; [ 12 309],[  5.61484919 104.38515081] ; [ 16.38515081 304.61484919],0
u2,1,0.041943,4.137483,[18 27] ; [61 44],[23.7 21.3] ; [55.3 49.7],0
a6,1,0.047303,3.93459,[62 48] ; [214 106],[70.60465116 39.39534884] ; [205.39534884 114.60465116],0
n6,1,0.062645,3.465934,[75 35] ; [246  73],[82.30769231 27.69230769] ; [238.69230769  80.30769231],0
p8,1,0.101153,2.687275,[32 76] ; [121 194],[39.06382979 68.93617021] ; [113.93617021 201.06382979],0
s1,1,0.120091,2.416136,[  2 107] ; [ 17 297],[  4.89598109 104.10401891] ; [ 14.10401891 299.89598109],0
n5,1,0.150851,2.063625,[69 41] ; [223  95],[75.04672897 34.95327103] ; [216.95327103 101.04672897],0
a3,1,0.177502,1.81842,[65 44] ; [213 106],[70.79906542 38.20093458] ; [207.20093458 111.79906542],0
a8,1,0.196263,1.66997,[12 93] ; [ 49 244],[16.09296482 88.90703518] ; [ 44.90703518 248.09296482],0
p9,1,0.299914,1.074575,[73 32] ; [236  80],[77.06650831 27.93349169] ; [231.93349169  84.06650831],0
p4,1,0.36701,0.813765,[35 74] ; [117 200],[38.89201878 70.10798122] ; [113.10798122 203.89201878],0
d2,1,0.372267,0.796082,[44 65] ; [144 174],[47.99063232 61.00936768] ; [140.00936768 177.99063232],0
b4,1,0.385918,0.751766,[62 48] ; [196 125],[65.84686775 44.15313225] ; [192.15313225 128.84686775],0
p6,1,0.551986,0.353771,[22 85] ; [ 74 243],[24.22641509 82.77358491] ; [ 71.77358491 245.22641509],0
p5,1,0.564553,0.331883,[  7 101] ; [ 16 302],[  5.83098592 102.16901408] ; [ 17.16901408 300.83098592],0
n2,1,0.608016,0.263074,[28 14] ; [71 29],[29.28169014 12.71830986] ; [69.71830986 30.28169014],0
p12,1,0.651396,0.204145,[  4 105] ; [ 15 304],[  4.83878505 104.16121495] ; [ 14.16121495 304.83878505],0
u4,1,0.658527,0.195318,[  2 108] ; [  4 317],[  1.53132251 108.46867749] ; [  4.46867749 316.53132251],0
b3,1,0.755944,0.096604,[23 39] ; [ 66 123],[21.98406375 40.01593625] ; [ 67.01593625 121.98406375],0
b2,1,0.755944,0.096604,[23 39] ; [ 66 123],[21.98406375 40.01593625] ; [ 67.01593625 121.98406375],0
n1,1,0.772883,0.083294,[16 24] ; [37 62],[15.25179856 24.74820144] ; [37.74820144 61.25179856],0
p1,1,0.84182,0.039827,[  6 103] ; [ 16 303],[  5.60280374 103.39719626] ; [ 16.39719626 302.60280374],0
b5,1,0.889871,0.019173,[66 44] ; [195 126],[66.612529 43.387471] ; [194.387471 126.612529],0
n3,1,0.96687,0.001725,[27 15] ; [62 35],[26.89208633 15.10791367] ; [62.10791367 34.89208633],0
