Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000603,11.76636,[10 40] ; [21 17],[17.61363636 32.38636364] ; [13.38636364 24.61363636],1
p8,1,0.001743,9.80266,[29 21] ; [ 9 28],[21.83908046 28.16091954] ; [16.16091954 20.83908046],0
p4,1,0.009644,6.699535,[36 14] ; [17 21],[30.11363636 19.88636364] ; [22.88636364 15.11363636],0
p6,1,0.012029,6.306616,[25 25] ; [ 9 29],[19.31818182 30.68181818] ; [14.68181818 23.31818182],0
p3,1,0.019357,5.468949,[31 19] ; [14 24],[25.56818182 24.43181818] ; [19.43181818 18.56818182],0
u1,1,0.039694,4.230929,[ 1 49] ; [ 5 33],[ 3.40909091 46.59090909] ; [ 2.59090909 35.40909091],0
a6,1,0.04608,3.978673,[33 17] ; [17 21],[28.40909091 21.59090909] ; [21.59090909 16.40909091],0
v3,1,0.05733,3.612998,[18 32] ; [ 6 29],[14.11764706 35.88235294] ; [ 9.88235294 25.11764706],0
b4,1,0.070475,3.271917,[26 24] ; [27 11],[30.11363636 19.88636364] ; [22.88636364 15.11363636],0
d1,1,0.09597,2.771276,[20 30] ; [22 16],[23.86363636 26.13636364] ; [18.13636364 19.86363636],0
a4,1,0.11898,2.430693,[12 38] ; [15 23],[15.34090909 34.65909091] ; [11.65909091 26.34090909],0
s7,1,0.125016,2.353322,[30 19] ; [16 20],[26.51764706 22.48235294] ; [19.48235294 16.51764706],0
b1,1,0.194282,1.684844,[24 26] ; [13 25],[21.02272727 28.97727273] ; [15.97727273 22.02272727],0
u3,1,0.202892,1.621436,[ 9 10] ; [11  5],[10.85714286  8.14285714] ; [9.14285714 6.85714286],0
r2,1,0.21678,1.525561,[38 10] ; [33  4],[40.09411765  7.90588235] ; [30.90588235  6.09411765],0
s8,1,0.21726,1.52238,[29 21] ; [17 21],[26.13636364 23.86363636] ; [19.86363636 18.13636364],0
d5,1,0.229854,1.441768,[33 16] ; [30  8],[35.48275862 13.51724138] ; [27.51724138 10.48275862],0
a7,1,0.231857,1.429432,[26 23] ; [25 13],[28.72413793 20.27586207] ; [22.27586207 15.72413793],0
v2,1,0.237333,1.396364,[26 23] ; [14 21],[23.33333333 25.66666667] ; [16.66666667 18.33333333],0
p9,1,0.248836,1.329825,[40 10] ; [33  4],[41.95402299  8.04597701] ; [31.04597701  5.95402299],0
d4,1,0.248872,1.329627,[37 13] ; [32  6],[39.20454545 10.79545455] ; [29.79545455  8.20454545],0
n1,1,0.275973,1.186813,[6 8] ; [ 3 10],[4.66666667 9.33333333] ; [4.33333333 8.66666667],0
p12,1,0.281231,1.161131,[ 4 46] ; [ 1 37],[ 2.84090909 47.15909091] ; [ 2.15909091 35.84090909],0
n4,1,0.329012,0.952782,[34 16] ; [22 16],[31.81818182 18.18181818] ; [24.18181818 13.81818182],0
v1,1,0.35632,0.850822,[23 26] ; [20 15],[25.08333333 23.91666667] ; [17.91666667 17.08333333],0
p10,1,0.36578,0.817951,[42  8] ; [29  9],[40.34090909  9.65909091] ; [30.65909091  7.34090909],0
a1,1,0.371391,0.799007,[ 7 43] ; [ 3 35],[ 5.68181818 44.31818182] ; [ 4.31818182 33.68181818],0
s5,1,0.439619,0.597277,[19 27] ; [17 17],[20.7 25.3] ; [15.3 18.7],0
b3,1,0.454492,0.559425,[ 8 27] ; [ 7 15],[ 9.21052632 25.78947368] ; [ 5.78947368 16.21052632],0
b2,1,0.454492,0.559425,[ 8 27] ; [ 7 15],[ 9.21052632 25.78947368] ; [ 5.78947368 16.21052632],0
p2,1,0.483748,0.490402,[40 10] ; [28 10],[38.63636364 11.36363636] ; [29.36363636  8.63636364],0
s4,1,0.53148,0.391561,[14 36] ; [13 25],[15.34090909 34.65909091] ; [11.65909091 26.34090909],0
p5,1,0.555659,0.347277,[ 6 44] ; [ 3 34],[ 5.17241379 44.82758621] ; [ 3.82758621 33.17241379],0
a8,1,0.591505,0.288,[ 6 43] ; [ 3 32],[ 5.25 43.75] ; [ 3.75 31.25],0
u2,1,0.600472,0.274284,[ 9 10] ; [9 7],[9.77142857 9.22857143] ; [8.22857143 7.77142857],0
n3,1,0.66171,0.191453,[8 7] ; [8 5],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
v4,1,0.668333,0.183558,[44  5] ; [33  5],[43.36781609  5.63218391] ; [33.63218391  4.36781609],0
n6,1,0.680137,0.169972,[39 11] ; [31  7],[39.77272727 10.22727273] ; [30.22727273  7.77272727],0
a3,1,0.696721,0.151906,[31 19] ; [22 16],[30.11363636 19.88636364] ; [22.88636364 15.11363636],0
a5,1,0.714336,0.133985,[31 19] ; [25 13],[31.81818182 18.18181818] ; [24.18181818 13.81818182],0
n2,1,0.750469,0.101137,[12  3] ; [11  2],[12.32142857  2.67857143] ; [10.67857143  2.32142857],0
p11,1,0.758456,0.094561,[37 13] ; [27 11],[36.36363636 13.63636364] ; [27.63636364 10.36363636],0
s1,1,0.778114,0.079398,[ 2 48] ; [ 2 36],[ 2.27272727 47.72727273] ; [ 1.72727273 36.27272727],0
d3,1,0.793979,0.068198,[31 18] ; [23 15],[30.4137931 18.5862069] ; [23.5862069 14.4137931],0
r3,1,0.829173,0.046553,[44  6] ; [34  4],[44.31818182  5.68181818] ; [33.68181818  4.31818182],0
s3,1,0.860515,0.030877,[36 14] ; [28 10],[36.36363636 13.63636364] ; [27.63636364 10.36363636],0
r4,1,0.93517,0.006617,[32 18] ; [24 14],[31.81818182 18.18181818] ; [24.18181818 13.81818182],0
a2,1,0.935672,0.006514,[ 5 45] ; [ 4 34],[ 5.11363636 44.88636364] ; [ 3.88636364 34.11363636],0
b5,1,0.966495,0.001764,[34 16] ; [26 12],[34.09090909 15.90909091] ; [25.90909091 12.09090909],0
s6,1,0.969481,0.001464,[37 10] ; [29  8],[36.92857143 10.07142857] ; [29.07142857  7.92857143],0
n5,1,0.983535,0.000426,[33 17] ; [25 13],[32.95454545 17.04545455] ; [25.04545455 12.95454545],0
p1,1,0.985578,0.000327,[ 4 46] ; [ 3 35],[ 3.97727273 46.02272727] ; [ 3.02272727 34.97727273],0
