Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,5.3e-05,16.336695,[45 82] ; [12 88],[31.88986784 95.11013216] ; [25.11013216 74.88986784],1
s6,1,0.006435,7.424349,[89 37] ; [53 47],[79.16814159 46.83185841] ; [62.83185841 37.16814159],0
u2,1,0.007628,7.118763,[26 14] ; [ 9 19],[20.58823529 19.41176471] ; [14.41176471 13.58823529],0
p4,1,0.010601,6.53104,[63 67] ; [31 67],[53.59649123 76.40350877] ; [40.40350877 57.59649123],0
p2,1,0.012414,6.250718,[109  22] ; [70 31],[101.07327586  29.92672414] ; [77.92672414 23.07327586],0
p9,1,0.014351,5.994435,[108  19] ; [71 28],[100.58849558  26.41150442] ; [78.41150442 20.58849558],0
n5,1,0.018036,5.592622,[95 35] ; [57 41],[86.66666667 43.33333333] ; [65.33333333 32.66666667],0
v3,1,0.019166,5.486284,[72 54] ; [41 58],[63.28 62.72] ; [49.72 49.28],0
p8,1,0.044675,4.030851,[56 71] ; [30 67],[48.75892857 78.24107143] ; [37.24107143 59.75892857],0
s8,1,0.045575,3.997247,[58 72] ; [32 69],[50.64935065 79.35064935] ; [39.35064935 61.64935065],0
r4,1,0.051612,3.788313,[117  14] ; [81 20],[111.80172414  19.19827586] ; [86.19827586 14.80172414],0
s2,1,0.060608,3.520675,[71 58] ; [43 58],[63.93913043 65.06086957] ; [50.06086957 50.93913043],0
s7,1,0.068693,3.313973,[63 62] ; [37 60],[56.30630631 68.69369369] ; [43.69369369 53.30630631],0
v4,1,0.071772,3.242024,[122   6] ; [89 11],[118.45614035   9.54385965] ; [92.54385965  7.45614035],0
b5,1,0.083398,2.997402,[86 45] ; [55 46],[79.61637931 51.38362069] ; [61.38362069 39.61637931],0
d3,1,0.097049,2.753373,[101  30] ; [68 33],[95.42672414 35.57327586] ; [73.57327586 27.42672414],0
s4,1,0.105965,2.613388,[ 16 115] ; [20 80],[ 20.41558442 110.58441558] ; [15.58441558 84.41558442],0
r1,1,0.110838,2.542232,[111  19] ; [78 23],[106.36363636  23.63636364] ; [82.63636364 18.36363636],0
n4,1,0.136657,2.215202,[97 34] ; [65 35],[91.87012987 39.12987013] ; [70.12987013 29.87012987],0
p11,1,0.14634,2.109994,[103  28] ; [71 30],[98.25 32.75] ; [75.75 25.25],0
r3,1,0.147641,2.096457,[127   3] ; [93  6],[124.89082969   5.10917031] ; [95.10917031  3.89082969],0
u3,1,0.166852,1.911002,[24 16] ; [13 17],[21.14285714 18.85714286] ; [15.85714286 14.14285714],0
a7,1,0.184349,1.762209,[92 39] ; [78 22],[96.40692641 34.59307359] ; [73.59307359 26.40692641],0
p7,1,0.197352,1.661862,[69 55] ; [46 52],[64.23423423 59.76576577] ; [50.76576577 47.23423423],0
u1,1,0.231063,1.434303,[ 23 108] ; [12 89],[ 19.76293103 111.23706897] ; [15.23706897 85.76293103],0
b1,1,0.251184,1.316709,[35 96] ; [34 67],[38.9612069 92.0387931] ; [30.0387931 70.9612069],0
a6,1,0.267374,1.230171,[83 48] ; [71 30],[86.95689655 44.04310345] ; [67.04310345 33.95689655],0
p1,1,0.2819,1.157908,[  6 125] ; [ 2 99],[  4.51724138 126.48275862] ; [ 3.48275862 97.51724138],0
d5,1,0.291578,1.112319,[106  25] ; [87 14],[108.97844828  22.02155172] ; [84.02155172 16.97844828],0
a5,1,0.295466,1.094547,[94 37] ; [66 35],[90.34482759 40.65517241] ; [69.65517241 31.34482759],0
a8,1,0.332132,0.940567,[18 97] ; [10 81],[15.63106796 99.36893204] ; [12.36893204 78.63106796],0
p10,1,0.355142,0.855,[99 29] ; [72 28],[96. 32.] ; [75. 25.],0
s3,1,0.37206,0.796773,[68 58] ; [47 51],[64.6875 61.3125] ; [50.3125 47.6875],0
a4,1,0.386098,0.751196,[58 73] ; [39 62],[54.77155172 76.22844828] ; [42.22844828 58.77155172],0
d4,1,0.392505,0.731167,[114  17] ; [83 17],[111.71861472  19.28138528] ; [85.28138528 14.71861472],0
r2,1,0.407561,0.685903,[119   9] ; [89 10],[117.28634361  10.71365639] ; [90.71365639  8.28634361],0
n1,1,0.43234,0.616528,[10 23] ; [ 6 22],[ 8.6557377 24.3442623] ; [ 7.3442623 20.6557377],0
u4,1,0.450737,0.568797,[  3 128] ; [  1 100],[  2.25862069 128.74137931] ; [ 1.74137931 99.25862069],0
d1,1,0.578629,0.308456,[77 54] ; [63 38],[79.05172414 51.94827586] ; [60.94827586 40.05172414],0
n3,1,0.681153,0.168831,[23 11] ; [21  8],[23.74603175 10.25396825] ; [20.25396825  8.74603175],0
s5,1,0.700779,0.147662,[37 90] ; [26 71],[35.71875 91.28125] ; [27.28125 69.71875],0
n6,1,0.76871,0.086473,[106  24] ; [80 20],[105.13043478  24.86956522] ; [80.86956522 19.13043478],0
s1,1,0.786961,0.07304,[  2 126] ; [ 2 96],[  2.26548673 125.73451327] ; [ 1.73451327 96.26548673],0
n2,1,0.81409,0.055297,[23 10] ; [21  8],[23.41935484  9.58064516] ; [20.58064516  8.41935484],0
b3,1,0.850651,0.035452,[24 53] ; [16 38],[23.51145038 53.48854962] ; [16.48854962 37.51145038],0
b2,1,0.850651,0.035452,[24 53] ; [16 38],[23.51145038 53.48854962] ; [16.48854962 37.51145038],0
a2,1,0.890925,0.018806,[ 25 106] ; [20 81],[ 25.40948276 105.59051724] ; [19.59051724 81.40948276],0
a3,1,0.891202,0.01871,[91 40] ; [71 30],[91.47413793 39.52586207] ; [70.52586207 30.47413793],0
p12,1,0.892215,0.018361,[  6 124] ; [ 5 95],[  6.2173913 123.7826087] ; [ 4.7826087 95.2173913],0
a1,1,0.895302,0.017318,[  6 125] ; [ 5 96],[  6.2112069 124.7887931] ; [ 4.7887931 96.2112069],0
d2,1,0.898514,0.016266,[60 70] ; [47 53],[60.47826087 69.52173913] ; [46.52173913 53.47826087],0
b4,1,0.988829,0.000196,[79 52] ; [61 40],[79.05172414 51.94827586] ; [60.94827586 40.05172414],0
