Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,110.391231,[366   8] ; [17 15],[352.81280788  21.18719212] ; [30.18719212  1.81280788],1
r1,1,0.0,88.931416,[335  40] ; [11 26],[314.92718447  60.07281553] ; [31.07281553  5.92718447],1
v4,1,0.0,66.692042,[368   8] ; [22 11],[358.53300733  17.46699267] ; [31.46699267  1.53300733],1
r3,1,0.0,30.430917,[372   3] ; [30  5],[367.68292683   7.31707317] ; [34.31707317  0.68292683],1
p10,1,0.000244,13.459853,[332  38] ; [24 11],[325.2345679  44.7654321] ; [30.7654321  4.2345679],1
n6,1,0.000337,12.851044,[334  38] ; [25 11],[327.32352941  44.67647059] ; [31.67647059  4.32352941],1
p3,1,0.000941,10.939831,[216 156] ; [11 26],[206.46454768 165.53545232] ; [20.53545232 16.46454768],1
v3,1,0.007774,7.084748,[217 149] ; [14 24],[209.27227723 156.72772277] ; [21.72772277 16.27227723],0
a6,1,0.01372,6.073877,[268 105] ; [20 18],[261.37226277 111.62773723] ; [26.62773723 11.37226277],0
p4,1,0.016143,5.787229,[243 126] ; [17 20],[236.30541872 132.69458128] ; [23.69458128 13.30541872],0
a7,1,0.018041,5.592201,[288  86] ; [22 15],[282.09245742  91.90754258] ; [27.90754258  9.09245742],0
b1,1,0.020108,5.402463,[118 258] ; [19 19],[124.42512077 251.57487923] ; [12.57487923 25.42512077],0
p8,1,0.021532,5.283238,[224 141] ; [15 21],[217.5436409 147.4563591] ; [21.4563591 14.5436409],0
a5,1,0.026525,4.92147,[296  79] ; [24 14],[290.55690073  84.44309927] ; [29.44309927  8.55690073],0
p7,1,0.026574,4.918278,[263 100] ; [21 17],[257.0872818 105.9127182] ; [26.9127182 11.0872818],0
p2,1,0.030888,4.659182,[328  44] ; [28  9],[323.79462103  48.20537897] ; [32.20537897  4.79462103],0
n4,1,0.03241,4.576662,[309  65] ; [26 12],[304.10194175  69.89805825] ; [30.89805825  7.10194175],0
p9,1,0.037139,4.344037,[336  32] ; [29  7],[332.47524752  35.52475248] ; [32.52475248  3.47524752],0
d3,1,0.044774,4.027148,[274 100] ; [22 16],[268.69902913 105.30097087] ; [27.30097087 10.69902913],0
s1,1,0.079029,3.084765,[  5 362] ; [ 2 36],[  6.34320988 360.65679012] ; [ 0.65679012 37.34320988],0
n5,1,0.132513,2.262818,[298  74] ; [25 11],[294.5  77.5] ; [28.5  7.5],0
d4,1,0.168988,1.891899,[324  50] ; [29  8],[321.22141119  52.77858881] ; [31.77858881  5.22141119],0
s5,1,0.207532,1.588557,[131 229] ; [ 9 26],[127.59493671 232.40506329] ; [12.40506329 22.59493671],0
s8,1,0.21482,1.53864,[180 191] ; [14 23],[176.40686275 194.59313725] ; [17.59313725 19.40686275],0
u1,1,0.265603,1.239314,[ 78 298] ; [ 5 33],[ 75.38164251 300.61835749] ; [ 7.61835749 30.38164251],0
a8,1,0.269721,1.218163,[ 54 284] ; [ 3 31],[ 51.79032258 286.20967742] ; [ 5.20967742 28.79032258],0
s6,1,0.287007,1.133609,[247 121] ; [21 15],[244.11881188 123.88118812] ; [23.88118812 12.11881188],0
b2,1,0.290938,1.115274,[ 97 145] ; [ 8 19],[ 94.46096654 147.53903346] ; [10.53903346 16.46096654],0
b3,1,0.290938,1.115274,[ 97 145] ; [ 8 19],[ 94.46096654 147.53903346] ; [10.53903346 16.46096654],0
s3,1,0.294111,1.100707,[207 160] ; [16 18],[204.09226933 162.90773067] ; [18.90773067 15.09226933],0
v1,1,0.362805,0.828159,[248 119] ; [21 14],[245.57960199 121.42039801] ; [23.42039801 11.57960199],0
n2,1,0.367249,0.812951,[44 13] ; [14  2],[45.28767123 11.71232877] ; [12.71232877  3.28767123],0
d5,1,0.396693,0.718328,[316  59] ; [30  8],[314.16464891  60.83535109] ; [31.83535109  6.16464891],0
d1,1,0.40989,0.679121,[243 133] ; [22 16],[240.6763285 135.3236715] ; [24.3236715 13.6763285],0
a2,1,0.44431,0.585127,[ 90 286] ; [ 7 31],[ 88.09661836 287.90338164] ; [ 8.90338164 29.09661836],0
u2,1,0.458797,0.548829,[51 38] ; [4 5],[49.94897959 39.05102041] ; [5.05102041 3.94897959],0
p6,1,0.49975,0.455468,[143 223] ; [12 24],[141.11940299 224.88059701] ; [13.88059701 22.11940299],0
p12,1,0.519843,0.414206,[ 43 327] ; [ 3 34],[ 41.81818182 328.18181818] ; [ 4.18181818 32.81818182],0
n1,1,0.584371,0.299221,[18 38] ; [ 4 12],[17.11111111 38.88888889] ; [ 4.88888889 11.11111111],0
u3,1,0.588994,0.291918,[53 37] ; [5 5],[52.2 37.8] ; [5.8 4.2],0
a1,1,0.614243,0.254042,[ 22 354] ; [ 3 35],[ 22.70531401 353.29468599] ; [ 2.29468599 35.70531401],0
a3,1,0.700712,0.147733,[286  88] ; [28 10],[285.03883495  88.96116505] ; [28.96116505  9.03883495],0
b5,1,0.785626,0.073981,[219 157] ; [23 15],[219.78743961 156.21256039] ; [22.21256039 15.78743961],0
n3,1,0.864333,0.029193,[46 13] ; [12  3],[46.24324324 12.75675676] ; [11.75675676  3.24324324],0
p1,1,0.885512,0.020732,[ 32 341] ; [ 3 35],[ 31.76399027 341.23600973] ; [ 3.23600973 34.76399027],0
s4,1,0.892709,0.018192,[ 46 325] ; [ 5 33],[ 46.26161369 324.73838631] ; [ 4.73838631 33.26161369],0
s2,1,0.901923,0.015186,[190 182] ; [18 18],[189.64705882 182.35294118] ; [18.35294118 17.64705882],0
s7,1,0.903559,0.014681,[189 171] ; [18 17],[188.65822785 171.34177215] ; [18.34177215 16.65822785],0
d2,1,0.924495,0.008982,[189 185] ; [19 18],[189.27493917 184.72506083] ; [18.72506083 18.27493917],0
a4,1,0.941621,0.005363,[165 209] ; [17 21],[165.21359223 208.78640777] ; [16.78640777 21.21359223],0
p5,1,0.961117,0.002377,[ 50 322] ; [ 5 33],[ 49.90243902 322.09756098] ; [ 5.09756098 32.90243902],0
b4,1,0.989257,0.000181,[228 148] ; [23 15],[227.96135266 148.03864734] ; [23.03864734 14.96135266],0
