Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00848,6.929293,[8 1] ; [13 20],[4.5 4.5] ; [16.5 16.5],0
p4,1,0.016643,5.733639,[8 1] ; [15 19],[4.81395349 4.18604651] ; [18.18604651 15.81395349],0
r4,1,0.03756,4.324856,[5 4] ; [ 7 27],[2.51162791 6.48837209] ; [ 9.48837209 24.51162791],0
p12,1,0.043488,4.076334,[2 7] ; [ 1 33],[0.62790698 8.37209302] ; [ 2.37209302 31.62790698],0
p7,1,0.050783,3.815409,[7 2] ; [14 20],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
b5,1,0.07244,3.226855,[7 2] ; [15 19],[4.60465116 4.39534884] ; [17.39534884 16.60465116],0
s8,1,0.097768,2.741581,[5 4] ; [ 9 25],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
v1,1,0.097768,2.741581,[5 4] ; [ 9 25],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
p8,1,0.14338,2.141301,[5 4] ; [10 24],[3.13953488 5.86046512] ; [11.86046512 22.13953488],0
u2,1,0.193472,1.69098,[4 1] ; [8 9],[2.72727273 2.27272727] ; [9.27272727 7.72727273],0
p3,1,0.200359,1.639759,[5 4] ; [11 23],[3.34883721 5.65116279] ; [12.65116279 21.34883721],0
r1,1,0.200359,1.639759,[5 4] ; [11 23],[3.34883721 5.65116279] ; [12.65116279 21.34883721],0
v3,1,0.21354,1.547263,[4 5] ; [ 8 26],[2.51162791 6.48837209] ; [ 9.48837209 24.51162791],0
p10,1,0.24214,1.36809,[7 2] ; [18 14],[5.48780488 3.51219512] ; [19.51219512 12.48780488],0
u1,1,0.300706,1.071059,[1 8] ; [ 1 33],[0.41860465 8.58139535] ; [ 1.58139535 32.41860465],0
s5,1,0.303659,1.058055,[3 6] ; [ 6 28],[1.88372093 7.11627907] ; [ 7.11627907 26.88372093],0
n5,1,0.33211,0.940652,[8 1] ; [25  9],[6.90697674 2.09302326] ; [26.09302326  7.90697674],0
a6,1,0.348977,0.877175,[5 4] ; [13 21],[3.76744186 5.23255814] ; [14.23255814 19.76744186],0
v4,1,0.372723,0.794565,[6 3] ; [17 17],[4.81395349 4.18604651] ; [18.18604651 15.81395349],0
s4,1,0.420942,0.647683,[3 6] ; [ 7 27],[2.09302326 6.90697674] ; [ 7.90697674 26.09302326],0
a7,1,0.439876,0.596606,[5 4] ; [14 20],[3.97674419 5.02325581] ; [15.02325581 18.97674419],0
s7,1,0.444284,0.585193,[3 4] ; [ 9 23],[2.15384615 4.84615385] ; [ 9.84615385 22.15384615],0
p11,1,0.456775,0.553785,[7 2] ; [22 12],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
p9,1,0.48883,0.4791,[7 2] ; [21 11],[6.14634146 2.85365854] ; [21.85365854 10.14634146],0
d2,1,0.498543,0.458038,[4 5] ; [11 23],[3.13953488 5.86046512] ; [11.86046512 22.13953488],0
a4,1,0.5489,0.359291,[3 6] ; [ 8 26],[2.30232558 6.69767442] ; [ 8.69767442 25.30232558],0
p5,1,0.636724,0.223052,[1 8] ; [ 6 28],[1.46511628 7.53488372] ; [ 5.53488372 28.46511628],0
u3,1,0.654992,0.199664,[2 3] ; [ 5 12],[1.59090909 3.40909091] ; [ 5.40909091 11.59090909],0
d1,1,0.683162,0.166588,[3 6] ; [ 9 25],[2.51162791 6.48837209] ; [ 9.48837209 24.51162791],0
a8,1,0.703273,0.145089,[2 7] ; [ 5 25],[1.61538462 7.38461538] ; [ 5.38461538 24.61538462],0
a3,1,0.706879,0.141414,[4 5] ; [17 16],[4.5 4.5] ; [16.5 16.5],0
n6,1,0.721277,0.127273,[6 3] ; [24  9],[6.42857143 2.57142857] ; [23.57142857  9.42857143],0
b2,1,0.729034,0.12,[2 3] ; [ 8 17],[1.66666667 3.33333333] ; [ 8.33333333 16.66666667],0
b3,1,0.729034,0.12,[2 3] ; [ 8 17],[1.66666667 3.33333333] ; [ 8.33333333 16.66666667],0
d3,1,0.734777,0.114771,[4 5] ; [13 21],[3.55813953 5.44186047] ; [13.44186047 20.55813953],0
b4,1,0.734777,0.114771,[5 4] ; [21 13],[5.44186047 3.55813953] ; [20.55813953 13.44186047],0
n3,1,0.756495,0.096154,[1 1] ; [8 5],[1.2 0.8] ; [7.8 5.2],0
r3,1,0.760013,0.093308,[7 2] ; [24  9],[6.64285714 2.35714286] ; [24.35714286  8.64285714],0
b1,1,0.76686,0.087903,[4 5] ; [17 17],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
a5,1,0.76686,0.087903,[4 5] ; [17 17],[4.39534884 4.60465116] ; [16.60465116 17.39534884],0
s2,1,0.861623,0.030383,[3 6] ; [10 23],[2.78571429 6.21428571] ; [10.21428571 22.78571429],0
s6,1,0.888798,0.019551,[5 4] ; [18 16],[4.81395349 4.18604651] ; [18.18604651 15.81395349],0
s3,1,0.953574,0.00339,[3 6] ; [11 21],[3.07317073 5.92682927] ; [10.92682927 21.07317073],0
d4,1,0.955491,0.003115,[6 3] ; [23 11],[6.06976744 2.93023256] ; [22.93023256 11.06976744],0
